iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,-4.530219523191814,4.6888617282515535,-0.4190150162466795,0.6514232456373454,-0.9525023967429869,-0.6846723930197776,5.096954516978397,-2.37673156242554,-3.425133015200031,-1.9255993488395937,1.0060211432330899,-1.6873749306813295,-3.650507558204021,-2.5523213255189465,4.151480038063837,-0.7192927198075685,4.674273643079366,-0.26998192667051946,0.15623333910912685,1.8695891832202518
1,-4.030219523191814,4.1888617282515535,-0.9190150162466795,0.15142324563734544,-1.4525023967429869,-0.18467239301977756,4.596954516978397,-1.8767315624255398,-3.925133015200031,-1.4255993488395937,1.5060211432330899,-1.1873749306813295,-3.6232229288358058,-2.0523213255189465,3.651480038063837,-0.21929271980756848,4.174273643079366,-0.7699819266705195,0.6562333391091268,2.369589183220252
2,-3.530219523191814,3.6888617282515535,-1.2690150162466796,-0.19857675436265454,-1.1854641864056792,0.31532760698022244,4.096954516978397,-1.3767315624255398,-3.425133015200031,-0.9255993488395937,1.560160371352219,-0.6873749306813295,-3.48173813541114,-1.5523213255189465,3.151480038063837,-0.05166827881546057,3.674273643079366,-0.26998192667051946,0.15623333910912685,1.9930020592700333
3,-3.030219523191814,3.1888617282515535,-1.055445557364484,0.2795795233849677,-0.6854641864056792,-0.18467239301977756,3.596954516978397,-0.9711335976447271,-2.925133015200031,-0.4255993488395937,1.060160371352219,-0.2779420432275233,-2.98173813541114,-1.0523213255189465,2.651480038063837,0.23733449160628442,3.174273643079366,0.23001807332948054,-0.34376666089087315,1.4930020592700333
4,-2.530219523191814,2.6888617282515535,-0.7117387065604921,0.3865089795463317,-0.7529343366357051,-0.6846723930197776,3.096954516978397,-0.47113359764472706,-2.425133015200031,0.07440065116040628,0.560160371352219,0.2220579567724767,-2.48173813541114,-0.5523213255189465,2.151480038063837,0.298275934570674,2.674273643079366,0.500819843591322,-0.5602648891497244,0.9930020592700333
5,-2.030219523191814,2.1888617282515535,-0.8847155732119043,0.054266463483207794,-0.8946557812239159,-0.9536315134111542,2.596954516978397,-0.08303654883863343,-1.9251330152000312,0.48341259359285144,0.060160371352218966,-0.058351409330058,-1.98173813541114,-0.17621518989550006,2.651480038063837,0.25403782688649573,2.174273643079366,0.026478331414145295,-0.6245638397748164,1.1968957205670492
6,-1.530219523191814,1.6888617282515535,-0.3847155732119043,-0.20732205348702587,-0.39465578122391587,-0.45363151341115415,2.096954516978397,0.19220705399825516,-1.4251330152000312,0.05913812934898899,-0.289839628647781,-0.2546379656018323,-1.48173813541114,0.20407109161450598,2.151480038063837,-0.24596217311350427,1.674273643079366,-0.37460698045022467,-0.12456383977481644,1.5365182965853985
7,-1.1202540991210035,1.1888617282515535,-0.2964020980580141,0.05214627606299588,0.003078385594189381,-0.23452370544725898,1.5969545169783972,0.19015587653086433,-0.9251330152000312,-0.2893638703789428,-0.26027867370507707,0.10174000744110123,-0.9817381354111401,0.0775977605386644,1.775139678881001,-0.20784005104120717,1.3509667844248228,-0.5282713210914713,0.37543616022518356,1.9096639317792379
8,-0.6202540991210035,0.6888617282515535,-0.49004980741224413,0.19356039815680243,0.11851539256038549,-0.734523705447259,1.0969545169783972,0.016420991515869066,-0.426721441248214,-0.2494771146118122,0.23972132629492293,0.2612512239239246,-0.4817381354111401,-0.025211414266826604,1.275139678881001,0.13575607891514352,0.8509667844248228,-0.028271321091471346,0.31749314473828855,1.4096639317792379
9,-0.362673566998671,0.18886172825155345,-0.5008876389658905,0.16140727437181687,-0.38148460743961454,-0.6906274066879983,0.5969545169783972,-0.161919088694491,-0.12438952595301578,-0.1326243487961549,0.45324896196678527,-0.05124496351373392,-0.05732842228357754,0.017401446285029043,1.1667898584406937,-0.030594674291522794,0.35096678442482276,0.3083365514712418,0.07088796510072112,0.9096639317792379
