iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,5.077723108749279,1.814735158582916,3.710310920944547,10,1.2,1.4,1.4
1,5.077723108749279,1.7217740845340654,3.0087724675406267,7,1.2,1.4,1.4
2,5.077723108749279,1.632923771353963,1.8236070712061387,10,1.2,1.4,1.4
3,5.077723108749279,1.725277613706184,1.1136560436007095,4,1.2,1.4,1.4
4,5.077723108749279,1.5548555340953116,1.5965575108176318,6,1.2,1.4,1.4
5,1.4841180319425469,1.386875139648819,1.763167187979299,6,1.2,1.4,1.4
6,1.4841180319425469,1.5799579015051666,1.4388441688645865,1,1.2,1.4,1.4
7,1.4841180319425469,1.5491467025769927,1.2778649465190122,4,1.2,1.4,1.4
8,1.4841180319425469,1.448631304226874,1.65799057896937,1,1.2,1.4,1.4
9,1.4841180319425469,1.4657238310989853,1.4246767826880042,2,1.2,1.4,1.4
10,1.4841180319425469,1.6395728628037378,1.5210152854119077,0,1.2,1.4,1.4
11,1.4841180319425469,1.614678975284102,1.6629337101113908,1,1.2,1.4,1.4
12,1.4841180319425469,1.4918164487526167,1.5952955784652907,2,1.2,1.4,1.4
13,1.1442962711762128,1.598786415529865,1.3459126849173415,2,1.2,1.4,1.4
14,1.1442962711762128,1.6508088043772922,1.5305177050854997,0,1.2,1.4,1.4
15,1.0733472619140088,1.3838754201411418,1.4597991830537604,3,1.2,1.4,1.4
16,1.0733472619140088,1.6376516897723878,1.5074983195469258,0,1.2,1.4,1.4
17,1.0733472619140088,1.5881479056979844,1.7543576985957692,1,1.2,1.4,1.4
18,1.0733472619140088,1.4507923673762608,1.6667937194802616,1,1.2,1.4,1.4
19,1.0733472619140088,1.5608950281135292,1.5840003517169052,1,1.2,1.4,1.4
20,1.0733472619140088,1.593696877406002,1.5762020978121152,0,1.2,1.4,1.4
21,1.0733472619140088,1.5255827107236963,1.496028077291016,1,1.2,1.4,1.4
22,1.0733472619140088,1.6223872739162661,1.5174455227279184,0,1.2,1.4,1.4
23,1.0733472619140088,1.5427826378232923,1.8197422782225197,0,1.2,1.4,1.4
24,1.0733472619140088,1.5794547071728133,1.560852816820539,1,1.2,1.4,1.4
25,1.0733472619140088,1.6325248606642195,1.4301424590203862,0,1.2,1.4,1.4
26,1.0733472619140088,1.5462285360777106,1.741159286561547,0,1.2,1.4,1.4
27,1.0733472619140088,1.544236110630163,1.687015637145161,0,1.2,1.4,1.4
28,1.0733472619140088,1.6057007583412681,1.617465712231135,0,1.2,1.4,1.4
29,1.0733472619140088,1.5875907078146128,1.4911512648524847,1,1.2,1.4,1.4
30,1.0733472619140088,1.5274844951679858,1.4032809945157354,0,1.2,1.4,1.4
31,1.0733472619140088,1.569244200310635,1.7002850269624408,1,1.2,1.4,1.4
32,1.0733472619140088,1.6661789061431018,1.6918351084656187,0,1.2,1.4,1.4
33,1.0733472619140088,1.6757558366485796,1.7860844564061786,0,1.2,1.4,1.4
34,1.0733472619140088,1.5405757987103506,1.6330976615879176,0,1.2,1.4,1.4
35,1.0733472619140088,1.7704761445180037,1.670617696063837,0,1.2,1.4,1.4
36,1.0733472619140088,1.7978144731258836,1.9576446010045168,1,1.2,1.4,1.4
37,1.0733472619140088,1.751539893526985,1.6356865660169695,0,1.2,1.4,1.4
38,1.0733472619140088,1.7292599204664338,1.617646132498452,0,1.2,1.4,1.4
39,1.0733472619140088,1.5952634031175925,1.7609693429362454,0,1.2,1.4,1.4
40,1.0733472619140088,1.6736657355338038,1.5664463837324056,0,1.2,1.4,1.4
41,1.0733472619140088,1.78391576790913,1.7924146234537353,1,1.2,1.4,1.4
42,1.0733472619140088,1.6074489882047398,1.897976579038588,1,1.2,1.4,1.4
43,1.0733472619140088,1.7112921465782502,1.5204241171726205,1,1.2,1.4,1.4
44,1.0733472619140088,1.6155070246409384,1.6662749817771307,2,1.2,1.4,1.4
45,1.0733472619140088,1.5019781263923253,1.4252999444914198,0,1.2,1.4,1.4
46,1.0733472619140088,1.7811107248072937,1.6334251951639012,1,1.2,1.4,1.4
47,1.0733472619140088,1.4038994992088463,1.6842376281827278,0,1.2,1.4,1.4
48,1.0733472619140088,1.5804713664133572,1.3532100708573331,0,1.2,1.4,1.4
49,1.0733472619140088,1.4856256836594777,1.6526503823796925,0,1.2,1.4,1.4
50,1.0733472619140088,1.4267863298887367,1.6688495304119388,0,1.2,1.4,1.4
51,1.0733472619140088,1.6099941524756125,1.7056653001864301,0,1.2,1.4,1.4
52,1.0733472619140088,1.65672641881416,1.5989159857999211,0,1.2,1.4,1.4
53,1.0733472619140088,1.5665557069787246,1.6460302174075387,1,1.2,1.4,1.4
54,1.0733472619140088,1.4757860743226738,1.559204392554307,2,1.2,1.4,1.4
55,1.0733472619140088,1.610966619844574,1.6285855059703276,0,1.2,1.4,1.4
56,1.0733472619140088,1.5765036143559603,1.7333312638582339,0,1.2,1.4,1.4
57,1.0733472619140088,1.700488351104573,1.6057314799993807,1,1.2,1.4,1.4
58,1.0733472619140088,1.6538063895869908,1.7698073108309125,0,1.2,1.4,1.4
59,1.0733472619140088,1.6441775541402226,1.6065703441615462,1,1.2,1.4,1.4
60,1.0733472619140088,1.5970430509449403,1.5883507074715428,0,1.2,1.4,1.4
61,1.0733472619140088,1.523675862318025,1.6766448012289559,1,1.2,1.4,1.4
62,1.0733472619140088,1.5930598261800744,1.5162400243191005,1,1.2,1.4,1.4
63,1.0733472619140088,1.5781965726020748,1.5394546177940374,0,1.2,1.4,1.4
64,1.0733472619140088,1.4032718334142618,1.3067085805432996,0,1.2,1.4,1.4
65,1.0733472619140088,1.4757196367846608,1.2727629714744624,0,1.2,1.4,1.4
66,1.0733472619140088,1.4878882461273537,1.4632381454767212,0,1.2,1.4,1.4
67,1.0733472619140088,1.6421013822995054,1.4954112582923715,0,1.2,1.4,1.4
68,1.0733472619140088,1.7036035941948124,1.5333816471560486,0,1.2,1.4,1.4
69,1.0733472619140088,1.5847586991846447,1.9384112322482423,1,1.2,1.4,1.4
70,1.0733472619140088,1.5716320680499503,1.6316972249595643,0,1.2,1.4,1.4
71,1.0733472619140088,1.4992917948420854,1.5858126466680282,0,1.2,1.4,1.4
72,1.0733472619140088,1.6516973974458495,1.646220262123343,0,1.2,1.4,1.4
73,1.0733472619140088,1.6345247758302182,1.617300211633672,0,1.2,1.4,1.4
74,1.0733472619140088,1.6399826635972006,1.3985168078964345,2,1.2,1.4,1.4
75,1.0733472619140088,1.6506660926441694,1.5088874794449283,0,1.2,1.4,1.4
76,1.0733472619140088,1.618834352560467,1.869907844572145,0,1.2,1.4,1.4
77,0.24858541685048863,1.6718284935448469,1.6957189290593597,2,1.2,1.4,1.4
78,0.24858541685048863,1.8018271164061361,1.6336099562039166,0,1.2,1.4,1.4
79,0.24858541685048863,1.5771329205174731,1.6047871878650461,1,1.2,1.4,1.4
80,0.24858541685048863,1.6619823169321415,1.6213030513407785,1,1.2,1.4,1.4
81,0.24858541685048863,1.6309270423938595,1.6386103326901353,0,1.2,1.4,1.4
82,0.24858541685048863,1.560576181275715,1.6385157326652942,0,1.2,1.4,1.4
83,0.24858541685048863,1.5850748859376766,1.5962088055277701,0,1.2,1.4,1.4
84,0.24858541685048863,1.6017818687171552,1.5797135802637754,1,1.2,1.4,1.4
85,0.24858541685048863,1.6038970871013016,1.4876490887808587,0,1.2,1.4,1.4
86,0.24858541685048863,1.710649487674661,1.6969820287987112,0,1.2,1.4,1.4
87,0.24858541685048863,1.578276372008928,1.6534520532056358,0,1.2,1.4,1.4
88,0.24858541685048863,1.693529090202953,1.5710758833719485,1,1.2,1.4,1.4
89,0.24858541685048863,1.73441230245882,1.9303892307099844,0,1.2,1.4,1.4
90,0.24858541685048863,1.528056956615094,1.5420383266632527,0,1.2,1.4,1.4
91,0.24858541685048863,1.8307510684781652,1.4486464190209207,2,1.2,1.4,1.4
92,0.24858541685048863,1.4499797237045504,1.8796781070549031,0,1.2,1.4,1.4
93,0.24858541685048863,1.529466754604281,1.7078726652538845,0,1.2,1.4,1.4
94,0.24858541685048863,1.6900065064199956,1.371129416249136,1,1.2,1.4,1.4
95,0.24858541685048863,1.6138042875791208,1.750764407996265,0,1.2,1.4,1.4
96,0.24858541685048863,1.5748425560210335,1.6334458079837695,0,1.2,1.4,1.4
97,0.24858541685048863,1.620544641931279,1.446082667802689,0,1.2,1.4,1.4
98,0.24858541685048863,1.5046829033936875,1.6992249720482477,1,1.2,1.4,1.4
99,0.24858541685048863,1.4938569216387154,1.5133416368088617,0,1.2,1.4,1.4
100,0.24858541685048863,1.7406341643862007,1.5616901698137569,1,1.2,1.4,1.4
101,0.24858541685048863,1.4341159689969571,1.467670128422564,0,1.2,1.4,1.4
102,0.24858541685048863,1.7888464493287064,1.1847372596925356,0,1.2,1.4,1.4
103,0.24858541685048863,1.7142038955755392,1.9348486782734937,0,1.2,1.4,1.4
104,0.24858541685048863,1.348450196719563,1.7689633785674252,0,1.2,1.4,1.4
105,0.24858541685048863,1.7081796378771261,1.2333646504782287,0,1.2,1.4,1.4
106,0.24858541685048863,1.688450089766252,1.6454408096962685,0,1.2,1.4,1.4
107,0.24858541685048863,1.4593666226020827,1.4972090869107277,1,1.2,1.4,1.4
108,0.24858541685048863,1.7247984923840078,1.4690406711402582,0,1.2,1.4,1.4
109,0.24858541685048863,1.619925921409645,1.7161958691016044,0,1.2,1.4,1.4
110,0.24858541685048863,1.6688645429009885,1.7839651965258128,0,1.2,1.4,1.4
111,0.24858541685048863,1.6019230769550294,1.4163895221194478,0,1.2,1.4,1.4
112,0.24858541685048863,1.5776989795940068,1.7250519185173814,0,1.2,1.4,1.4
113,0.24858541685048863,1.6631974408157393,1.4874100442519205,0,1.2,1.4,1.4
114,0.24858541685048863,1.7577569769915553,1.5054457296793045,0,1.2,1.4,1.4
115,0.24858541685048863,1.5335939093110444,1.688979525380153,0,1.2,1.4,1.4
116,0.24858541685048863,1.6750981808048753,1.696766777870102,0,1.2,1.4,1.4
117,0.24858541685048863,1.5886619037745824,1.5880881944184913,1,1.2,1.4,1.4
118,0.24858541685048863,1.60606320403213,1.4353988095214147,0,1.2,1.4,1.4
119,0.24858541685048863,1.4193430602783381,1.3526314066638074,0,1.2,1.4,1.4
120,0.24858541685048863,1.6017775354855193,1.3210315957054641,0,1.2,1.4,1.4
121,0.24858541685048863,1.5978945031570944,1.686999323304299,0,1.2,1.4,1.4
122,0.24858541685048863,1.5779501031441334,1.4603986967611209,0,1.2,1.4,1.4
123,0.24858541685048863,1.6367041618714524,1.3776213827519597,0,1.2,1.4,1.4
124,0.24858541685048863,1.5049163907723127,1.267142180897687,0,1.2,1.4,1.4
125,0.24858541685048863,1.5892639672857911,1.4168697025752994,0,1.2,1.4,1.4
126,0.020800167044257023,1.3814733939056418,1.705843666659265,1,1.2,1.4,1.4
127,0.020800167044257023,1.5464654450094009,1.2873408662803691,0,1.2,1.4,1.4
128,0.020800167044257023,1.732434568619753,1.5823297682397912,0,1.2,1.4,1.4
129,0.020800167044257023,1.514705664289766,1.7817345241757507,1,1.2,1.4,1.4
130,0.020800167044257023,1.5631857250122456,1.4741996399651816,0,1.2,1.4,1.4
131,0.020800167044257023,1.6834955069547028,1.5812665357356044,0,1.2,1.4,1.4
132,0.020800167044257023,1.572421559212548,1.60685816535605,0,1.2,1.4,1.4
133,0.020800167044257023,1.5343207824065517,1.502860813724364,0,1.2,1.4,1.4
134,0.020800167044257023,1.643378597316993,1.6043352718076265,0,1.2,1.4,1.4
135,0.020800167044257023,1.652492894098609,1.4999149553237932,0,1.2,1.4,1.4
136,0.020800167044257023,1.6422002116428893,1.5734604356513537,0,1.2,1.4,1.4
137,0.020800167044257023,1.5636038263053762,1.5110209042927356,0,1.2,1.4,1.4
138,0.020800167044257023,1.6208929097032212,1.3483327982473796,1,1.2,1.4,1.4
139,0.020800167044257023,1.5455900380211767,1.3917267807436566,0,1.2,1.4,1.4
140,0.020800167044257023,1.5575028711536787,1.4990528059419865,2,1.2,1.4,1.4
141,0.020800167044257023,1.6141903369510964,1.587246849824934,1,1.2,1.4,1.4
142,0.020800167044257023,1.7193507856976482,1.31302712451,0,1.2,1.4,1.4
143,0.020800167044257023,1.59612016978255,1.6007272432781892,0,1.2,1.4,1.4
144,0.020800167044257023,1.4455470504776524,1.4125478180851205,0,1.2,1.4,1.4
145,0.020800167044257023,1.781227322386091,1.4355744869204028,0,1.2,1.4,1.4
146,0.020800167044257023,1.6198972189239549,1.8167835002062571,0,1.2,1.4,1.4
