iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,2.955057936651052,0.6609817417579392,4.312525398001409,23,0.7,1.4,1.4
1,2.955057936651052,0.6468293295236075,3.7559068615433104,15,0.7,1.4,1.4
2,2.955057936651052,0.6565085897255702,3.190441303497268,18,0.7,1.4,1.4
3,2.955057936651052,0.6059495722006982,2.6614990944245456,17,0.7,1.4,1.4
4,2.955057936651052,0.5697635714515737,2.1899115057629106,17,0.7,1.4,1.4
5,2.955057936651052,0.5442671340689101,1.8082268858508126,15,0.7,1.4,1.4
6,2.842884431859474,0.5174651825366541,1.460548386293664,13,0.7,1.4,1.4
7,2.0649553927984243,0.49474713910438783,2.00678517583788,15,0.7,1.4,1.4
8,2.0649553927984243,0.5717878135304654,1.6167216345329531,6,0.7,1.4,1.4
9,2.0649553927984243,0.5527362148397538,1.2993285114965318,7,0.7,1.4,1.4
10,1.7608286913560853,0.5368819991376281,1.7735561087366398,9,0.7,1.4,1.4
11,1.7608286913560853,0.6179150589225726,1.3398177956284656,0,0.7,1.4,1.4
12,1.4125215464731866,0.591607849693002,1.0747997834172598,6,0.7,1.4,1.4
13,1.4125215464731866,0.47420908862969746,0.9223560112237976,5,0.7,1.4,1.4
14,1.1685254251064947,0.47176859937712357,0.8640071203391104,8,0.7,1.4,1.4
15,1.0009983016733557,0.44099242806999295,0.817767339241103,4,0.7,1.4,1.4
16,0.7811038174592255,0.48727508687251947,0.6390129291113806,4,0.7,1.4,1.4
17,0.7811038174592255,0.4539518908195445,0.5352110349641,6,0.7,1.4,1.4
18,0.3612888398617322,0.419584032907073,0.6129764753308875,5,0.7,1.4,1.4
19,0.07978609745502752,0.4055934217794935,0.6093407574953198,5,0.7,1.4,1.4
20,0.07978609745502752,0.3557122030396034,0.5538701677260889,6,0.7,1.4,1.4
21,0.03873545076471174,0.359997206270006,0.47407667395513337,7,0.7,1.4,1.4
22,0.03873545076471174,0.3123345085819752,0.5277439474780687,3,0.7,1.4,1.4
23,0.03873545076471174,0.3253300106555016,0.4980364642589891,3,0.7,1.4,1.4
24,0.036206575283642906,0.2692249227346986,0.45249648211164945,3,0.7,1.4,1.4
25,0.015252532145179742,0.2715512679719068,0.39883274180040235,9,0.7,1.4,1.4
26,0.015252532145179742,0.26308476714527484,0.39117431987325285,5,0.7,1.4,1.4
27,0.0008703812336463557,0.28974365985589384,0.35180875034153347,4,0.7,1.4,1.4
28,0.0008703812336463557,0.2597332310666023,0.37938149969230855,4,0.7,1.4,1.4
29,0.0008703812336463557,0.26520946885922736,0.4004785684991144,3,0.7,1.4,1.4
30,0.0008703812336463557,0.24524727943730756,0.323566724034932,8,0.7,1.4,1.4
31,0.0008703812336463557,0.2348455507149673,0.31758251087566475,2,0.7,1.4,1.4
32,0.0008703812336463557,0.20408013456671675,0.29567942034729866,5,0.7,1.4,1.4
33,0.0008703812336463557,0.2085049176048818,0.31856595785584074,5,0.7,1.4,1.4
34,0.0008703812336463557,0.22021623012158228,0.2771344165406216,4,0.7,1.4,1.4
35,0.0008703812336463557,0.2103716298998771,0.2911207357634649,7,0.7,1.4,1.4
36,0.0008703812336463557,0.19567073073786947,0.2876379577977749,6,0.7,1.4,1.4
37,0.0008703812336463557,0.17664622945576652,0.2762813843695632,7,0.7,1.4,1.4
38,0.0008703812336463557,0.17680009870415428,0.2941358528263839,5,0.7,1.4,1.4
39,0.0008703812336463557,0.14633929432865816,0.2773860721189766,4,0.7,1.4,1.4
40,0.0008703812336463557,0.18184247612335883,0.2695198859770259,8,0.7,1.4,1.4
41,0.0008703812336463557,0.14757240874811486,0.22321236890570773,5,0.7,1.4,1.4
42,0.0008703812336463557,0.17700632728697493,0.19184448139290172,5,0.7,1.4,1.4
