iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,11.000432300724157,0.6792775743581829,4.567919232939878,19,0.7,1.4,1.4
1,6.238140316446758,0.6416149581131707,3.557335884134482,16,0.7,1.4,1.4
2,5.268942954248882,0.6272845577512495,3.5306236229370596,21,0.7,1.4,1.4
3,3.1648450788109947,0.6363918770189528,2.241179624073922,13,0.7,1.4,1.4
4,3.1648450788109947,0.6277940713210516,1.7497760526547566,18,0.7,1.4,1.4
5,3.1648450788109947,0.6002327433890307,1.3061723720103342,10,0.7,1.4,1.4
6,3.1648450788109947,0.5312457851392651,1.083148348970256,14,0.7,1.4,1.4
7,0.17869150771768716,0.4790277139550721,0.8956152558485874,10,0.7,1.4,1.4
8,0.17869150771768716,0.46221789952837317,0.7261420476241185,15,0.7,1.4,1.4
9,0.17869150771768716,0.4099953735194042,0.6486423425963156,10,0.7,1.4,1.4
10,0.17869150771768716,0.3942950335690433,0.5037569289545387,13,0.7,1.4,1.4
11,0.17869150771768716,0.34404546986109674,0.48374961821007717,7,0.7,1.4,1.4
12,0.17869150771768716,0.3193828191184065,0.4376259055417314,8,0.7,1.4,1.4
13,0.14676554115156648,0.3356809239540307,0.4652953005018041,7,0.7,1.4,1.4
14,0.14676554115156648,0.304117302533395,0.39469749114852115,9,0.7,1.4,1.4
15,0.14676554115156648,0.30348259904666985,0.3239369090285999,19,0.7,1.4,1.4
16,0.005246645951562101,0.24989068074672494,0.3478365186260363,9,0.7,1.4,1.4
17,0.005246645951562101,0.21873480563114409,0.29526290575994685,10,0.7,1.4,1.4
18,0.002517975004145967,0.2198543698067092,0.22230605177722715,12,0.7,1.4,1.4
19,0.002517975004145967,0.17269489759669784,0.23086473292246068,7,0.7,1.4,1.4
20,0.002517975004145967,0.20630760884014615,0.23977524771091713,8,0.7,1.4,1.4
21,0.002517975004145967,0.16073487122719757,0.26798973290683664,10,0.7,1.4,1.4
22,0.002517975004145967,0.14763872904429073,0.23298674751612722,4,0.7,1.4,1.4
23,0.002517975004145967,0.16160569134474234,0.1643896730867159,13,0.7,1.4,1.4
24,0.002517975004145967,0.15767392493069962,0.19138644009154843,5,0.7,1.4,1.4
25,0.0011947177384072916,0.1542399054946959,0.2045456460944636,5,0.7,1.4,1.4
26,0.0011947177384072916,0.16161735773883149,0.1921328878562953,8,0.7,1.4,1.4
27,0.0007753798170426762,0.11818296050310018,0.13555401105438505,7,0.7,1.4,1.4
28,0.0006935345715888275,0.12746870097788185,0.15105430970171363,7,0.7,1.4,1.4
29,0.00010398435959046992,0.11500169170628549,0.13503238417847166,8,0.7,1.4,1.4
30,0.00010398435959046992,0.10802275756950279,0.1459683479534924,9,0.7,1.4,1.4
31,0.00010398435959046992,0.09918657813669401,0.12855734014017528,6,0.7,1.4,1.4
32,1.525070116414895e-05,0.0944661835874356,0.1398219117081903,8,0.7,1.4,1.4
33,1.525070116414895e-05,0.10666729250642262,0.11631751473021357,4,0.7,1.4,1.4
34,7.994416904466561e-06,0.0831952520720438,0.12774290167948066,5,0.7,1.4,1.4
35,7.994416904466561e-06,0.09340639519392128,0.12458130942883913,8,0.7,1.4,1.4
36,7.994416904466561e-06,0.07455386556488335,0.12315815845955065,9,0.7,1.4,1.4
37,7.994416904466561e-06,0.08034416626263341,0.08873002567961531,7,0.7,1.4,1.4
38,7.26319598243208e-06,0.08007850744166853,0.08190647162804057,9,0.7,1.4,1.4
39,7.26319598243208e-06,0.048103223710080585,0.09461449403914039,6,0.7,1.4,1.4
40,7.26319598243208e-06,0.05701067586392385,0.08956097951365195,5,0.7,1.4,1.4
41,7.26319598243208e-06,0.058770592353789064,0.08991143419148832,6,0.7,1.4,1.4
