iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,4.881405610988977,-1.2267956733991139,-1.852446121838617,-3.910745774421578,4.752171470626574,-2.4202260042230397,3.7234820768763983,3.7248785487317457,2.4141588307553734,-2.8390025407345947,-4.504180144112486,1.8809744290407489,-4.504193917396694,4.892357361742227,-5.087925376431827,-2.5470248397690445,2.4147864989661914,4.32172254013753,-3.2529225436267177,4.5067561193750985
1,4.381405610988977,-1.7267956733991139,-2.352446121838617,-4.410745774421578,4.252171470626574,-2.375172861429607,3.2234820768763983,3.2248785487317457,1.9141588307553734,-2.3390025407345947,-4.004180144112486,1.3809744290407489,-4.004193917396694,4.392357361742227,-4.587925376431827,-3.0470248397690445,1.9147864989661914,4.82172254013753,-3.7529225436267177,4.0067561193750985
2,3.8814056109889767,-2.226795673399114,-1.852446121838617,-4.3163735244737955,3.752171470626574,-2.875172861429607,2.7234820768763983,2.7248785487317457,1.4141588307553734,-2.1365216357460657,-3.5041801441124862,0.8809744290407489,-3.5041939173966936,3.892357361742227,-4.087925376431827,-3.5470248397690445,1.4147864989661914,4.32172254013753,-3.7635447098007653,3.5067561193750985
3,3.3814056109889767,-2.726795673399114,-1.502446121838617,-3.9691080647750105,3.252171470626574,-3.375172861429607,2.3621028878833727,2.2248785487317457,1.706868225785449,-2.6365216357460657,-3.260134970481386,0.38097442904074885,-3.0088559389855836,3.392357361742227,-3.5879253764318273,-4.037042128477186,0.9147864989661914,3.8217225401375297,-3.623030153646844,3.0067561193750985
4,2.8814056109889767,-2.226795673399114,-1.002446121838617,-3.4691080647750105,3.150810860074873,-2.875172861429607,1.8621028878833727,1.9081432971104388,1.5682072076301352,-2.1365216357460657,-2.760134970481386,0.8809744290407489,-2.5088559389855836,3.210968551528166,-3.0879253764318273,-3.537042128477186,0.5647864989661914,3.4717225401375296,-3.123030153646844,2.9607485524756667
5,2.3814056109889767,-1.7267956733991139,-0.5024461218386169,-2.9691080647750105,2.650810860074873,-2.375172861429607,1.5121028878833727,1.686428620975524,2.0682072076301354,-1.6365216357460657,-2.260134970481386,1.3809744290407489,-2.0088559389855836,2.710968551528166,-2.5879253764318273,-3.037042128477186,1.0647864989661913,2.9717225401375296,-2.623030153646844,2.4607485524756667
6,2.5834842485779648,-1.2267956733991139,-0.0024461218386169215,-2.4691080647750105,2.150810860074873,-1.8751728614296068,1.1748302328205331,2.1864286209755237,1.5682072076301354,-1.1365216357460657,-1.9233327463695613,1.830593573113957,-1.5088559389855836,2.669586595128166,-2.0879253764318273,-2.537042128477186,1.4147864989661914,2.6217225401375295,-2.123030153646844,2.9607485524756667
7,2.0834842485779648,-0.7267956733991139,-0.38991235010725733,-1.9691080647750105,1.650810860074873,-1.3751728614296068,1.1790035381197783,2.6864286209755237,1.0682072076301354,-0.6365216357460657,-1.4233327463695613,2.330593573113957,-1.0088559389855836,3.086560600668986,-1.5879253764318273,-2.037042128477186,1.2567054003003695,2.8775633544952566,-1.623030153646844,3.3197953372259352
8,1.5834842485779648,-0.22679567339911388,0.11008764989274267,-1.4691080647750105,1.4875855807308225,-0.8751728614296068,1.5500263150293208,2.6204614144592746,0.7181057782816794,-0.13652163574606568,-0.9233327463695613,2.6983669798742915,-0.5088559389855836,3.260611969384593,-1.0879253764318273,-1.5370421284771858,0.8147638540103563,3.076085462737831,-1.123030153646844,3.3382176839000874
9,1.5576271620515887,0.2732043266008861,0.6100876498927427,-0.9691080647750105,1.7442888049645866,-0.3751728614296068,1.2872832014553153,2.301053660411712,0.7252278843047087,0.3634783642539343,-0.8383361634074296,2.321192674706283,-0.008855938985583567,2.9627933926640657,-0.5879253764318273,-1.0370421284771858,1.031430294313751,3.0666921125928797,-0.8101455625047992,3.0170643421758316
10,1.0576271620515887,0.7732043266008861,0.4973617059972254,-0.46910806477501055,1.344705638226741,0.12482713857039318,1.3965411006901611,2.517153333363579,0.7017459124805268,0.8634783642539343,-1.1142904599123247,1.8721070929597188,0.3411440610144164,2.7543203889596968,-0.0879253764318273,-0.5370421284771858,0.531430294313751,2.9476672707477527,-0.3101455625047992,2.7752211092662957
11,0.5576271620515887,1.2732043266008861,-0.0026382940027745994,0.030891935224989453,1.556399300884284,-0.3751728614296068,0.8965411006901611,2.394451255985911,0.3036870235456416,0.8473263634081493,-1.1420542739802197,2.3721070929597188,-0.1588559389855836,3.1288865377289317,-0.08786772699507356,-0.0370421284771858,0.031430294313750995,2.877902347798136,-0.23824646543764447,2.9595488902571887
12,0.45102007887401596,0.9681653217642887,-0.3526382940027746,0.38089193522498943,1.056399300884284,-0.8751728614296068,0.39654110069016113,1.8944512559859108,0.14111439955287766,0.34732636340814926,-0.6420542739802197,1.8721070929597188,-0.2600183528139324,2.6288865377289317,-0.016769145729054233,0.31833862607929364,0.531430294313751,2.377902347798136,-0.6810031339560901,2.4595488902571887
13,0.025866399308332066,0.4681653217642887,-0.2418790248167028,0.3779644154371849,0.556399300884284,-0.3751728614296068,0.08128796691312223,1.3944512559859108,0.46166630299280453,-0.15267363659185074,-0.14205427398021975,1.3721070929597188,0.2266673545602414,2.1288865377289317,-0.008100061553161857,-0.07509441779439868,1.031430294313751,1.8779023477981358,-0.6790870622542983,1.9667041466438175
14,0.012768656309845514,-0.0004510737479049287,0.10276395370207816,-0.1220355845628151,0.05639930088428402,-0.2962728694409881,-0.056096229400339426,1.3781591879718669,0.6928247150227401,-0.26031039996441774,-0.38152609108572194,0.8721070929597188,0.38315925374805504,1.6288865377289317,0.004594392740244204,-0.22865762065918968,0.9143698307511121,1.3779023477981358,-0.17908706225429827,2.172236932018517
15,0.003600236210904927,-0.32848255060644044,0.23934579534333186,-0.15167835853339884,-0.169236944936378,0.028386531967521278,0.4439037705996606,1.270277199296208,0.5590033257561449,-0.13674983987374795,-0.15668675676208949,1.3721070929597188,-0.11684074625194496,1.1288865377289317,0.0031631799956426615,-0.06176616441737953,0.4143698307511121,0.8779023477981358,0.2985009896795221,1.6722369320185169
16,0.009474706076984325,-0.3789511489140218,0.05893800544796016,-0.06921901651518281,-0.2766077571235762,0.2537857901798838,0.9439037705996606,1.151611960930695,0.6033942647010002,-0.04663501771654491,-0.6086136012094313,1.5235623223423072,-0.3590755297191135,0.6288865377289317,0.00819747805156281,0.11038538152713295,0.46101394200803114,0.686641154130141,0.14596482824826484,1.1722369320185169
17,0.02105586487461574,0.12104885108597818,-0.2089403114268427,0.18913722789116005,-0.017840169274870643,0.051841467569148425,0.46322222950396497,0.7618569142735271,0.46443859698521345,-0.019549202219009007,-1.1011098959825398,1.0235623223423072,-0.176671867542689,0.501374782808204,0.010283594979499483,0.07530638354675462,0.5163571688899854,1.186641154130141,-0.01220508349790178,0.7241901322416453
18,0.011369563086786792,0.3719356464141972,-0.306973764425448,0.10603962189496072,0.17715471265400745,-0.1442602388314961,0.499580149136757,0.2618569142735271,0.3277886352027595,-0.10923095623873891,-0.8138512113544945,0.5235623223423072,0.28477946119624686,0.6260780819239744,0.006016185065269452,-0.04804001315976489,0.5338366485256894,1.686641154130141,0.0779690318077809,0.3244932881373657
19,0.007129694782169574,-0.12806435358580281,0.193026235574552,-0.1248044934722555,0.06739261410995191,-0.09175095902416389,0.6134226595655186,-0.07959902406471364,0.010413978482145536,-0.07553448018403078,-0.4994584391772968,0.02356232234230715,0.4545862666606438,1.1260780819239744,0.00854252081242145,-0.07859908286768007,0.9116104491180905,1.7263690814749864,0.13249068855903312,0.7922902367051573
20,0.0114749199730242,-0.34045948591154684,0.22143505200192024,-0.15165936719243575,-0.1390795965295888,0.08805826728520819,0.9155505959974228,0.13375125906086566,-0.20873738111462756,-0.0371493497902835,-0.38388157174824034,0.5235623223423072,-0.04541373333935622,0.8966106827281379,0.012767883176818037,-0.055330531270114766,0.4116104491180905,1.2263690814749864,0.13996943542687382,0.4331621225741839
21,0.015900103705626435,-0.005090473361779035,-0.07411984149128073,-0.048433771084089874,-0.13051159311576815,0.14407937119021091,0.598408693372395,0.256887678619367,0.10282233263599375,0.016320170013437343,-0.2606185042345061,0.7271743633612583,-0.3621125729548749,0.5729211140017779,0.013108219143294707,-0.013224501952607597,0.1901098158581981,0.7263690814749864,0.011875903446454367,-0.0668378774258161
