iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,4.775909874436518,0.26300024755792517,3.7283814551308545,11,0.2,2.5,0.3
1,1.814350556038363,0.23961396153199904,3.475966969924349,7,0.2,2.5,0.3
2,1.814350556038363,0.21157973590766513,3.366504538233675,5,0.2,2.5,0.3
3,1.814350556038363,0.20644918680644322,3.3150573317476244,5,0.2,2.5,0.3
4,1.620726214069986,0.20814779702061662,3.2131406300922665,5,0.2,2.5,0.3
5,1.620726214069986,0.19103795190133538,3.1806520120990713,3,0.2,2.5,0.3
6,1.620726214069986,0.18669490918180173,3.1369316513599452,3,0.2,2.5,0.3
7,1.620726214069986,0.1935805804015514,3.0823797725764397,2,0.2,2.5,0.3
8,1.620726214069986,0.19226440337519765,3.032748622028717,1,0.2,2.5,0.3
9,1.620726214069986,0.19371505004800763,3.0183517391177594,2,0.2,2.5,0.3
10,1.6159581579563103,0.19022109695765663,2.9690151851482094,2,0.2,2.5,0.3
11,1.6059976681168564,0.18082410901739115,2.9600999041223464,3,0.2,2.5,0.3
12,1.604043561095338,0.1964594548461741,2.9881934744780962,4,0.2,2.5,0.3
13,1.603654259821699,0.2027477253711311,2.915106497201901,3,0.2,2.5,0.3
14,1.6035764603760896,0.20549353777801316,2.862731055184148,4,0.2,2.5,0.3
15,1.6035609029193623,0.1763512338901704,2.867698057678997,6,0.2,2.5,0.3
16,1.6035577915253114,0.19009290234989348,2.816400362753534,3,0.2,2.5,0.3
17,1.6035571692503936,0.17877234829380287,2.803967773382484,3,0.2,2.5,0.3
18,1.603557044795565,0.20763628631790554,2.7401377951375703,3,0.2,2.5,0.3
19,1.6035570199045992,0.19169597381087586,2.6966934646229577,2,0.2,2.5,0.3
20,1.603557014926409,0.1962277740464475,2.68664240670349,3,0.2,2.5,0.3
21,1.603557013930768,0.19701946863048977,2.711158071689395,5,0.2,2.5,0.3
22,1.6035570137316384,0.19276181977833967,2.6479122564036635,3,0.2,2.5,0.3
23,1.6035570136918125,0.1943350992042132,2.591213160998838,2,0.2,2.5,0.3
24,1.6035570136838508,0.17668586220052573,2.592753713563338,3,0.2,2.5,0.3
25,1.6035570136822557,0.17125992483279934,2.541862192112125,2,0.2,2.5,0.3
26,1.603557013681943,0.1684021430683247,2.487652747090368,2,0.2,2.5,0.3
27,1.603557013681872,0.19886278348549868,2.4956325577613034,2,0.2,2.5,0.3
28,1.6035570136818649,0.1683825252319247,2.4316331515325387,2,0.2,2.5,0.3
29,1.6022987194511131,0.13747901397626933,2.3278093934101136,2,0.2,2.5,0.3
30,1.1856184177611873,0.2263047606341655,2.3367557274872652,2,0.2,2.5,0.3
31,1.1104293806673198,0.20824290756526712,2.348419482449638,4,0.2,2.5,0.3
32,1.0957205069851277,0.2096838614511225,2.30007189491177,1,0.2,2.5,0.3
33,1.0927919127747003,0.19562586781176125,2.3028765903489967,3,0.2,2.5,0.3
