iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,17.687311598789844,0.6012635818578921,0.7633580669931121,10,0.7,1.4,1.4
1,17.211603358703368,0.4835559241831378,0.4869556493544245,8,0.7,1.4,1.4
2,13.751531967068239,0.4469686179899356,0.4449387396575634,9,0.7,1.4,1.4
3,13.751531967068239,0.3611319008919228,0.4500869929392974,2,0.7,1.4,1.4
4,13.519913645137182,0.3373600711968268,0.3403456261361293,9,0.7,1.4,1.4
5,13.519913645137182,0.300776869684651,0.3790683481652267,3,0.7,1.4,1.4
6,12.987550096400966,0.3128830427840055,0.2954010534579122,9,0.7,1.4,1.4
7,12.987550096400966,0.256870751212339,0.2626650272919176,7,0.7,1.4,1.4
8,12.987550096400966,0.25597397105509384,0.21294239781009705,7,0.7,1.4,1.4
9,12.987550096400966,0.22262416222132037,0.17973271118644593,5,0.7,1.4,1.4
10,12.987550096400966,0.21618351991505835,0.16236692850422946,3,0.7,1.4,1.4
11,12.987550096400966,0.1551712273999054,0.16586449787000707,4,0.7,1.4,1.4
12,12.987550096400966,0.22088123512789953,0.15214995847817606,1,0.7,1.4,1.4
13,12.97611387685182,0.16231285096964015,0.1752404973721156,5,0.7,1.4,1.4
14,12.937244556241195,0.15967335529520602,0.12797719197046933,5,0.7,1.4,1.4
15,12.937244556241195,0.16393665384815653,0.14154980442426784,7,0.7,1.4,1.4
16,12.937244556241195,0.12811128193195395,0.11610857782149882,2,0.7,1.4,1.4
17,12.937244556241195,0.1207049440458032,0.08793954438963428,4,0.7,1.4,1.4
18,12.937244556241195,0.11491161064354324,0.07774214847881789,4,0.7,1.4,1.4
19,12.937244556241195,0.10297953040967359,0.08106426943065673,2,0.7,1.4,1.4
20,12.935119666979148,0.11130329761799854,0.07637530180968494,4,0.7,1.4,1.4
21,12.935119666979148,0.08438021320598928,0.08224580879485818,3,0.7,1.4,1.4
22,12.935119666979148,0.08283482027685297,0.06969845358483703,1,0.7,1.4,1.4
23,12.935119666979148,0.08892368463249066,0.06580197884958203,1,0.7,1.4,1.4
24,12.9348248291835,0.05809375649492776,0.06573883590547416,6,0.7,1.4,1.4
25,12.9348248291835,0.06924719278784834,0.04062816494212183,4,0.7,1.4,1.4
26,12.9348248291835,0.059093559235065186,0.039998169723291746,5,0.7,1.4,1.4
27,12.934650808221315,0.0483809680242255,0.03060040363527288,8,0.7,1.4,1.4
28,12.934650808221315,0.042683287415416896,0.03034024988384661,1,0.7,1.4,1.4
29,12.934650808221315,0.04284979506326514,0.028243160635469094,0,0.7,1.4,1.4
30,12.934551480708393,0.029177684203108893,0.028767130449440716,2,0.7,1.4,1.4
31,12.934551480708393,0.033377722706922644,0.022841037517672483,3,0.7,1.4,1.4
32,12.934551480708393,0.0324787539677021,0.02799658316770348,1,0.7,1.4,1.4
33,12.934551480708393,0.02530946539360887,0.023140130642609,2,0.7,1.4,1.4
34,12.93452831297004,0.030155195519365564,0.020825437626049617,5,0.7,1.4,1.4
35,12.934503128242675,0.02465360729446676,0.018351339459457865,3,0.7,1.4,1.4
36,12.934503128242675,0.025418705676044984,0.019810520690640203,4,0.7,1.4,1.4
37,12.934489875605463,0.03093797200722792,0.026185159599555467,2,0.7,1.4,1.4
38,12.934437777708187,0.021165343301170907,0.012966319485665326,7,0.7,1.4,1.4
39,12.934437777708187,0.024317227981439128,0.015145218131974813,4,0.7,1.4,1.4
40,12.934437777708187,0.011483173456396698,0.008889776694348891,5,0.7,1.4,1.4
41,12.934437581103307,0.012425768600895278,0.007570046958355815,4,0.7,1.4,1.4
42,12.934433644526724,0.00929643612174898,0.00595594182788976,6,0.7,1.4,1.4
43,12.934432587168672,0.010430439712136901,0.007122932801465881,1,0.7,1.4,1.4
44,12.934432587168672,0.009285410674751339,0.007735578923829899,3,0.7,1.4,1.4
45,12.934432587168672,0.009591592112917954,0.007471651180059842,1,0.7,1.4,1.4
46,12.934432587168672,0.012620978832572974,0.009367572457211626,4,0.7,1.4,1.4
47,12.934432587168672,0.008181081128372633,0.005639376441063727,3,0.7,1.4,1.4
48,12.934432557559294,0.006192269077212589,0.004329156206015624,2,0.7,1.4,1.4
49,12.934432557559294,0.003172635197299976,0.004056822521494379,3,0.7,1.4,1.4
50,12.934432519371297,0.00493437253845838,0.00344311999269365,6,0.7,1.4,1.4
51,12.934432519371297,0.0032878975963582164,0.003822240390775272,2,0.7,1.4,1.4
52,12.934432439277543,0.004051732663364027,0.002829503921570721,8,0.7,1.4,1.4
53,12.934432439277543,0.0028035772306686233,0.001984363546113046,5,0.7,1.4,1.4
54,12.934432439277543,0.002500771876735042,0.001678725006312215,5,0.7,1.4,1.4
55,12.934432439277543,0.0019247682610290205,0.0018804461108304776,2,0.7,1.4,1.4
56,12.934432439277543,0.001698936387679904,0.0009386582359356252,8,0.7,1.4,1.4
57,12.934432439277543,0.0016227616487853394,0.001513908994289349,1,0.7,1.4,1.4
58,12.934432439277543,0.0013246282573511601,0.0009310806950245913,3,0.7,1.4,1.4
59,12.934432439277543,0.0012771305197671226,0.000928779775557361,4,0.7,1.4,1.4
60,12.934432439277543,0.0011762760044826208,0.000719692909617039,8,0.7,1.4,1.4
61,12.934432439277543,0.0009761476902281254,0.0008882254029383526,1,0.7,1.4,1.4
62,12.934432439277543,0.0007774786167454836,0.0006208746195319962,6,0.7,1.4,1.4
63,12.934432439277543,0.001047511975019132,0.0006424790198781572,6,0.7,1.4,1.4
64,12.934432439277543,0.0005491436279310382,0.0006661162363556879,3,0.7,1.4,1.4
65,12.934432439277543,0.0009312750942022102,0.0006026579412282502,2,0.7,1.4,1.4
66,12.934432439277543,0.00039140949135099386,0.000519667168459975,3,0.7,1.4,1.4
67,12.934432439277543,0.0006758669867364642,0.0003587248410961964,4,0.7,1.4,1.4
68,12.934432439277543,0.0004373674328492238,0.00048276913366738394,3,0.7,1.4,1.4
69,12.934432439277543,0.0006246847661473947,0.0002904518003409967,5,0.7,1.4,1.4
70,12.934432439277543,0.0003730910478526556,0.00046980212423906875,2,0.7,1.4,1.4
71,12.934432439277543,0.00047677351407519306,0.00021007649958891967,3,0.7,1.4,1.4
