iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,7.593819859022911,0.6561477744211123,4.218784965988481,24,0.7,1.4,1.4
1,7.593819859022911,0.6274820573571126,3.664734732203216,15,0.7,1.4,1.4
2,7.593819859022911,0.6335746604225486,3.1255269217454273,20,0.7,1.4,1.4
3,6.388861550675424,0.6313020813617783,2.718614719613697,14,0.7,1.4,1.4
4,6.388861550675424,0.6019802586792891,2.2600025074833847,21,0.7,1.4,1.4
5,1.1934393688939053,0.6111371745443469,1.7625606211604556,19,0.7,1.4,1.4
6,0.5706629715408127,0.5496967515659114,1.40731051183462,11,0.7,1.4,1.4
7,0.5706629715408127,0.5272642720005777,1.0694397198184844,16,0.7,1.4,1.4
8,0.5706629715408127,0.5346664980441587,0.8027215899247722,5,0.7,1.4,1.4
9,0.5706629715408127,0.4720521630817515,0.6391687855554855,16,0.7,1.4,1.4
10,0.2600568785523585,0.42580386599687775,0.6346739765500243,7,0.7,1.4,1.4
11,0.12620731209869973,0.37459205402230006,0.531825308072847,11,0.7,1.4,1.4
12,0.021175227030290955,0.328720532124727,0.4607167459324556,9,0.7,1.4,1.4
13,0.021175227030290955,0.3443407398687943,0.43228690214106746,9,0.7,1.4,1.4
14,0.021175227030290955,0.32808380305624035,0.44119858404967527,12,0.7,1.4,1.4
15,0.021175227030290955,0.3189819044471537,0.41714604805499933,5,0.7,1.4,1.4
16,0.021175227030290955,0.28522677727574236,0.3510320815800056,5,0.7,1.4,1.4
17,0.021175227030290955,0.23592847049543306,0.4060474918759205,6,0.7,1.4,1.4
18,0.021175227030290955,0.2633856972830821,0.3575877785895135,8,0.7,1.4,1.4
19,0.021175227030290955,0.28090556301674446,0.3074134943613609,3,0.7,1.4,1.4
20,0.021175227030290955,0.19742287984862372,0.3079788427173141,9,0.7,1.4,1.4
21,0.021175227030290955,0.18934729604009645,0.30961880935024866,9,0.7,1.4,1.4
22,0.007102289898437419,0.21434828905259473,0.26972272249698814,4,0.7,1.4,1.4
23,0.007102289898437419,0.1852758259163627,0.2622926357232393,6,0.7,1.4,1.4
24,0.004156474850532277,0.15446163963775789,0.23231823594675421,9,0.7,1.4,1.4
25,0.004156474850532277,0.19166011751003428,0.2289215724965649,9,0.7,1.4,1.4
26,0.0005538716222694973,0.1490752959374706,0.22902102241939035,8,0.7,1.4,1.4
27,0.0005538716222694973,0.16028595906402426,0.19249297486064837,4,0.7,1.4,1.4
28,0.0005538716222694973,0.13531042618878153,0.1869596930342376,8,0.7,1.4,1.4
29,0.0005538716222694973,0.1626478731251792,0.16650612389049804,5,0.7,1.4,1.4
30,0.00033413693693162827,0.12505076003227203,0.15420236486803884,5,0.7,1.4,1.4
31,0.00033413693693162827,0.13733867619903642,0.12763847570166945,8,0.7,1.4,1.4
32,0.00033413693693162827,0.12170005844498819,0.156976872406333,2,0.7,1.4,1.4
33,0.00033413693693162827,0.10102427263120206,0.13747400835419532,7,0.7,1.4,1.4
34,3.6881005556210766e-06,0.11244186555446829,0.13828780832525014,6,0.7,1.4,1.4
35,3.6881005556210766e-06,0.08202255450127405,0.11120595932249185,7,0.7,1.4,1.4
36,3.6881005556210766e-06,0.10889533723448444,0.0702445974475985,15,0.7,1.4,1.4
37,3.6881005556210766e-06,0.07323997772779837,0.08025506605560506,7,0.7,1.4,1.4
38,3.6881005556210766e-06,0.0878949263285755,0.07100444535716235,7,0.7,1.4,1.4
39,3.6881005556210766e-06,0.06456258848173513,0.0940351100693631,9,0.7,1.4,1.4
40,3.6881005556210766e-06,0.08026196172376163,0.06470668422797599,9,0.7,1.4,1.4
41,3.6881005556210766e-06,0.06433757122862262,0.05849627147210239,4,0.7,1.4,1.4
42,3.6881005556210766e-06,0.059607161719240964,0.04079571744223689,11,0.7,1.4,1.4
43,3.6881005556210766e-06,0.04964754674666963,0.05524378480579473,7,0.7,1.4,1.4
44,3.6881005556210766e-06,0.038690114672419826,0.04829153774478848,6,0.7,1.4,1.4
45,3.6881005556210766e-06,0.051862835495151735,0.057785412608447585,7,0.7,1.4,1.4
46,3.6881005556210766e-06,0.05249386317626918,0.06015360989010641,6,0.7,1.4,1.4
47,1.9643549151737716e-06,0.04304218893482386,0.0530503366435775,8,0.7,1.4,1.4
48,1.9643549151737716e-06,0.04687751826000519,0.03337260478137654,4,0.7,1.4,1.4
49,1.049532045271917e-06,0.03075947944940825,0.0332570636167863,7,0.7,1.4,1.4
50,1.049532045271917e-06,0.03493777219808445,0.023605970662243757,5,0.7,1.4,1.4
51,1.049532045271917e-06,0.027964175811767123,0.024113730943858692,9,0.7,1.4,1.4
52,1.049532045271917e-06,0.02468375675204722,0.014393387488595779,6,0.7,1.4,1.4
53,1.049532045271917e-06,0.02355643957306843,0.01647631374619533,10,0.7,1.4,1.4
54,1.049532045271917e-06,0.018542204005758574,0.011051249584936283,10,0.7,1.4,1.4
55,3.4339550936124397e-07,0.014262971244598271,0.012429360714229393,8,0.7,1.4,1.4
56,2.12227622142791e-07,0.01094131505509969,0.011200875788756537,12,0.7,1.4,1.4
57,2.12227622142791e-07,0.01589509506063481,0.009868718779400348,5,0.7,1.4,1.4
58,2.12227622142791e-07,0.010678595882142034,0.012140134967664452,12,0.7,1.4,1.4
59,1.446429038765018e-07,0.014297291362292658,0.007279921263042752,6,0.7,1.4,1.4
60,1.446429038765018e-07,0.010284513288762101,0.009641637751158932,5,0.7,1.4,1.4
61,3.276353766068496e-08,0.010055943270782823,0.006993306138776948,6,0.7,1.4,1.4
62,3.276353766068496e-08,0.010727816018110134,0.00876814435998142,5,0.7,1.4,1.4
63,3.276353766068496e-08,0.008849427283760624,0.006555687446557254,14,0.7,1.4,1.4
64,8.416421337642532e-09,0.008360334902789788,0.005949733245704253,3,0.7,1.4,1.4
65,8.416421337642532e-09,0.008645049208360001,0.005609739229059256,5,0.7,1.4,1.4
66,8.416421337642532e-09,0.0050642880494825085,0.004238162698961399,7,0.7,1.4,1.4
67,8.416421337642532e-09,0.005768570139122317,0.0034911357724813157,6,0.7,1.4,1.4
68,8.416421337642532e-09,0.004226009655151687,0.0032202160684353665,6,0.7,1.4,1.4
69,2.468070192662708e-11,0.003932695112650282,0.003324241823333607,5,0.7,1.4,1.4
70,2.468070192662708e-11,0.0033690534287966955,0.002653961438397994,10,0.7,1.4,1.4
71,2.468070192662708e-11,0.002983441705374603,0.002571017786744384,5,0.7,1.4,1.4
72,2.468070192662708e-11,0.002298147873735028,0.0027440448377053827,6,0.7,1.4,1.4
73,2.468070192662708e-11,0.003921945555861251,0.001933543733397524,11,0.7,1.4,1.4
74,2.468070192662708e-11,0.002480051497130849,0.001713073728611582,3,0.7,1.4,1.4
75,2.468070192662708e-11,0.00213497861390148,0.0015696852814937566,7,0.7,1.4,1.4
76,2.468070192662708e-11,0.0021559472456105597,0.0014848403567562433,5,0.7,1.4,1.4
77,2.468070192662708e-11,0.0019298938013220905,0.0015122268097770412,3,0.7,1.4,1.4
78,2.468070192662708e-11,0.0016395123521567106,0.0014182080445952626,4,0.7,1.4,1.4
79,7.741363106106292e-12,0.0014880573872142126,0.0012556928957412918,8,0.7,1.4,1.4
80,7.741363106106292e-12,0.0017569006355493335,0.0011078490667735367,4,0.7,1.4,1.4
81,7.741363106106292e-12,0.0012532434187370982,0.0009061100608424707,8,0.7,1.4,1.4
82,7.741363106106292e-12,0.0010746990225400787,0.0008368248417406288,6,0.7,1.4,1.4
83,7.741363106106292e-12,0.0009345845451190276,0.0006529043071263431,7,0.7,1.4,1.4
84,7.741363106106292e-12,0.0008349394061811481,0.0006322319005131312,6,0.7,1.4,1.4
85,7.741363106106292e-12,0.0007083806981346867,0.0006385128271793078,8,0.7,1.4,1.4
86,7.741363106106292e-12,0.00052156106156317,0.00030375824389575987,16,0.7,1.4,1.4
87,7.741363106106292e-12,0.0005538583188701275,0.00039459927897687094,3,0.7,1.4,1.4
88,7.741363106106292e-12,0.0003225356727540447,0.00027646718335680014,7,0.7,1.4,1.4
89,7.741363106106292e-12,0.00039867000330301666,0.00024118202063672518,7,0.7,1.4,1.4
90,7.741363106106292e-12,0.00027878928643799235,0.0002597221924031247,7,0.7,1.4,1.4
91,7.741363106106292e-12,0.0003206652609866527,0.0002951177968043009,8,0.7,1.4,1.4
92,7.741363106106292e-12,0.00022863451343260927,0.0002358308515478978,5,0.7,1.4,1.4
93,3.289812866569264e-12,0.0002723753256299909,0.00018056739888178946,9,0.7,1.4,1.4
94,3.289812866569264e-12,0.000267813289710102,0.00014792134766460847,11,0.7,1.4,1.4
95,3.289812866569264e-12,0.00020534253397927802,0.00016536869023140948,6,0.7,1.4,1.4
96,3.289812866569264e-12,0.00018763621663972447,9.396474219526858e-05,6,0.7,1.4,1.4
97,3.289812866569264e-12,0.00012780345321991305,0.00013311425607887757,4,0.7,1.4,1.4
98,3.289812866569264e-12,0.00012585608115886276,7.914430719404996e-05,4,0.7,1.4,1.4
99,3.289812866569264e-12,0.00013504976923699137,0.00011496660780437651,3,0.7,1.4,1.4
100,4.973799150320701e-13,9.553169065093109e-05,5.769426519123743e-05,9,0.7,1.4,1.4
101,4.973799150320701e-13,9.632985673073573e-05,7.056722074467051e-05,7,0.7,1.4,1.4
