iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1,p10_x0,p10_x1,p11_x0,p11_x1,p12_x0,p12_x1,p13_x0,p13_x1,p14_x0,p14_x1,p15_x0,p15_x1,p16_x0,p16_x1,p17_x0,p17_x1,p18_x0,p18_x1,p19_x0,p19_x1
0,-2.2984033452618178,-0.5743420629014704,-2.2169323550832987,3.4739242722309056,-3.7726116622466996,-4.583559327628367,2.5020487544274923,4.120270825030338,-0.23599245150193848,3.210649874220281,-0.9802427414407395,3.2906531129431675,3.1885478030598184,1.5098516276892848,-3.5578745015493665,-4.69112924074526,0.8354432299259553,-0.9895956926506608,2.3688980458347215,-1.676531369260347,-3.6965756341062983,4.7128949663594595,3.822209790680202,-0.29727261226734836,2.286824783648414,5.019731735222952,0.20699159999081385,3.571025303485656,0.13161040818270386,2.5646193402643203,-1.3609459357595495,-3.655737261467169,-0.29623550691229195,1.6094728704443764,-2.1089208544727103,3.7073682727169333,-1.529669983822287,-4.784387741918955,2.185662091962932,-2.5351420594150875
1,-0.7984033452618178,-2.0743420629014704,-3.7169323550832987,1.9739242722309056,-5.12,-5.12,4.002048754427492,2.620270825030338,1.2640075484980615,1.7106498742202811,0.5197572585592605,1.7906531129431675,1.6885478030598184,3.009851627689285,-2.0578745015493665,-3.1911292407452603,2.3354432299259553,-2.489595692650661,0.8688980458347215,-1.599956748113337,-5.12,3.2128949663594595,5.12,-1.7972726122673484,0.7868247836484139,4.555628948368257,1.7069915999908138,5.071025303485656,-1.3683895918172961,1.0646193402643203,-2.3179225235513097,-2.155737261467169,0.6237626452768769,0.10947287044437637,-3.6089208544727103,2.2073682727169333,-0.029669983822286916,-3.2843877419189553,0.6856620919629322,-1.0351420594150875
2,0.7015966547381822,-3.5743420629014704,-2.2169323550832987,0.4739242722309056,-3.62,-3.62,2.5020487544274923,1.120270825030338,2.3283045458975864,0.21064987422028114,0.4948394274629021,0.29065311294316754,0.18854780305981844,1.5098516276892848,-0.5578745015493665,-1.6911292407452603,1.994989380721953,-3.400795985121815,-0.6311019541652785,-0.880272233451487,-3.62,1.7128949663594595,3.62,-2.8233164693574198,0.9479879509152629,3.0556289483682573,1.7126712464286244,3.571025303485656,-2.868389591817296,-0.43538065973567974,-2.4212972147564473,-0.655737261467169,1.8313090059005899,-1.3905271295556236,-2.5869273738945617,0.7073682727169333,1.470330016177713,-1.7843877419189553,-0.8143379080370678,0.4648579405849125
3,2.2015966547381822,-2.242377901820748,-0.7169323550832987,-0.7639762585610597,-2.12,-2.5275287237986177,1.0020487544274923,-0.3797291749696621,1.8379281340080125,-1.2893501257797189,-1.0051605725370978,-1.2093468870568325,0.2717514334298576,0.009851627689284825,0.2534631656792763,-0.19112924074526028,0.494989380721953,-2.085844434185143,-2.1311019541652785,-0.09049471595571912,-2.12,0.21289496635945948,2.12,-1.3233164693574198,1.093083559771559,1.5556289483682573,0.7564930919464498,2.071025303485656,-2.777634043830772,-1.122603999257623,-2.0173802975272856,0.004987036665102806,2.616880630831681,-1.5614054680615066,-1.0869273738945617,-0.7926317272830667,2.053912036481889,-0.9770496068066207,0.09812940400691195,-0.5262826807276815
4,0.7015966547381822,-0.7423779018207481,0.41583004904509835,-1.426150803695734,-0.6200000000000001,-1.0275287237986177,-0.4979512455725077,-1.790132909709452,0.33792813400801247,-2.6156190107678756,-2.505160572537098,-1.3481823129790196,-1.2282485665701424,-1.4901483723107152,0.9638677382308323,1.3088707592547397,-1.005010619278047,-0.5858444341851432,-3.6311019541652785,0.923838207136313,-0.6200000000000001,-1.2871050336405405,0.6200000000000001,0.17668353064258024,-0.4069164402284411,0.05562894836825727,-0.7435069080535502,0.5710253034856558,-2.269523344675423,-0.6822700890865167,-1.5326799968522917,0.797856194423829,1.1168806308316812,-0.061405468061506596,-0.14876040969305726,-2.2926317272830667,1.2889480066660584,-0.0025928630362217486,0.6519482822528238,-1.6297797391604372
5,-0.7984033452618178,0.3814015644942419,0.18109862738334648,-0.5730843070261957,0.4903694143917958,0.4724712762013823,-1.9979512455725077,-1.6837715482145126,-1.0175177043161547,-2.064215879124618,-4.005160572537098,0.12964821091074175,-2.3669423183602722,-2.0770464107050532,-0.5361322617691677,2.1826089378343267,-2.505010619278047,0.9141555658148568,-2.4625327508190313,-0.35007501750857195,-0.3377872019881185,-0.35506170983620056,-0.8799999999999999,1.6766835306425802,-1.906916440228441,0.5885918639594894,-2.24350690805355,0.17543420228034157,-2.1325960410313063,0.3909132945439441,-1.9114019490099372,0.7649375682595925,-0.3831193691683188,1.4385945319384934,-0.8462982278990662,-0.7926317272830667,0.06704733505890492,0.773753047504873,-0.8480517177471762,-0.12977973916043717
6,-2.2984033452618178,-1.0691108746918383,-1.3189013726166534,0.8020977188305849,1.7681138735008293,0.31108046491135755,-1.0398445227795035,-0.18377154821451258,-2.5175177043161545,-0.5642158791246179,-2.505160572537098,-0.08553681128406321,-0.8669423183602722,-1.6952086181828716,-1.5445556781084415,0.6826089378343267,-3.3092197351223622,1.9516407009966343,-0.9625327508190313,-1.1906913683033995,-1.8377872019881185,0.9260412329896377,-2.38,1.6023971478704655,-2.453542690294747,1.4783230168789694,-3.74350690805355,-0.2813466797197003,-2.0773395905168925,1.051000224724914,-2.4243569501097832,-0.19208155865498489,-1.8831193691683188,2.6603505296845684,-2.3462982278990663,0.7073682727169333,0.5663440500551057,-0.6805605765357098,-2.3480517177471762,1.3702202608395628
7,-2.564550949450814,-2.5691108746918383,-2.8189013726166534,0.48299747555229267,0.26811387350082927,-1.004787305137011,-1.2194511837511028,1.3162284517854874,-3.617782382308102,0.31353591071972964,-1.0051605725370978,-0.9925852757892021,0.6330576816397278,-0.1952086181828716,-2.5072287691585116,-0.8173910621656733,-1.8092197351223622,0.45164070099663434,0.5374672491809687,-0.5688073475090685,-3.3377872019881183,1.9916813128213853,-2.00500364877708,0.4087128690036963,-0.9535426902947468,1.972311938735993,-2.24350690805355,0.20732696641627324,-1.9307587051114814,1.1243392766513902,-2.448165961283528,-1.1042548753322332,-2.152178156193518,1.1603505296845684,-2.7224166915952344,0.7386362219523079,-0.8030779316771884,-2.1805605765357097,-2.8817827321323755,0.5322163336100034
8,-1.064550949450814,-3.3982678816189287,-3.0137021736522254,-1.0170025244477072,-1.2318861264991707,-2.504787305137011,-1.2287399911035024,0.09172114754009075,-2.117782382308102,0.5619127254261279,0.4948394274629022,-2.0810434331953687,1.2315817734265906,1.3047913818171284,-1.0072287691585116,-1.841287180985638,-0.3092197351223622,-1.0483592990033657,-0.48201486291995344,-0.8935301920640262,-3.028255576829585,0.4916813128213853,-0.5050036487770799,-1.0912871309963037,0.5464573097052532,0.4723119387359931,-0.7435069080535501,0.17318670708020656,-0.7477809881399877,-0.3756607233486098,-1.907578643424563,-1.044076276465478,-0.6521781561935178,-0.3396494703154316,-2.8356614213285676,-0.7613637780476921,-0.2646280240673021,-1.156594951038276,-1.3817827321323755,-0.9677836663899966
9,0.4354490505491859,-1.8982678816189287,-2.3656216981959854,-2.5170025244477072,-1.9546604967352579,-2.97462593955741,-0.8541166775422929,-1.4082788524599092,-0.6177823823081021,-0.9380872745738721,0.839912272819574,-1.5996973059707693,-0.2684182265734094,-0.14026158526826515,0.49277123084148844,-2.0203146705152077,1.1907802648776378,-2.5483592990033657,-1.9820148629199534,-1.3877224361904412,-1.5282555768295851,-0.8275503171233491,0.5340161431941224,-2.1279012175850482,0.9460156455729951,-0.7606254859929866,0.7564930919464499,1.0641209466004393,-0.7251678605007532,-1.8756607233486098,-1.182931411025553,0.1830412289265917,0.8478218438064822,-1.8396494703154316,-1.3356614213285676,-2.2613637780476923,1.235371975932698,0.19396410828397426,0.11821726786762454,-1.876561897497761
