iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,-1.8636793721346043,-3.868330773223795,1.3402700390911768,-4.605493132795324,4.517787946564488,3.9812895476874663,1.7451614365466366,1.4385578439981748,-2.7047491083968294,-3.048481931324973,0.42045488052556923,3.406775747971923,-2.835196792998845,-3.372451891232328,2.0387922434962764,0.9547310025256879,4.68393422251138,-0.6771002089408862,-1.8220462480830575,0.7479500554940754
1,-2.3636793721346043,-3.368330773223795,0.8402700390911768,-4.105493132795324,4.017787946564488,3.4812895476874663,1.2451614365466366,0.9385578439981748,-2.2047491083968294,-2.548481931324973,-0.07954511947443077,3.906775747971923,-2.335196792998845,-3.2379561546130553,2.5387922434962764,0.4547310025256879,5.12,-0.17710020894088618,-2.3220462480830575,1.2479500554940754
2,-1.8636793721346043,-2.868330773223795,1.3402700390911768,-3.605493132795324,3.5177879465644883,2.9812895476874663,1.7451614365466366,0.6107583031380219,-1.7047491083968294,-2.048481931324973,0.42045488052556923,3.406775747971923,-1.835196792998845,-2.7379561546130553,2.2897413639207573,0.6187546753364787,4.62,0.3228997910591138,-1.8220462480830575,1.4808738368412042
3,-1.3636793721346043,-2.368330773223795,1.742117044471088,-3.105493132795324,3.0177879465644883,2.4812895476874663,2.2451614365466366,0.5554378865074864,-1.2047491083968294,-1.548481931324973,0.9204548805255692,2.906775747971923,-1.335196792998845,-2.2379561546130553,1.7897413639207573,1.1187546753364788,4.12,0.21359142557165545,-1.3220462480830575,0.9808738368412042
4,-1.0203606717001106,-1.868330773223795,1.4948898036190479,-2.605493132795324,2.5177879465644883,1.9812895476874663,1.7451614365466366,1.0554378865074865,-0.7047491083968294,-1.048481931324973,1.4204548805255692,2.406775747971923,-0.8351967929988451,-1.7379561546130553,2.0828366510257745,1.0983683189206734,3.62,0.7135914255716554,-0.8220462480830575,0.6096919081838168
5,-0.5203606717001106,-1.368330773223795,0.9948898036190479,-2.105493132795324,2.0177879465644883,1.4812895476874663,1.4182196309107626,1.32638215009609,-0.20474910839682936,-0.5484819313249729,1.8824436051942919,1.9067757479719232,-0.3351967929988451,-1.2379561546130553,2.234008351289554,0.9756558908555959,3.12,0.9252826320864174,-0.3220462480830575,0.4144399147382543
6,-0.21404343652011526,-0.868330773223795,1.4948898036190479,-1.6054931327953241,1.684915052655945,0.9812895476874663,1.1057847083585073,0.82638215009609,0.29525089160317064,-0.048481931324972916,2.363665832693164,1.4067757479719232,0.16480320700115492,-0.9713418418100552,1.8764076911180316,0.8652941792528713,2.62,1.0858886073206027,0.17795375191694252,0.9144399147382543
7,0.28595656347988474,-0.36833077322379504,1.3481827907380182,-1.1054931327953241,1.5837684683906945,0.6097859477469769,1.4917390640866781,0.48370505413100806,0.7952508916031706,0.4515180686750271,2.219409588688191,1.067210717858809,0.6648032070011549,-0.75780794681544,1.8705095718954445,0.8270958343718491,2.12,1.031595920491425,0.6779537519169425,1.2675461364255958
8,0.6564400777045445,-0.3112796652092575,0.8587281851347033,-0.6054931327953241,2.0586925108579823,1.0511899008140633,1.9917390640866781,0.8097852730304427,1.2952508916031706,0.9515180686750271,1.7535578959934246,1.567210717858809,1.164803207001155,-0.25780794681543995,2.096131386167297,0.8925608022931675,1.7551607361461559,0.9830798582614815,1.1779537519169425,0.9828696957076994
9,0.8034713400629088,-0.4950319660765898,1.0872116900593305,-0.6242443235784316,2.364321268235374,1.242409371236746,1.595965156888383,1.0575108106790287,1.7952508916031706,0.9890636255197061,1.6938733085069704,1.5965389825968748,1.4976749906472309,-0.1369933207266022,2.1770513211804956,0.9487472265195193,1.6346857862083057,1.004721634101443,1.386654126182478,0.6713064869367649
10,0.30347134006290877,0.00496803392341022,1.5872116900593305,-0.12424432357843163,2.084933381596568,1.0755113590871876,1.1372085255868505,1.0645778542588917,2.2952508916031706,0.9835273508834376,1.8609653608251235,1.0965389825968748,1.232426724442271,0.13250726949999747,2.0134025902378943,0.999978123328345,2.087992609984136,0.9933417638714384,1.886654126182478,0.754780990933247
11,0.8034713400629088,-0.4950319660765898,1.7109515069264867,-0.6242443235784316,1.8382036032082496,0.9023125502997247,1.6372085255868505,1.0120865373348846,2.2158518993385328,0.9916507627493054,2.1778509644338966,0.6532400462346529,1.136969518569218,-0.36749273050000253,1.8988484785780733,1.035839751094523,2.404464153629675,0.9941423227735213,1.4774655207052716,1.254780990933247
12,0.30347134006290877,-0.418746467157839,1.287624122498541,-0.16365715325674346,1.9271082216638549,1.0128282298200353,1.7658019385332007,1.0097897346714133,1.7158518993385328,1.0017097526063723,1.9483971395689639,0.7721995977629389,1.636969518569218,0.13250726949999747,1.9540587715904105,1.0378420161852877,2.142268373515383,0.9966844369490654,0.9774655207052716,1.2625307678640354
13,0.8034713400629088,-0.23883730355320837,1.2453219196651695,0.2821605761328785,2.001676568252967,1.0878294497240075,1.6733574803177256,1.0345152943083147,1.5250116663496744,0.9905984292457163,1.7582612535733897,1.13462382280143,1.2539542246247364,0.6325072694999975,2.0640373161322016,1.0004192796263127,1.7900685726565282,0.9978479397469721,0.5062701918866326,0.7625307678640354
14,0.5820149632308511,-0.4813749855297412,1.3974191495219044,0.10422006420732088,2.016517067591438,0.9462923996898536,1.8502933694099761,1.06998464716391,2.025011666349674,0.992750433516338,1.8349407461043243,1.347733778032369,0.7539542246247364,0.13250726949999747,2.0983490345375646,0.9735817855165264,2.03163054955306,0.9960102559018922,1.0062701918866326,0.7168674895416403
15,0.08201496323085111,-0.6082675909554516,1.4461179282185554,-0.19664318886271026,2.0236002650397027,0.8721900967984889,1.5298324447786789,1.068670831972557,2.371335466374257,0.9999658451182076,2.0929372677603393,1.225591565423095,0.7787314372950829,-0.36749273050000253,1.9915286112817436,1.004440037852138,2.1948044732737557,0.9963888618156475,1.5062701918866326,1.130986021842172
16,0.09976327178593136,-0.10826759095545158,1.5247191171184578,-0.6966431888627103,1.987606693410919,1.0444859704682776,1.721316573592433,1.0291614045086213,2.075832389157769,0.9956347921542005,2.097559932326087,0.9599196324070824,0.852711136691895,-0.0874624236936834,1.916754315002669,1.0260408144870663,1.9661720271089755,1.0046024753845053,1.654572663405516,1.2321044077289476
17,0.11218708777448753,0.2417324090445484,1.0247191171184578,-1.1067649503870887,1.487606693410919,0.9603740392292788,1.221316573592433,0.5291614045086213,1.5758323891577688,0.5895709728611515,1.597559932326087,0.45991963240708245,0.352711136691895,-0.28713757047541866,1.5446050796756634,0.5260408144870663,1.4661720271089755,0.7043546902176198,1.154572663405516,0.7321044077289476
