iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,-5.094245285220203,-1.9853361494183073,-4.523186302551863,3.8929304588199836,-3.1534333040146194,-2.606244897108561,2.980645262437119,-0.6636653744255705,-3.233570154821854,0.5084258591885442,-3.1955602871636497,1.1823839166050325,-4.657639855887237,3.3408607689267376,0.4681403311513437,4.869078209563759,-0.34043060861915286,-4.669602450415214,-2.342731487790098,2.300226720698282
1,-4.594245285220203,-1.4853361494183073,-4.023186302551863,3.3929304588199836,-3.6534333040146194,-2.106244897108561,3.480645262437119,-1.1636653744255705,-2.733570154821854,1.0084258591885442,-2.6955602871636497,1.6823839166050325,-4.157639855887237,2.8408607689267376,0.9681403311513437,5.12,-0.8404306086191529,-4.169602450415214,-2.696579062764658,2.800226720698282
2,-4.094245285220203,-0.9853361494183073,-3.5231863025518626,2.8929304588199836,-3.6644282052314585,-1.606244897108561,3.200366459724371,-0.6636653744255705,-2.3835701548218537,1.3584258591885443,-2.564825389620551,1.1823839166050325,-3.657639855887237,2.3408607689267376,0.4681403311513437,4.62,-1.3404306086191529,-3.669602450415214,-2.9551495908942,2.300226720698282
3,-3.744245285220203,-0.6353361494183073,-3.183525036505352,2.3929304588199836,-4.1644282052314585,-1.106244897108561,2.700366459724371,-0.4196204477957122,-2.8835701548218537,0.8584258591885443,-3.064825389620551,0.6823839166050325,-3.6932088458710473,1.8408607689267376,-0.03185966884865632,4.12,-1.8404306086191529,-3.169602450415214,-3.4551495908942,1.8002267206982818
4,-3.244245285220203,-0.1353361494183073,-2.683525036505352,1.938337770046754,-3.6644282052314585,-0.606244897108561,2.200366459724371,-0.23588352947212538,-3.233570154821854,0.5084258591885443,-3.452591985538334,0.36203023041961774,-3.530655956524285,1.5193520882909741,-0.5318596688486563,3.62,-2.340430608619153,-2.669602450415214,-2.987100428181384,1.3002267206982818
5,-2.744245285220203,0.043887407351547614,-2.582099033342334,1.438337770046754,-3.1644282052314585,-0.106244897108561,1.7003664597243708,0.2641164705278746,-3.302332449741539,0.6051883453606004,-2.9835418465022583,0.711971614380734,-3.3379242867937275,1.3267037987707213,-1.0318596688486563,3.12,-2.714759748658377,-2.169602450415214,-2.5798599194457297,0.8002267206982818
6,-2.244245285220203,0.5438874073515476,-2.082099033342334,1.938337770046754,-2.6644282052314585,0.393755102891439,1.2003664597243708,0.7641164705278747,-2.802332449741539,1.1051883453606004,-2.4835418465022583,1.211971614380734,-3.3222550882674597,1.8267037987707213,-1.3818596688486564,2.77,-2.214759748658377,-1.6696024504152138,-2.534262989006718,1.3002267206982818
7,-1.8932806966171767,0.5021393184016563,-1.732099033342334,2.2883377700467538,-2.7004811956782513,0.893755102891439,0.7003664597243708,1.1820762023608447,-2.425031837834537,1.6051883453606004,-2.7523919825504004,1.329384481188716,-2.8222550882674597,2.29159107817761,-1.8818596688486564,2.2945059144091324,-1.714759748658377,-1.1696024504152138,-2.6004501113738154,1.8002267206982818
8,-1.8850179457180305,1.0021393184016563,-1.9199791656424283,2.0382518839282655,-2.4218362321096385,0.8230362321619672,0.8407568801924192,1.6820762023608447,-2.1254635128059465,1.7180777570013241,-2.9918595372299404,1.280879796860487,-2.3222550882674597,2.300041502971724,-1.780275511744796,2.6746103704879376,-1.6032188896758692,-0.6696024504152138,-2.7836783398313885,1.6406089321168942
9,-1.8792340200886282,1.3521393184016564,-2.0085783841751366,1.6892460730342416,-2.389195811669696,0.3230362321619672,0.3893655720450844,1.6865617300202462,-2.2829612076416645,1.5255021093119705,-2.8176656016892925,0.9961057366765081,-2.5428297070667494,1.800041502971724,-1.529220084467236,2.1746103704879376,-1.9633780640579261,-0.341060924288657,-2.901162992435559,1.2644444646269895
