iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,2.2977268415967815,3.7180222971604513,3.966744641313638,-4.178511835919227,-3.611123837637489,-4.464088755106966,-4.784732954438043,3.8519607414118235,-2.6007957350603044,-0.6976957606146845,4.021416600778976,-4.209520150282165,1.911717946328995,-4.228159945869045,1.6786625634960668,-1.7332848185504397,3.2263799203254413,2.5662037443313004,4.628399606107281,5.066021354251039
1,2.7977268415967815,3.2180222971604513,3.466744641313638,-3.6785118359192266,-3.111123837637489,-3.9640887551069657,-4.284732954438043,3.3519607414118235,-2.1007957350603044,-1.1976957606146845,3.5214166007789762,-3.709520150282165,1.411717946328995,-3.728159945869045,2.178662563496067,-2.2332848185504397,2.7512473522925585,2.0662037443313004,4.128399606107281,5.12
2,2.2977268415967815,2.7180222971604513,2.966744641313638,-3.240302064406581,-2.611123837637489,-3.4640887551069657,-3.7847329544380433,2.8519607414118235,-1.7507957350603043,-1.5476957606146846,3.0214166007789762,-3.209520150282165,0.911717946328995,-3.8993679497047298,1.786368888470971,-2.569611812951717,2.2512473522925585,1.5662037443313004,3.6283996061072807,4.994456850268967
3,1.7977268415967815,2.3086028530113945,2.466744641313638,-2.740302064406581,-2.111123837637489,-3.705405629646628,-3.2847329544380433,2.3519607414118235,-2.1780245020054805,-1.4363852338123886,2.5214166007789762,-2.709520150282165,0.41171794632899505,-3.3993679497047298,1.286368888470971,-2.069611812951717,1.7512473522925585,1.0662037443313004,3.1283996061072807,4.494456850268967
4,1.2977268415967815,1.8086028530113945,1.966744641313638,-2.240302064406581,-2.611123837637489,-3.205405629646628,-2.7847329544380433,1.8519607414118235,-2.378406399685079,-0.9847832364632577,2.0214166007789762,-2.731614141662221,-0.08828205367100495,-2.8993679497047298,0.786368888470971,-1.5696118129517171,1.2512473522925585,0.5662037443313004,2.6283996061072807,3.994456850268967
5,0.7977268415967815,1.3086028530113945,1.466744641313638,-1.9101196220377028,-2.2007278063085427,-2.705405629646628,-2.2847329544380433,1.3519607414118235,-1.8784063996850788,-1.2622374087519548,1.5214166007789762,-2.813657694963904,-0.4382820536710049,-2.5493679497047297,0.286368888470971,-1.973082634528328,1.009627461014189,0.06620374433130038,2.1283996061072807,3.494456850268967
6,0.7406215496591576,0.8086028530113945,0.966744641313638,-1.4101196220377028,-2.199264156450838,-2.314023156968928,-1.7847329544380433,0.8519607414118235,-1.3784063996850788,-1.2729878022501868,1.1760948607503767,-2.313657694963904,0.06171794632899508,-2.0493679497047297,0.786368888470971,-1.473082634528328,0.8404935371193305,-0.2837962556686996,1.6997870896017429,2.994456850268967
7,0.989058817865845,0.37412101600649184,1.0760760398776794,-1.5272776357377038,-1.699264156450838,-1.8140231569689278,-1.2847329544380433,0.35196074141182354,-0.8784063996850788,-1.1378268699664562,1.6760948607503767,-1.8136576949639038,0.5617179463289951,-1.5493679497047297,1.2385125666304457,-0.9730826345283281,0.8695693861021568,-0.012578596079966975,1.1997870896017429,2.494456850268967
8,1.1680572422900588,0.015849011466916363,1.5760760398776794,-1.4150388438310404,-1.199264156450838,-1.3140231569689278,-1.0202195312338354,0.31652059006946515,-0.37840639968507883,-0.6378268699664562,1.8141277092718648,-1.46930153709883,0.7716233217055631,-1.0493679497047297,1.2621164367258433,-0.4730826345283281,1.2041291607193254,0.2564625061074881,0.7821566687387335,1.9944568502689668
9,1.2286773698262745,-0.21431578222341635,1.8381873254138321,-0.942339917423753,-0.699264156450838,-0.8140231569689278,-0.5202195312338354,0.08515706978760323,-0.10173636232520133,-0.23538676695400695,1.5765822032291315,-1.96930153709883,0.5965126183963805,-1.5205523570996826,1.0121740703517261,0.026917365471671895,1.4172112117224174,0.011947782498269083,0.684715419292869,1.4944568502689668
10,1.124177664663033,-0.07877299778346752,1.4697053081997322,-0.442339917423753,-0.19926415645083795,-0.3140231569689278,-0.020219531233835353,0.030981408039744758,0.39826363767479867,-0.667216073944038,1.3956414028118265,-2.374146404084222,0.20658834303511098,-1.2403751066378725,0.8372144138898441,0.3769173654716719,1.1273817370062091,-0.06925027992366498,1.1527319606305215,0.9944568502689668
11,0.624177664663033,0.04061709523796361,0.9697053081997322,0.035856823102872415,0.1475706808070415,-0.614628404021209,0.3297804687661646,-0.006941555183756172,-0.10173636232520133,-0.22355385511200343,0.8956414028118265,-1.8741464040842222,-0.293411656964889,-1.3371348066469073,0.3372144138898441,-0.041794392740550745,0.6273817370062091,-0.02696989885317276,0.6527319606305215,0.4944568502689668
12,0.12417766466303304,0.09067809186913152,0.4697053081997322,0.3703705600474848,-0.3031498405987456,-0.822167511797627,-0.17021953123383537,0.033042977351373654,-0.6017363623252013,-0.6368217954125934,0.39564140281182647,-1.3741464040842222,-0.23557570619623688,-0.8371348066469073,0.272165892383727,-0.26100867702868535,0.12738173700620914,0.14963401034346696,0.15273196063052152,0.13515418763493614
13,-0.29587841343951177,0.0691469728214951,-0.015047891368259347,0.383568297533883,-0.29371351113965005,-0.8500504041264851,-0.40086917018047546,0.058385991774937626,-0.6310887145252384,-0.2630746693484608,0.09157205986381861,-0.8741464040842222,0.20284974114357798,-0.37987553882806746,0.2911927514519722,0.045106410641999106,0.002346495179833069,0.11336171893929205,-0.06887874508602321,0.4094662191898915
14,-0.23791624879009504,0.04244055090898051,0.48495210863174065,-0.07420811040688619,0.04183718334593328,-0.5851083002868054,-0.07162598702248668,0.06015948607433107,-0.6479262907764063,0.05500767406050083,-0.15728068966286335,-0.3741464040842222,0.1725498002462441,-0.8798755388280675,0.7911927514519722,0.23720410649734286,0.40607729485547395,-0.02528899704737865,-0.1353001293993412,0.3201195249233636
15,0.26208375120990496,0.021899068366945024,0.9366117307724701,-0.3226273417655719,-0.19492203131478616,-0.5424807167735335,0.1731542297590395,0.02778736168953705,-0.3521951220363617,-0.44499232593949917,-0.09446833378116304,-0.052269644961320916,0.06976379186443897,-0.4274449816264577,0.3048023734026025,0.07846167558485062,0.5460729078889119,-0.05425494902349343,-0.07036025228370699,0.5343920002650457
16,0.2930814157984565,0.02089034398970967,0.43661173077247006,0.05406495400695932,-0.2830793753530949,-0.3462019276220024,-0.037763069712131475,0.00986770594349378,-0.1244280989720079,-0.8028494056686578,0.03263720821991575,0.28559587264178354,-0.05451068310429592,-0.9274449816264577,-0.07422902176769824,-0.06864099256906286,0.556202226221738,0.12319259510587932,0.3919947391993317,0.6944049479955121
17,-0.08621780344365526,0.05798694126794787,-0.06338826922752994,0.2716237041171141,-0.3184606713633987,-0.8462019276220024,-0.16215282230521222,0.028883923898077056,-0.6244280989720079,-1.302849405668658,0.04854528102760189,0.17980031724211448,-0.13399111062573577,-1.1227251352342615,0.3231321935896118,-0.036623588664022225,0.05620222622173798,0.13038294326540018,0.8919947391993317,0.6682602220635022
