iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1,p10_x0,p10_x1,p11_x0,p11_x1,p12_x0,p12_x1,p13_x0,p13_x1,p14_x0,p14_x1,p15_x0,p15_x1,p16_x0,p16_x1,p17_x0,p17_x1,p18_x0,p18_x1,p19_x0,p19_x1,p20_x0,p20_x1,p21_x0,p21_x1,p22_x0,p22_x1,p23_x0,p23_x1,p24_x0,p24_x1,p25_x0,p25_x1,p26_x0,p26_x1,p27_x0,p27_x1,p28_x0,p28_x1,p29_x0,p29_x1,p30_x0,p30_x1,p31_x0,p31_x1,p32_x0,p32_x1,p33_x0,p33_x1,p34_x0,p34_x1,p35_x0,p35_x1,p36_x0,p36_x1,p37_x0,p37_x1,p38_x0,p38_x1,p39_x0,p39_x1
0,1.2591394059465886,4.821167874882636,1.3456731622348546,1.1666575702172954,2.118990103656672,-3.6645630929418314,1.3818361081413864,-1.0404655942801355,0.3241267321617478,0.9015917014567307,4.034129657995741,3.6184842522863105,-2.232038855989316,-3.138738282786369,-3.4593643388941917,4.575451171931722,4.866595704683243,0.7755819823941348,3.2399717050936205,-5.077978824168731,0.10884124774606097,-1.2214933675117345,0.8712366290440423,-2.3747439445954717,1.8447781119785711,-1.3337943231709084,3.2412578444661007,-0.9229588933679187,-1.0391375406772072,0.5742273132626687,-2.451413652555526,2.162303522309945,-4.960955660580011,-1.235079808619373,1.0561675248219116,0.02392745198919144,4.49356164383786,4.339912314458048,2.3939171877619883,-0.9856635920871657,2.9274697274839676,-1.6107588476398838,-4.461497018304198,-3.2323486379051056,-4.7046701284504175,4.868810061843862,4.387345378456838,-2.897242468059327,-0.9647708828482564,-1.2561458620248946,-5.04695586686712,-4.133496521829329,-0.5327084453376649,-5.082265706951926,0.1805475548763935,-1.2112363911008823,3.8218667625231246,2.1562431683277525,0.5927862158872061,2.961817688463957,-4.702954764896017,-2.255122758380726,1.7448825443550504,2.4047096213930548,4.638983884309483,-3.707482614911477,5.010064547365759,-3.287361230732429,2.2105104065718617,3.712549362328134,2.306388147917083,-2.3213648962767706,4.465338219768911,2.1022145306824225,-1.7198658253657162,-2.1563525046961436,5.111628649471622,0.019003628497948455,2.235808170951077,2.0435370092793645
1,0.7591394059465886,4.321167874882636,0.8456731622348546,1.6666575702172954,2.618990103656672,-4.164563092941831,0.8818361081413864,-0.5404655942801355,0.8241267321617478,1.4015917014567307,3.5341296579957406,3.1184842522863105,-1.732038855989316,-3.59326816610254,-3.0610072291623442,5.075451171931722,5.12,1.2755819823941348,2.7399717050936205,-4.577978824168731,-0.39115875225393903,-0.7214933675117345,1.2004781808327423,-2.8747439445954717,1.3447781119785711,-1.8337943231709084,2.7412578444661007,-0.4229588933679187,-1.3177980925197688,0.07422731326266874,-1.9514136525555261,2.662303522309945,-4.460955660580011,-0.735079808619373,1.5561675248219116,-0.47607254801080856,4.99356164383786,4.839912314458048,1.8939171877619883,-1.4856635920871657,3.4274697274839676,-2.1107588476398838,-4.961497018304198,-2.7323486379051056,-4.2046701284504175,4.368810061843862,3.887345378456838,-2.397242468059327,-0.4647708828482564,-1.2277530775832304,-5.12,-4.633496521829329,-1.032708445337665,-4.582265706951926,0.6805475548763935,-0.7112363911008823,3.3218667625231246,2.6562431683277525,1.0927862158872061,2.461817688463957,-4.646668783323891,-2.755122758380726,2.2448825443550504,2.8496634298716996,5.12,-3.207482614911477,5.042203604006541,-2.787361230732429,1.7105104065718617,3.212549362328134,2.806388147917083,-1.8213648962767706,3.9653382197689107,1.6022145306824225,-2.219865825365716,-2.6563525046961436,4.611628649471622,-0.48099637150205155,2.735808170951077,1.5435370092793645
2,0.6580331143346362,3.8211678748826357,0.7216970479473228,1.788792338966743,2.506584867813733,-3.6645630929418314,1.0528198181790855,-0.04046559428013552,1.0809271216453675,0.9015917014567307,3.0341296579957406,2.649873641786292,-1.2376514768450433,-3.09326816610254,-2.5610072291623442,4.575451171931722,4.62,0.7755819823941348,2.8967132794136985,-4.077978824168731,0.10884124774606097,-0.22149336751173454,1.3506376424402833,-2.3747439445954717,1.3079983327224565,-1.3337943231709084,2.2412578444661007,0.014972776771567275,-0.8177980925197688,-0.30995702636818745,-1.4514136525555261,2.162303522309945,-3.9609556605800114,-0.23507980861937305,1.793257681050462,-0.08473004984263288,4.49356164383786,4.339912314458048,1.3939171877619883,-0.9856635920871657,2.9274697274839676,-1.6107588476398838,-4.461497018304198,-2.2323486379051056,-3.7046701284504175,3.8688100618438623,3.387345378456838,-1.8972424680593272,-0.20340324797130138,-0.7277530775832304,-4.62,-4.133496521829329,-0.5327084453376649,-4.082265706951926,1.006901843985512,-0.23168163743909898,2.8218667625231246,2.1646691484535374,0.8412132203699887,1.9618176884639569,-4.153522604202423,-2.255122758380726,2.1739973069679612,2.3496634298716996,4.62,-2.707482614911477,4.542203604006541,-2.287361230732429,1.2105104065718617,2.712549362328134,2.306388147917083,-1.3213648962767706,3.4653382197689107,1.1022145306824225,-1.7198658253657162,-2.1563525046961436,4.111628649471622,-0.33859999114742945,2.9958575021272056,1.0435370092793645
3,0.8804119146582329,3.3211678748826357,0.8219085517404158,1.288792338966743,2.006584867813733,-3.1645630929418314,1.1734754370837859,0.35747668535156896,1.237090908487224,0.40159170145673073,2.5341296579957406,2.149873641786292,-0.7376514768450433,-2.59326816610254,-2.0610072291623442,4.075451171931722,4.180533058527286,0.3979047776651117,2.3967132794136985,-3.5779788241687314,0.608841247746061,0.27850663248826546,1.1994469160432222,-1.8747439445954717,1.2839562587281135,-0.8337943231709084,1.7412578444661007,0.32726218340669344,-0.31779809251976876,-0.3377713118770177,-0.9514136525555261,1.6623035223099452,-3.4609556605800114,0.26492019138062695,1.665678939829112,0.2921652331089866,3.99356164383786,3.839912314458048,0.8939171877619883,-0.4856635920871657,2.4274697274839676,-1.1107588476398838,-3.9614970183041978,-1.7323486379051056,-3.2046701284504175,3.3688100618438623,2.887345378456838,-1.3972424680593272,-0.29976514247146463,-0.6429325799966162,-4.12,-3.633496521829329,-0.032708445337664926,-3.582265706951926,1.2758074556876702,0.2551782561717844,2.3218667625231246,1.6646691484535374,0.847747588456812,1.4618176884639569,-3.653522604202423,-1.7551227583807258,1.6739973069679612,1.8496634298716996,4.12,-2.207482614911477,4.042203604006541,-1.787361230732429,0.7722707500313304,2.212549362328134,1.8063881479170831,-0.8213648962767706,2.9653382197689107,0.6022145306824225,-1.2198658253657162,-1.6563525046961436,3.611628649471622,0.16140000885257055,2.4958575021272056,0.5435370092793645
4,1.0547219865724409,2.8211678748826357,0.9432625185865045,0.7887923389667431,1.5385913146302732,-2.6645630929418314,0.9908220685353808,0.1891408764765818,1.2035483982210482,-0.09840829854326927,2.2494617808707966,1.649873641786292,-0.23765147684504329,-2.09326816610254,-1.5610072291623442,3.5754511719317223,3.6805330585272857,0.22264386096562763,1.8967132794136985,-3.1199905902639826,1.108841247746061,-0.22149336751173454,0.9489865192312164,-1.3747439445954717,0.9858220933398985,-0.3337943231709084,1.3516116110952905,0.24389658105167994,0.18220190748023124,0.1622286881229823,-0.4514136525555261,1.1623035223099452,-2.9609556605800114,0.18418833284295066,1.165678939829112,-0.1440154539749991,3.49356164383786,3.339912314458048,0.6373852629330059,0.014336407912834304,1.9558466209018315,-0.6107588476398838,-3.4614970183041978,-1.2323486379051056,-2.7046701284504175,2.8688100618438623,2.387345378456838,-0.8972424680593272,0.20023485752853537,-1.1429325799966161,-3.62,-3.133496521829329,0.4672915546623351,-3.082265706951926,1.0687186939672242,-0.14160434039987985,1.8218667625231246,1.1646691484535374,1.1058297779444688,1.0672833210699824,-3.153522604202423,-1.3497683755581742,1.1739973069679612,1.3496634298716996,3.62,-1.707482614911477,3.5422036040065414,-1.287361230732429,0.8121688877584203,1.7125493623281338,1.3063881479170831,-0.32136489627677056,2.4653382197689107,0.10221453068242248,-0.7198658253657162,-1.1563525046961436,3.111628649471622,0.3266415128909943,1.9958575021272056,0.6097625437545864
5,1.1774716541432557,2.3211678748826357,1.0907770161339465,0.28879233896674306,1.0907006450779984,-2.1645630929418314,0.9644184518802879,-0.07704609752850566,1.0369550845293918,0.36402006535229375,2.244823166940072,1.584558728163957,0.2623485231549567,-1.5932681661025399,-1.0610072291623442,3.0754511719317223,3.1805330585272857,0.06862191583916402,1.3967132794136985,-2.6199905902639826,0.608841247746061,-0.5578437417643103,0.9745471932591462,-0.8747439445954717,0.8092768846315235,0.020153082797286448,1.122720682467452,-0.0768228156743232,0.6822019074802312,0.40597179455339816,0.048586347444473876,0.8620344302365001,-2.4609556605800114,0.10784526090412465,0.6656789398291121,-0.09577603525992948,2.99356164383786,2.839912314458048,0.6603965045000619,0.37091303357874095,1.4558466209018315,-0.11075884763988375,-2.9614970183041978,-0.9077238488933697,-2.2046701284504175,2.3688100618438623,1.8873453784568381,-0.39724246805932717,0.5779239168060951,-0.6429325799966161,-3.12,-2.633496521829329,0.9672915546623351,-2.582265706951926,0.9213964761866661,-0.22221403112017735,1.3218667625231246,0.6646691484535374,1.224280814233932,0.5672833210699824,-2.653522604202423,-0.8497683755581742,0.765949552387307,0.8496634298716996,3.12,-1.207482614911477,3.0422036040065414,-0.7873612307324289,0.9329987666626345,1.2125493623281338,1.4081693258881507,-0.27354864888362695,1.9653382197689107,-0.13460981156553803,-0.2198658253657162,-0.6563525046961436,2.611628649471622,0.19251110160306878,1.4958575021272056,0.5288314239337191
6,1.0383574861432874,1.8211678748826357,0.9755511013254986,0.1815654678122668,0.7679511105783974,-1.6645630929418314,1.0616427544058051,-0.12148006061140812,0.9580210082736095,0.8640200653522938,1.7448231669400718,1.54408287258167,0.5118553697150651,-1.0932681661025399,-0.5610072291623442,2.5754511719317223,2.750940282546872,-0.0837204350913896,0.8967132794136985,-2.253765066590695,0.4450028624166281,-0.49252631668056657,1.036857642233747,-0.37474394459547167,0.6986098528185263,0.2687872615744764,0.8802252582072931,-0.2505545802619932,0.9111811871786237,0.1906096091778714,0.5485863474444739,0.6225065973949874,-1.9609556605800114,-0.0015099285760177272,1.165678939829112,0.09373742156244935,2.49356164383786,2.339912314458048,1.03861106976582,0.39936347117078363,1.5195243877794062,0.06476899981209047,-2.4614970183041978,-0.40772384889336966,-1.7046701284504175,1.8688100618438623,1.3873453784568381,0.10275753194067283,1.0779239168060952,-0.14293257999661613,-2.62,-2.133496521829329,1.414283975278178,-2.082265706951926,0.9910951971472576,-0.16957687547726094,1.4012351528541527,0.16466914845353742,1.0445603675838078,0.3504041066113779,-2.153522604202423,-0.3497683755581742,0.6968168213968575,0.3496634298716996,2.62,-0.707482614911477,2.5422036040065414,-0.2873612307324289,1.117959920331131,0.7125493623281338,1.510881817636971,-0.7181824787683038,1.4653382197689107,-0.2679828733687118,0.2801341746342838,-0.1563525046961436,2.111628649471622,0.02646420216009887,1.4466853126998402,0.5567149274416209
7,0.9495201355350927,1.3211678748826357,0.917326017415932,-0.003388848176708592,0.7562782094995475,-1.1645630929418314,1.1279405147954549,-0.0067757991635159776,1.0894947235072494,0.4954396692655881,1.8764774915996498,1.6043929748646533,0.3596991032724315,-0.5932681661025399,-0.6713336679224384,2.0754511719317223,2.250940282546872,0.10266328106906658,0.7760452640634659,-1.7537650665906952,0.38024415841775283,-0.1364310249227697,1.0150772507411363,0.12525605540452833,0.874349166716512,0.11040382613831345,0.9609360743858018,0.04010245122491901,1.1919084675454195,-0.007720968786493754,0.8660391485749939,0.12250659739498737,-1.4609556605800114,-0.07694511052160326,1.2909938694537317,0.1403473669645958,1.99356164383786,1.839912314458048,0.7895759287488227,-0.10063652882921637,1.0481511676537638,-0.3647258706258696,-1.9614970183041978,-0.038433936539814584,-1.2046701284504175,1.5167240186059627,0.9308060157897022,0.4118684528662867,1.4236772140662233,0.34646444794749853,-2.12,-1.6334965218293291,1.3218069088171398,-1.582265706951926,1.150342368604057,-0.00019527707567090768,1.528058364537631,-0.2517851049013773,1.000894926696312,0.35204012837245513,-1.653522604202423,0.1404158979182205,1.1583896970524015,0.35207682003042484,2.12,-0.20748261491147701,2.0422036040065414,0.06381055773542943,0.9889492443844108,0.333565420272706,1.3775821896460663,-0.3718480498497972,1.3911991220800997,-0.24325819534270476,0.7801341746342838,0.3436474953038564,1.7347407079178638,-0.09032340762535496,1.9466853126998402,0.22631918720555783
8,1.0188331224730418,0.8211678748826357,0.9029104496161222,-0.11560409423202996,0.9572106628745536,-0.9093368889834161,1.0519576114935403,0.09713262770428585,1.023583121125583,0.282576540992659,1.3764774915996498,1.6177667374968436,-0.1403008967275685,-1.0299556310193545,-0.173195665031518,2.5754511719317223,1.750940282546872,0.1806100782332103,1.2760452640634659,-1.2537650665906952,0.5511874124643883,0.29460985536594325,0.9916673681342593,0.36105385881972396,1.0961398226339745,-0.006026915022254872,1.0174336457107578,0.24356237326575753,1.3052218391407802,-0.09893217852620254,0.47956879641638245,0.244805133822445,-0.9609556605800114,0.039383728590125164,0.8088428831238578,-0.020861714945390575,1.49356164383786,1.339912314458048,0.6788657403604657,-0.37265574281079106,0.6050311385002136,-0.13014404970865368,-1.4614970183041978,0.2683257478335154,-0.7046701284504175,1.0167240186059627,0.6458311875480358,0.2678726441374817,1.0582480547810895,0.05979092829535304,-1.62,-1.1334965218293291,0.8719838544237015,-1.539575007645238,1.102412460809382,0.16917128714816845,1.2017935128563857,0.2482148950986227,0.9982245618818038,0.6487647848530671,-1.153522604202423,0.4673208934148599,0.9484554407475185,0.5034846491822497,1.62,0.23077277245249994,1.6031536513488207,0.3032768727539606,0.8502072374304099,0.08962405466342913,1.4714999951661134,0.1281519501502028,1.5350259431117097,0.14111622794632106,0.6638439756752956,0.09934996314980737,1.2347407079178638,-0.004520553199607161,1.4466853126998402,0.6484223958480346
9,0.5188331224730418,0.32116787488263565,0.4029104496161222,0.10197595290780219,0.4572106628745536,-0.40933688898341614,0.5519576114935403,0.032335610805118015,0.523583121125583,0.3761456906867757,0.8764774915996498,1.1177667374968436,-0.6403008967275685,-0.5849198600766061,-0.6731956650315181,2.0754511719317223,1.250940282546872,0.006139862782883615,1.7424557001557344,-0.7537650665906952,0.05118741246438829,0.48809360712626276,0.49166736813425926,0.2730667436885049,0.5961398226339745,-0.08593319796000984,0.5521703763222945,0.23568648137912337,0.8052218391407802,-0.08120761936497645,-0.020431203583617552,0.715797790787533,-0.6109556605800114,0.12081391596833506,0.30884288312385777,-0.050346079659089674,0.99356164383786,1.236500988116942,0.19579225414194829,-0.041809963626475155,0.10503113850021362,0.023826467072134566,-1.2582729396840162,0.07320552831090532,-0.5475092142288968,0.5167240186059627,0.1458311875480358,0.13145049921730184,0.5582480547810895,-0.16407125060208863,-1.12,-0.6334965218293291,0.3719838544237015,-1.039575007645238,0.6024124608093819,0.24009141518617974,0.7017935128563857,0.7482148950986227,1.070146542944523,0.4882421882840112,-1.2156267864562793,0.0870576065714262,0.5377859194813429,0.7238863255830172,1.12,0.1647786159059245,1.1031536513488207,0.16211174731138842,0.35020723743040993,-0.12702611929854166,0.9714999951661134,-0.03307899642798334,1.0350259431117097,0.2656491496433685,0.16384397567529563,-0.17212031133548422,0.7347407079178638,0.11764927355706249,0.9466853126998402,1.0645209040379684
