iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,1.8451554643536952,0.666662233288811,3.6477208967762467,17,0.7,1.4,1.4
1,1.8451554643536952,0.6276670614777107,3.0881217505615415,20,0.7,1.4,1.4
2,1.8451554643536952,0.6330412577620784,2.5486390465304587,18,0.7,1.4,1.4
3,1.8451554643536952,0.6187756216542407,2.0216897187730494,21,0.7,1.4,1.4
4,1.8451554643536952,0.5526626917009971,1.6032727150278745,18,0.7,1.4,1.4
5,1.8451554643536952,0.49179495851540855,1.262117074805372,12,0.7,1.4,1.4
6,1.5404868408038226,0.4543434068414746,0.9959634641295804,16,0.7,1.4,1.4
7,1.5290085211186408,0.43934322876305193,1.9320879824742332,10,0.7,1.4,1.4
8,1.3200242177329216,0.5455146498039228,0.893722146080982,13,0.7,1.4,1.4
9,1.3200242177329216,0.45825063034362923,0.6696502833875073,5,0.7,1.4,1.4
10,1.3200242177329216,0.4236327566436998,0.5528859432009363,6,0.7,1.4,1.4
11,1.1181731688800198,0.4058079435542357,0.5521616778260708,7,0.7,1.4,1.4
12,1.0735345268749192,0.3771018412638595,0.5230173096407362,11,0.7,1.4,1.4
13,1.0735345268749192,0.31662043408109175,0.5261929842045415,3,0.7,1.4,1.4
14,1.0735345268749192,0.28404377638329936,0.4901400339274683,5,0.7,1.4,1.4
15,1.0735345268749192,0.25704045588745517,0.3976679292147879,5,0.7,1.4,1.4
16,1.0393899092675767,0.2640308176962072,0.3588653128049372,8,0.7,1.4,1.4
17,0.7071473233662076,0.24457774115231304,0.9521918658581336,9,0.7,1.4,1.4
18,0.3113964818735617,0.4461619180450452,0.6369938807579144,4,0.7,1.4,1.4
19,0.3113964818735617,0.41128640630519175,0.3841070756859617,8,0.7,1.4,1.4
20,0.3113964818735617,0.3153888071143471,0.41250977500209335,4,0.7,1.4,1.4
21,0.28985536121615496,0.3288392284612625,0.4218025872938398,3,0.7,1.4,1.4
22,0.2863634843487972,0.34611001098990435,0.40691486950356986,5,0.7,1.4,1.4
23,0.2863634843487972,0.30318287832816954,0.38286988447259185,6,0.7,1.4,1.4
24,0.2863634843487972,0.30535451144137554,0.3807042040881715,3,0.7,1.4,1.4
25,0.17895247034999784,0.24627364332160315,0.3431666786624506,3,0.7,1.4,1.4
26,0.080144012102501,0.28459986373520896,0.3064890615662878,5,0.7,1.4,1.4
27,0.080144012102501,0.20831935717809094,0.3325776001823485,3,0.7,1.4,1.4
28,0.080144012102501,0.32952182693452003,0.3447601216720666,6,0.7,1.4,1.4
29,0.080144012102501,0.22619178661967138,0.36467137546839223,2,0.7,1.4,1.4
30,0.029168996815780446,0.24020172616134658,0.2900436969319859,4,0.7,1.4,1.4
31,0.029168996815780446,0.22873485440104782,0.26544589992369005,6,0.7,1.4,1.4
32,0.013175970172241591,0.21672986883405923,0.2806099105478246,4,0.7,1.4,1.4
33,0.013175970172241591,0.2076147242718093,0.2918290102090338,9,0.7,1.4,1.4
34,0.013175970172241591,0.19715349263534251,0.28124699456657776,3,0.7,1.4,1.4
35,0.013175970172241591,0.1842328655040147,0.24688686777770147,4,0.7,1.4,1.4
36,0.006174877400340506,0.19930576282038856,0.27039663892714294,4,0.7,1.4,1.4
37,0.006174877400340506,0.15596345654402635,0.23972990993014398,7,0.7,1.4,1.4
