iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,7.955320969477182,1.8939857321556357,3.246690311032391,10,1.2,1.4,1.4
1,7.955320969477182,1.5015734838984431,3.2006063458309497,8,1.2,1.4,1.4
2,5.12557791343065,1.7071624400304437,2.603967660173523,7,1.2,1.4,1.4
3,4.894744367635521,1.8854019742847776,1.8706701924180529,7,1.2,1.4,1.4
4,2.671600705049748,1.5768170696532948,1.3024078870366653,6,1.2,1.4,1.4
5,2.671600705049748,1.3397646860313768,1.310336366198415,3,1.2,1.4,1.4
6,0.16390093280516638,1.405143065390757,1.3692664455305832,5,1.2,1.4,1.4
7,0.16390093280516638,1.545892044210017,1.4299659443531036,3,1.2,1.4,1.4
8,0.16390093280516638,1.2909221323412576,1.500684972412871,2,1.2,1.4,1.4
9,0.16390093280516638,1.4283097324781382,1.3814711428121589,1,1.2,1.4,1.4
10,0.16390093280516638,1.540187552475133,1.4225046550069487,2,1.2,1.4,1.4
11,0.16390093280516638,1.4765746294955049,1.8347092780686516,1,1.2,1.4,1.4
12,0.16390093280516638,1.5218442890120139,1.7798380237500866,3,1.2,1.4,1.4
13,0.16390093280516638,1.630344295925348,1.2188417621173937,1,1.2,1.4,1.4
14,0.16390093280516638,1.5277208232319592,1.4874069255361346,4,1.2,1.4,1.4
15,0.16390093280516638,1.3482289581112834,1.5604445139929246,0,1.2,1.4,1.4
16,0.16390093280516638,1.4877483765499524,1.609605164128579,1,1.2,1.4,1.4
17,0.16390093280516638,1.4374038683448298,1.7737705479703259,0,1.2,1.4,1.4
18,0.16390093280516638,1.496935947724376,1.6314810160254258,1,1.2,1.4,1.4
19,0.16390093280516638,1.4838305318980516,1.447369209833894,1,1.2,1.4,1.4
20,0.16390093280516638,1.4993475789164978,1.6411063118786378,1,1.2,1.4,1.4
21,0.16390093280516638,1.462253225831899,1.6530405676013202,1,1.2,1.4,1.4
22,0.16390093280516638,1.6370893480955988,1.4125186263419207,2,1.2,1.4,1.4
23,0.16390093280516638,1.5369122668796171,1.7518652274592177,0,1.2,1.4,1.4
24,0.16390093280516638,1.547467003665128,1.3395464280711302,1,1.2,1.4,1.4
25,0.16390093280516638,1.6884342393542198,1.4585157992939934,1,1.2,1.4,1.4
26,0.16390093280516638,1.4290931710525212,1.6581248295015847,0,1.2,1.4,1.4
27,0.16390093280516638,1.5819954345285905,1.7013212921855452,0,1.2,1.4,1.4
28,0.16390093280516638,1.6802286183238873,1.590004613759754,1,1.2,1.4,1.4
29,0.16390093280516638,1.6497525909163353,1.818865432266157,0,1.2,1.4,1.4
30,0.16390093280516638,1.5774769128624777,1.7810754538923514,1,1.2,1.4,1.4
31,0.16390093280516638,1.64343660984702,1.4369699553005553,1,1.2,1.4,1.4
32,0.16390093280516638,1.66151293389266,1.6471791191585872,1,1.2,1.4,1.4
33,0.16390093280516638,1.5261845659830027,1.6270096816142303,0,1.2,1.4,1.4
34,0.16390093280516638,1.6246693323645214,1.4717010616068342,0,1.2,1.4,1.4
35,0.16390093280516638,1.6509883439086408,1.7494821998075931,1,1.2,1.4,1.4
36,0.16390093280516638,1.4615696633857969,1.7450075645201621,0,1.2,1.4,1.4
37,0.16390093280516638,1.745821240598847,1.507664044087142,0,1.2,1.4,1.4
38,0.16390093280516638,1.5585297450901376,1.5809628710053047,1,1.2,1.4,1.4
39,0.16390093280516638,1.5742442545364546,1.6101628718711756,0,1.2,1.4,1.4
40,0.16390093280516638,1.6196791787526679,1.7457824599686387,0,1.2,1.4,1.4
41,0.16390093280516638,1.655404114386993,1.845278323903689,0,1.2,1.4,1.4
42,0.16390093280516638,1.6093034242095907,1.6744790966471705,0,1.2,1.4,1.4
43,0.16390093280516638,1.696431553919783,1.4328086512088294,0,1.2,1.4,1.4
44,0.16390093280516638,1.4744349603162,1.5707784173257142,0,1.2,1.4,1.4
45,0.16390093280516638,1.6475499338286521,1.4405549002105458,0,1.2,1.4,1.4
46,0.16390093280516638,1.7149949563006963,1.5805663384288213,0,1.2,1.4,1.4
47,0.16390093280516638,1.4956256345766967,1.8657589920399686,0,1.2,1.4,1.4
48,0.16390093280516638,1.6988369410317035,1.4874693688359597,1,1.2,1.4,1.4
49,0.16390093280516638,1.7538471461478014,1.5604751282238378,1,1.2,1.4,1.4
50,0.16390093280516638,1.6234611894835975,1.8993733750516824,0,1.2,1.4,1.4
51,0.16390093280516638,1.6723616325118305,1.7069304971159973,0,1.2,1.4,1.4
52,0.16390093280516638,1.7709302312273305,1.5939787844571534,1,1.2,1.4,1.4
53,0.16390093280516638,1.6585287861740852,1.8182634424892814,0,1.2,1.4,1.4
54,0.16390093280516638,1.6745361175252609,1.4735395885821387,0,1.2,1.4,1.4
55,0.16390093280516638,1.7569462725141058,1.6906083046213323,2,1.2,1.4,1.4
56,0.16390093280516638,1.5696775978371709,1.9659017860482433,0,1.2,1.4,1.4
57,0.16390093280516638,1.7073799084581995,1.4513731289872602,1,1.2,1.4,1.4
58,0.16390093280516638,1.772334260434508,1.5295775907877345,0,1.2,1.4,1.4
59,0.16390093280516638,1.5047902761488168,1.6226431489035467,0,1.2,1.4,1.4
60,0.16390093280516638,1.60424966664463,1.5912848478800299,0,1.2,1.4,1.4
61,0.16390093280516638,1.606031484926288,1.7643586494127532,0,1.2,1.4,1.4
62,0.16390093280516638,1.5689609827671251,1.6876334800602077,0,1.2,1.4,1.4
