iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,0.011676222350228471,0.6192406115034155,0.711294599710462,6,0.7,1.4,1.4
1,0.011676222350228471,0.43398529636711086,0.487092258005863,4,0.7,1.4,1.4
2,0.011676222350228471,0.48034684728428,0.35610724393074744,6,0.7,1.4,1.4
3,0.011676222350228471,0.3978308084656828,0.3445560881365811,6,0.7,1.4,1.4
4,0.011676222350228471,0.3770806176405915,0.3513995679658176,6,0.7,1.4,1.4
5,0.011676222350228471,0.2756161757991459,0.2952926111018201,6,0.7,1.4,1.4
6,0.011676222350228471,0.29184747274224887,0.24980178262469285,7,0.7,1.4,1.4
7,0.011676222350228471,0.21852889260923253,0.25889677843834136,3,0.7,1.4,1.4
8,0.011676222350228471,0.2200306769633062,0.22141134601389342,1,0.7,1.4,1.4
9,0.011676222350228471,0.23721063215035487,0.21224157756536965,5,0.7,1.4,1.4
10,0.011676222350228471,0.22189094892352007,0.23254000016277881,4,0.7,1.4,1.4
11,0.011676222350228471,0.19436966949830634,0.14717548327772148,6,0.7,1.4,1.4
12,0.011676222350228471,0.19430755484988443,0.1627952125508434,4,0.7,1.4,1.4
13,0.011676222350228471,0.11670978453453888,0.13718775083598034,2,0.7,1.4,1.4
14,0.011676222350228471,0.17748529707460356,0.15540916299093713,4,0.7,1.4,1.4
15,0.011676222350228471,0.12827694179335136,0.14296523086104493,4,0.7,1.4,1.4
16,0.011676222350228471,0.14273532541704842,0.10862330694889497,4,0.7,1.4,1.4
17,0.011676222350228471,0.0952268655969486,0.0813247337397531,4,0.7,1.4,1.4
18,0.011676222350228471,0.11504686914407122,0.07353028593858807,5,0.7,1.4,1.4
19,0.004387364989973719,0.0782776363010718,0.07163295982643805,6,0.7,1.4,1.4
20,0.004387364989973719,0.07174479209012997,0.060687454875697676,2,0.7,1.4,1.4
21,0.000395888941739031,0.08391861928754675,0.05181713621277895,5,0.7,1.4,1.4
22,0.00023923625109745217,0.06545020349101718,0.05578491606378992,5,0.7,1.4,1.4
23,0.00023923625109745217,0.06065287728130338,0.04668523451205915,3,0.7,1.4,1.4
24,0.0001397359746562188,0.060974666591008045,0.04700024980481552,7,0.7,1.4,1.4
25,0.0001397359746562188,0.05876497472376414,0.039487735559210306,3,0.7,1.4,1.4
26,0.0001397359746562188,0.04846497863319886,0.03455711435139284,5,0.7,1.4,1.4
27,0.0001397359746562188,0.05136883319210794,0.05107575244476503,4,0.7,1.4,1.4
28,0.0001397359746562188,0.04552941626910281,0.023539965455519406,4,0.7,1.4,1.4
29,0.0001397359746562188,0.040820015723166625,0.03933084498664592,3,0.7,1.4,1.4
30,1.9096816004093853e-06,0.05012643924334803,0.03025909009957693,4,0.7,1.4,1.4
31,1.9096816004093853e-06,0.0302282165724795,0.028076456115798315,4,0.7,1.4,1.4
32,1.9096816004093853e-06,0.03775661716689083,0.02085335067404574,5,0.7,1.4,1.4
33,1.9096816004093853e-06,0.020181423972638873,0.025053132617965358,3,0.7,1.4,1.4
34,1.9096816004093853e-06,0.02392163678859565,0.014942903883316556,2,0.7,1.4,1.4
35,1.9096816004093853e-06,0.02211972336975643,0.02081359453012747,3,0.7,1.4,1.4
36,1.9096816004093853e-06,0.01702080146542418,0.012328374795537559,6,0.7,1.4,1.4
37,1.9096816004093853e-06,0.023523028656658666,0.01503100515540248,4,0.7,1.4,1.4
38,1.9096816004093853e-06,0.015446527156371164,0.010740233009112471,3,0.7,1.4,1.4
39,1.9096816004093853e-06,0.013717198644889905,0.013127841660099213,3,0.7,1.4,1.4
40,1.9096816004093853e-06,0.009675655920979463,0.010946635784930256,3,0.7,1.4,1.4
41,1.9096816004093853e-06,0.016289111733341667,0.008892745008051884,4,0.7,1.4,1.4
42,1.9096816004093853e-06,0.007774362560243704,0.008634485818464465,5,0.7,1.4,1.4
43,7.41479290411462e-07,0.008993619800408935,0.007620249213910135,6,0.7,1.4,1.4
44,7.41479290411462e-07,0.009658721379059128,0.009503433965491812,3,0.7,1.4,1.4
45,7.41479290411462e-07,0.008335722836824024,0.008209227968139917,3,0.7,1.4,1.4
46,6.382747130828648e-08,0.010780007588261635,0.00725609480144618,3,0.7,1.4,1.4
47,6.382747130828648e-08,0.007453279808854285,0.009728716344489702,5,0.7,1.4,1.4
48,6.382747130828648e-08,0.011898019540535749,0.005554435809785737,5,0.7,1.4,1.4
49,6.382747130828648e-08,0.00638332043798043,0.007255550938313806,5,0.7,1.4,1.4
50,5.659807911229109e-08,0.009248898068448879,0.007611970868531946,5,0.7,1.4,1.4
51,5.659807911229109e-08,0.0071790854263541716,0.0042023156561148646,2,0.7,1.4,1.4
52,5.659807911229109e-08,0.007187912603765824,0.005283321661498483,3,0.7,1.4,1.4
53,5.659807911229109e-08,0.005299069794133858,0.0029112084423327557,4,0.7,1.4,1.4
54,2.9947351265491307e-08,0.004868425169097106,0.003893663802629767,3,0.7,1.4,1.4
55,1.681473094095054e-08,0.003241552021885961,0.0036022990241954744,4,0.7,1.4,1.4
56,1.681473094095054e-08,0.006235802162214309,0.00410615743422668,2,0.7,1.4,1.4
57,1.681473094095054e-08,0.004446482648507521,0.0025801376608426928,5,0.7,1.4,1.4
58,1.681473094095054e-08,0.00325667516768154,0.0031094362208228554,3,0.7,1.4,1.4
59,1.681473094095054e-08,0.0030911938069764352,0.0029192137971177203,2,0.7,1.4,1.4
60,1.6630394839012297e-08,0.0028012634570662594,0.00185840587230283,7,0.7,1.4,1.4
