iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,-3.017439948378409,-2.9865759930918503,-3.4987435381115572,3.446109996117909,-0.49489605190237995,-3.3500471254054984,4.583368876229939,4.552285649099974,-3.3072330686073323,-2.415286124278258,0.3171016178753714,2.7593860435165096,-2.9021899150057084,-1.6652435171644369,0.7500090619398634,-2.1904053474448713,0.5222564826522555,0.2544576778096914,1.824641182980602,0.09336615135862392
1,-3.517439948378409,-2.4865759930918503,-2.9987435381115572,2.946109996117909,-0.99489605190238,-2.8500471254054984,4.489265537852852,5.052285649099974,-3.8072330686073323,-1.915286124278258,-0.1828983821246286,3.2593860435165096,-2.4021899150057084,-2.0784439443980296,0.2500090619398634,-1.6904053474448713,1.0222564826522555,-0.24554232219030858,1.9631653075382025,-0.4066338486413761
2,-3.523135621054305,-1.9865759930918503,-2.4987435381115572,2.446109996117909,-0.49489605190237995,-2.3500471254054984,3.9892655378528517,4.552285649099974,-3.3072330686073323,-1.415286124278258,0.3171016178753714,2.7593860435165096,-1.9021899150057084,-1.5784439443980296,0.7500090619398634,-1.1904053474448713,1.5222564826522555,-0.3465896034328639,1.8539688487479573,-0.058348069204076036
3,-3.023135621054305,-1.4865759930918503,-1.9987435381115572,2.1067953669563058,0.005103948097620048,-1.8500471254054984,3.4892655378528517,4.052285649099974,-3.0987215666698575,-1.3301413617250115,0.8171016178753714,2.2593860435165096,-1.4021899150057084,-1.0784439443980296,1.1126387264206012,-0.6904053474448713,2.0222564826522555,-0.18398592104469405,1.7775313275947857,0.18545197640203398
4,-2.523135621054305,-1.9865759930918503,-1.4987435381115572,1.6067953669563058,0.35510394809762,-1.5000471254054983,2.9892655378528517,3.552285649099974,-2.5987215666698575,-1.8301413617250115,0.3171016178753714,1.7593860435165096,-0.9021899150057084,-1.5784439443980296,1.3043458831403425,-1.1904053474448713,1.5222564826522555,-0.25471674794503896,1.3477137230113376,-0.314548023597966
5,-2.023135621054305,-2.4865759930918503,-0.9987435381115572,1.1067953669563058,-0.13057755381090008,-1.9707690649604033,2.4892655378528517,3.052285649099974,-2.0987215666698575,-2.202419778048384,0.248422237938139,1.2593860435165096,-0.40218991500570844,-1.7395912347013407,0.8043458831403425,-1.4563842438723293,1.3551657737928668,-0.754716747945039,0.8477137230113376,-0.8145480235979661
6,-1.5231356210543048,-2.1385780363600646,-0.6487435381115573,0.7567953669563058,-0.6305775538109001,-1.4707690649604033,1.9892655378528517,2.552285649099974,-1.5987215666698575,-1.7024197780483838,-0.251577762061861,0.7593860435165096,-0.9021899150057084,-1.2395912347013407,0.3043458831403425,-0.9563842438723293,0.8551657737928668,-0.25471674794503896,0.3477137230113376,-0.3145480235979661
7,-1.165585028164228,-1.6385780363600646,-1.1487435381115572,1.1376024873729358,-0.7270363301876591,-0.9707690649604033,1.4892655378528517,2.052285649099974,-1.8426363659359426,-1.2024197780483838,-0.751577762061861,0.7741403890141287,-1.3367088133027487,-0.7395912347013407,-0.1956541168596575,-0.5276938579533157,0.35516577379286685,0.24528325205496104,0.8477137230113376,0.18545197640203392
8,-1.665585028164228,-1.1385780363600646,-1.3218645178292379,1.3644083917182113,-0.22703633018765912,-0.47076906496040327,1.0886762825915792,1.5522856490999741,-1.3426363659359426,-0.7024197780483838,-1.2515777620618609,0.9458511778816339,-0.8367088133027487,-0.2395912347013407,-0.6956541168596575,-0.027693857953315693,0.6762379024741054,0.39939385588610016,0.829228410405642,0.6854519764020339
9,-2.165585028164228,-0.6385780363600646,-1.3516071813324413,1.0968572262275174,-0.19784531974167224,-0.9707690649604033,0.5886762825915792,1.0522856490999741,-1.267971935702523,-0.20241977804838385,-1.3247700232680064,1.11689219944162,-0.6440785150218857,0.2604087652986593,-1.1956541168596575,0.4723061420466843,0.17623790247410542,0.6128079688620824,1.291590827270162,0.3525391368919065
10,-1.665585028164228,-1.1385780363600646,-0.9558886794914874,0.9197761508166064,-0.3028699733458,-0.7450494755051407,0.08867628259157923,0.7153262219263999,-1.767971935702523,0.29758022195161615,-1.235359222763836,1.1531328530341338,-0.8420933413653039,0.7604087652986593,-0.9403945323166831,0.9723061420466843,0.653123580521332,1.1128079688620824,0.791590827270162,0.05493323603093758
11,-1.659313196388215,-1.4767621163038351,-0.6717187124413506,0.8381594361027949,-0.8028699733458,-0.9503387778853537,-0.4113237174084208,0.6883202957161862,-1.267971935702523,0.4313692999413813,-0.7885881194189506,0.8851337359771231,-1.0621545455457935,0.5580870658927044,-0.7617128231366012,1.3223061420466844,1.153123580521332,0.6128079688620824,0.29159082727016195,0.5549332360309376
