iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,11.070204704580442,0.2602196226480702,4.235355349270713,14,0.2,2.5,0.3
1,11.070204704580442,0.23744860132627701,4.039587401984089,10,0.2,2.5,0.3
2,7.463663204170846,0.22651943545793918,3.8520582650676873,12,0.2,2.5,0.3
3,6.721167200516648,0.2199325862204839,3.6665026868633666,6,0.2,2.5,0.3
4,6.586797054270491,0.1906627807963232,3.565207588267131,7,0.2,2.5,0.3
5,6.560507332018965,0.17577133811179904,3.5242213634680075,5,0.2,2.5,0.3
6,4.706491840989278,0.21086654413250122,4.247247206871372,2,0.2,2.5,0.3
7,4.706491840989278,0.23047863511724506,4.152570635678419,2,0.2,2.5,0.3
8,3.872396270401971,0.21963058386681297,4.1356066155259485,3,0.2,2.5,0.3
9,3.7956969473347826,0.2294054604597227,4.019065745059714,6,0.2,2.5,0.3
10,3.7956969473347826,0.20468043443760683,3.961558747900604,4,0.2,2.5,0.3
11,3.7956969473347826,0.20264239379884513,3.8733289094668883,5,0.2,2.5,0.3
12,3.7920935056923355,0.20063788059767815,3.8363004233657874,7,0.2,2.5,0.3
13,3.788166624692785,0.22421737577246806,3.757898408511175,3,0.2,2.5,0.3
14,3.787382957447214,0.23271478972336196,3.6456207856410954,2,0.2,2.5,0.3
15,3.787226292368768,0.19983002335346428,3.5989274229045614,4,0.2,2.5,0.3
16,3.7871949620880088,0.2165132984044634,3.530881121330789,2,0.2,2.5,0.3
17,3.78718869614125,0.22557209133305017,3.534925091218445,4,0.2,2.5,0.3
18,3.7871874429562773,0.2122456037608346,3.4860922937571757,3,0.2,2.5,0.3
19,3.787187192319454,0.2317803166232853,3.433952986700045,3,0.2,2.5,0.3
20,3.7871871421920993,0.22964234602864572,3.4334549130810466,1,0.2,2.5,0.3
21,3.787187132166636,0.21618108143259523,3.434582632759922,2,0.2,2.5,0.3
22,3.7871871301615414,0.21222877213627797,3.4296754882102456,3,0.2,2.5,0.3
23,3.7871871297605217,0.22133193656792516,3.4181721158415983,3,0.2,2.5,0.3
24,3.7871871296803192,0.21898303050977969,3.4058799597842144,2,0.2,2.5,0.3
25,3.787187129664275,0.2126734959187207,3.295037899973606,3,0.2,2.5,0.3
26,3.7871871296610635,0.18997412217334372,3.2848044453579375,3,0.2,2.5,0.3
27,3.787187129660424,0.22378586372456044,3.2174538118067026,2,0.2,2.5,0.3
28,3.7871871296602926,0.2186655409796822,3.1843296365904115,2,0.2,2.5,0.3
29,3.7871871296602713,0.21358606156812526,3.1874956864614856,3,0.2,2.5,0.3
30,3.7871871296602606,0.20767879812168727,3.171084294768486,1,0.2,2.5,0.3
31,3.7871871296602606,0.20571819725816248,3.178344406844519,1,0.2,2.5,0.3
32,3.7871871296602606,0.20718117398396402,3.1569812842696847,2,0.2,2.5,0.3
33,3.7871871296602606,0.2075093577341661,3.074663387538023,0,0.2,2.5,0.3
34,3.7871871296602606,0.2064045225601932,3.0696023921561086,1,0.2,2.5,0.3
35,3.7871871296602606,0.21231730993252373,3.110477547516722,1,0.2,2.5,0.3
36,3.7871871296602606,0.2005727195650854,3.135574290454445,1,0.2,2.5,0.3
37,3.7871871296602606,0.19062870974653806,3.1265986634799487,1,0.2,2.5,0.3
38,3.7871871296602606,0.2018240223242799,3.1412655302887713,0,0.2,2.5,0.3
39,3.7871871296602606,0.22612967711825577,3.1051571101206257,0,0.2,2.5,0.3
40,3.7871871296602606,0.22159178183646108,3.0456199422687087,1,0.2,2.5,0.3
41,3.7871871296602606,0.203574551016423,3.04894582790027,1,0.2,2.5,0.3
42,3.7871871296602606,0.21375728996793925,3.070739027252658,1,0.2,2.5,0.3
43,3.7871871296602606,0.21438717095758633,3.0538593414880575,0,0.2,2.5,0.3
44,3.7871871296602606,0.22151061945969347,3.003953781966534,1,0.2,2.5,0.3
45,3.7871871296602606,0.22328334773323535,3.0276140935327116,0,0.2,2.5,0.3
46,3.7871871296602606,0.19570886010530325,3.050006649474091,0,0.2,2.5,0.3
47,3.7871871296602606,0.21812807898371625,3.046486744848198,0,0.2,2.5,0.3
48,3.7871871296602606,0.18402914990097546,3.079668733537615,0,0.2,2.5,0.3
49,3.7871871296602606,0.18294546079167193,3.0509374354623606,0,0.2,2.5,0.3
50,3.7871871296602606,0.2105399555491319,3.074090709279138,0,0.2,2.5,0.3
51,3.7871871296602606,0.19746822666197197,3.023647996742166,0,0.2,2.5,0.3
52,3.7871871296602606,0.1988365385030822,3.0659241261124555,0,0.2,2.5,0.3
53,3.7871871296602606,0.20214342662454113,3.0294439455448003,0,0.2,2.5,0.3
54,3.7871871296602606,0.19250596165758202,3.0362924688186963,2,0.2,2.5,0.3
55,3.7871871296602606,0.20437178490449326,3.0316668997810305,0,0.2,2.5,0.3
56,3.7871871296602606,0.19073760306405085,2.968106771739409,0,0.2,2.5,0.3
57,3.7871871296602606,0.20878290485440526,2.9984225244699316,1,0.2,2.5,0.3
58,3.7871871296602606,0.1914602708966858,3.023292492913073,0,0.2,2.5,0.3
59,3.7871871296602606,0.19462573529556687,2.9964662250512974,1,0.2,2.5,0.3
60,3.7871871296602606,0.21358007071623727,2.9879201305029413,1,0.2,2.5,0.3
61,3.7871871296602606,0.18729808620654173,2.9604111502481576,0,0.2,2.5,0.3
62,3.7871871296602606,0.20653509116240074,2.9574846381038626,2,0.2,2.5,0.3
63,3.7871871296602606,0.21248389782345253,2.90089884019596,1,0.2,2.5,0.3
64,3.7871871296602606,0.19276694492750562,2.82975138908194,1,0.2,2.5,0.3
65,3.7871871296602606,0.19125736846571767,2.906126677948561,0,0.2,2.5,0.3
66,3.7871871296602606,0.18219985432278235,2.8835568847811923,0,0.2,2.5,0.3
67,3.7871871296602606,0.21812357027197335,2.8517447401913203,0,0.2,2.5,0.3
68,3.7871871296602606,0.2281976725864765,2.898503027540992,0,0.2,2.5,0.3
69,3.7871871296602606,0.18748916061745086,2.8539991255077477,0,0.2,2.5,0.3
70,3.7871871296602606,0.20560013639799085,2.873429961069113,2,0.2,2.5,0.3
71,3.7871871296602606,0.21073909471548044,2.9345743420174024,0,0.2,2.5,0.3
72,3.7871871296602606,0.19860010190044708,2.920567157304877,2,0.2,2.5,0.3
73,3.7871871296602606,0.21400291909596247,2.865530944591053,0,0.2,2.5,0.3
74,3.7871871296602606,0.2303949856976625,2.8348137534289988,0,0.2,2.5,0.3
75,3.7871871296602606,0.19650587109139092,2.7988909511028233,0,0.2,2.5,0.3
76,3.7871871296602606,0.21029119349498654,2.8519567570024145,0,0.2,2.5,0.3
77,3.7871871296602606,0.19890955039673577,2.8035074167831198,0,0.2,2.5,0.3
78,3.7871871296602606,0.21223571823609153,2.854789715113812,0,0.2,2.5,0.3
79,1.5252755221817722,0.20820037362366456,2.3848255506278426,2,0.2,2.5,0.3
80,1.5252755221817722,0.2194799166375682,2.3667819688473375,1,0.2,2.5,0.3
81,1.5252755221817722,0.19867723913114313,2.3600569666703137,0,0.2,2.5,0.3
82,1.5252755221817722,0.22105960207099792,2.3215435873777697,1,0.2,2.5,0.3
83,1.5036078041222254,0.18362490677134108,2.3374967830351414,2,0.2,2.5,0.3
84,1.4587536210958731,0.20081726219495194,2.2972667252586447,2,0.2,2.5,0.3
85,1.4502101187574823,0.1888791568712223,2.3410399453359534,3,0.2,2.5,0.3
86,1.4485185256115116,0.19553176332115915,2.3276801548604698,3,0.2,2.5,0.3
87,1.4481808913818703,0.20780870486131434,2.3363189970004847,1,0.2,2.5,0.3
88,1.44811339191277,0.1799473368168571,2.2938328143221023,3,0.2,2.5,0.3
89,1.4480998931140334,0.17995429766317123,2.307455170190363,3,0.2,2.5,0.3
90,1.448097193398084,0.17845153645782258,2.2768285340133336,3,0.2,2.5,0.3
91,1.4480966534566484,0.1595094147721409,2.2873829546938143,2,0.2,2.5,0.3
92,1.448096545468431,0.15188095413419717,2.285821548824708,1,0.2,2.5,0.3
93,1.4480965238707881,0.19362217454235037,2.209838618732585,1,0.2,2.5,0.3
94,1.4480965195512638,0.16452885047399834,2.2020379719874574,1,0.2,2.5,0.3
95,1.4480965186873576,0.18656083279480512,2.219276864655477,2,0.2,2.5,0.3
96,1.4480965185145749,0.16997958287500242,2.2198292441432352,1,0.2,2.5,0.3
97,1.4480965184800212,0.18939593566434493,2.2658921999523036,3,0.2,2.5,0.3
98,1.4480965184731112,0.18718236377130149,2.3139966311832,3,0.2,2.5,0.3
99,1.4480965184717292,0.17420109024776248,2.252022521831072,2,0.2,2.5,0.3
100,1.448096518471452,0.19243603613410104,2.18587230687326,1,0.2,2.5,0.3
101,1.4480965184713952,0.20576329418447176,2.197616425961821,1,0.2,2.5,0.3
102,1.4480965184713845,0.18538527806555377,2.1831699080552878,2,0.2,2.5,0.3
103,1.448096518471381,0.17960212682443163,2.152841077703556,1,0.2,2.5,0.3
104,1.448096518471381,0.18883324908480265,2.2238860346441793,1,0.2,2.5,0.3
105,1.448096518471381,0.1965009303679251,2.2282432313359655,2,0.2,2.5,0.3
106,1.448096518471381,0.1763432675569116,2.203317067936329,0,0.2,2.5,0.3
107,1.448096518471381,0.20148254502495044,2.206022884178304,0,0.2,2.5,0.3
108,1.448096518471381,0.20703264367661484,2.183783268928422,0,0.2,2.5,0.3
109,1.448096518471381,0.17515229641071747,2.2009665755567456,1,0.2,2.5,0.3
110,1.448096518471381,0.17874401514699118,2.1688612605700626,0,0.2,2.5,0.3
111,1.448096518471381,0.18998316973091214,2.224180384962425,1,0.2,2.5,0.3
112,1.448096518471381,0.18420823582432547,2.2349985222863813,0,0.2,2.5,0.3
113,1.448096518471381,0.18865195602329132,2.241584191479769,3,0.2,2.5,0.3
114,1.448096518471381,0.19754387445319205,2.181626274138483,0,0.2,2.5,0.3
115,1.448096518471381,0.20547747858712267,2.1511765378709042,0,0.2,2.5,0.3
116,1.448096518471381,0.1945370762411561,2.113386044132201,1,0.2,2.5,0.3
117,1.448096518471381,0.179936855966861,2.1792832438384275,0,0.2,2.5,0.3
118,1.448096518471381,0.19966477262515459,2.198116863987169,0,0.2,2.5,0.3
119,1.448096518471381,0.1756795376510987,2.214592293856749,0,0.2,2.5,0.3
120,1.448096518471381,0.16946813046008904,2.2019665707935787,1,0.2,2.5,0.3
121,1.448096518471381,0.175003130110309,2.169684486647575,0,0.2,2.5,0.3
122,1.448096518471381,0.1720374151857857,2.2088782164965104,2,0.2,2.5,0.3
123,1.448096518471381,0.19360456093883502,2.1788610858589594,0,0.2,2.5,0.3
124,1.448096518471381,0.19409443598405193,2.1897779928428927,2,0.2,2.5,0.3
125,1.448096518471381,0.1950221904288872,2.179671446302714,0,0.2,2.5,0.3
126,1.448096518471381,0.2019750991584806,2.1532585030244733,1,0.2,2.5,0.3
127,1.448096518471381,0.19108274101324668,2.1056768005613287,0,0.2,2.5,0.3
128,1.448096518471381,0.19101388312695183,2.097186976413183,1,0.2,2.5,0.3
129,1.448096518471381,0.1614266237291156,2.108941318403743,1,0.2,2.5,0.3
130,1.448096518471381,0.16932553078789475,2.096349231987142,1,0.2,2.5,0.3
