iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1,p10_x0,p10_x1,p11_x0,p11_x1,p12_x0,p12_x1,p13_x0,p13_x1,p14_x0,p14_x1,p15_x0,p15_x1,p16_x0,p16_x1,p17_x0,p17_x1,p18_x0,p18_x1,p19_x0,p19_x1,p20_x0,p20_x1,p21_x0,p21_x1,p22_x0,p22_x1,p23_x0,p23_x1,p24_x0,p24_x1,p25_x0,p25_x1,p26_x0,p26_x1,p27_x0,p27_x1,p28_x0,p28_x1,p29_x0,p29_x1,p30_x0,p30_x1,p31_x0,p31_x1,p32_x0,p32_x1,p33_x0,p33_x1,p34_x0,p34_x1,p35_x0,p35_x1,p36_x0,p36_x1,p37_x0,p37_x1,p38_x0,p38_x1,p39_x0,p39_x1
0,-5.070546060401167,2.977965516093424,-5.105634214293205,-4.070954107176468,5.032721909585809,3.455222249821582,4.393790805249844,2.0964771279542918,-3.6341363897001795,-4.045157063512441,-4.1475355683258535,2.514630457885497,-0.6310394393231862,-0.5088074870058445,4.9851719745010685,-3.8687253514690783,4.988712402745647,1.0206651066708687,-4.211643557992101,-4.179873247771375,-2.2737763653258627,4.8079296013700175,0.026524701083059377,4.692188464098726,-1.0898867010901396,0.7426629605628445,-4.511103863706094,-2.458039734543555,-0.27311380378282113,3.960000431711742,4.722462593574709,-4.588329569032048,-3.9813719698657577,-2.6909670305966835,-2.5786395360350536,2.0140705516084267,-4.245412518152008,4.069141894495522,2.6616764774575996,0.41565789068291714,0.6017615727925012,3.981731543384206,-2.7533744634879396,0.6673339876287274,3.8722380226369078,0.13242224139598058,1.5048527789253088,-0.7454089097781447,2.3486615764473386,1.354772863947903,2.812653466472028,-1.993206437396251,2.3426163166818847,-1.5210845294055901,3.983406259713621,2.1929099531534755,-4.374193566414968,0.4098406664998002,3.6510096743508855,-4.7457290600792055,-0.10977691344021956,-2.1207657609672514,3.882407755820066,2.6194030486823063,-4.280912413374773,-2.9014022302796936,3.559481506076266,-4.720525231840654,4.962515652590434,-2.2511730794177196,2.8890376444871047,-1.8928766759783309,4.031383406741855,-1.7716649911596187,3.2088676516579797,2.8389585544145044,1.1540385688393995,4.928224480231306,3.32589677133734,3.4725374393072608
1,-4.570546060401167,2.477965516093424,-4.605634214293205,-4.570954107176468,5.12,2.955222249821582,3.893790805249844,1.5964771279542918,-3.1341363897001795,-4.545157063512441,-3.6475355683258535,2.014630457885497,-0.13103943932318618,-1.0088074870058445,4.4851719745010685,-4.368725351469078,4.488712402745647,0.5206651066708687,-3.711643557992101,-3.6798732477713747,-2.7737763653258627,4.3079296013700175,-0.4734752989169406,4.192188464098726,-1.5898867010901396,0.24266296056284453,-4.011103863706094,-2.576011910421501,-0.7731138037828211,4.460000431711742,4.222462593574709,-4.088329569032048,-3.4813719698657577,-2.1909670305966835,-2.0786395360350536,1.5140705516084267,-4.745412518152008,3.569141894495522,2.7261531030520194,-0.08434210931708286,1.0860082626952452,4.481731543384206,-3.2533744634879396,1.1673339876287274,4.372238022636908,0.6324222413959806,2.0048527789253088,-1.2454089097781447,2.8486615764473386,1.854772863947903,2.312653466472028,-2.493206437396251,1.8426163166818847,-2.02108452940559,3.483406259713621,2.190997966374504,-3.8741935664149683,-0.09015933350019978,3.1510096743508855,-5.12,0.39022308655978044,-1.6207657609672514,3.382407755820066,3.1194030486823063,-3.7809124133747734,-2.4014022302796936,3.059481506076266,-4.220525231840654,4.462515652590434,-1.7511730794177196,3.3890376444871047,-2.392876675978331,4.531383406741855,-1.2716649911596187,2.7088676516579797,2.3389585544145044,0.6540385688393995,4.428224480231306,3.82589677133734,3.9725374393072608
2,-4.070546060401167,1.9779655160934242,-4.105634214293205,-4.070954107176468,4.62,2.5209256927360815,3.393790805249844,1.0964771279542918,-2.6341363897001795,-4.045157063512441,-3.1475355683258535,1.514630457885497,0.2189605606768138,-1.3588074870058446,3.9851719745010685,-3.8687253514690783,3.988712402745647,0.020665106670868738,-3.211643557992101,-3.1798732477713747,-2.2737763653258627,3.8079296013700175,-0.03234962583826634,3.6921884640987264,-1.0898867010901396,-0.25733703943715547,-3.5111038637060936,-2.076011910421501,-0.27311380378282113,3.960000431711742,3.7224625935747087,-3.588329569032048,-2.9813719698657577,-1.6909670305966835,-1.5786395360350536,1.0140705516084267,-4.245412518152008,3.069141894495522,2.2261531030520194,-0.5843421093170829,0.5860082626952452,3.981731543384206,-2.7533744634879396,0.9580884472071571,3.8722380226369078,0.13242224139598058,1.9279053979140164,-1.2773478456460383,2.3486615764473386,1.354772863947903,1.8126534664720282,-2.4621130922472427,1.3426163166818847,-1.5210845294055901,2.983406259713621,1.950196432286346,-3.3741935664149683,-0.5901593335001998,2.6510096743508855,-4.62,-0.08333813262469014,-1.1207657609672514,2.882407755820066,2.6194030486823063,-3.2809124133747734,-1.9014022302796936,2.559481506076266,-3.7205252318406536,3.962515652590434,-1.7513497653644532,2.8890376444871047,-1.8928766759783309,4.031383406741855,-1.2573942237310884,2.2088676516579797,1.8389585544145044,0.15403856883939948,3.9282244802313064,3.32589677133734,3.4725374393072608
3,-3.570546060401167,1.4779655160934242,-3.6056342142932047,-3.570954107176468,4.449918801086716,2.0209256927360815,2.893790805249844,0.5964771279542918,-2.1341363897001795,-3.545157063512441,-2.6475355683258535,1.014630457885497,-0.18133745489136732,-0.8588074870058446,3.4851719745010685,-3.3687253514690783,3.488712402745647,-0.47933489332913126,-2.711643557992101,-2.6798732477713747,-1.7737763653258627,3.3079296013700175,0.2051265564393726,3.1921884640987264,-0.5898867010901396,-0.7573370394371555,-3.118900033857802,-1.5760119104215011,0.08612723862630423,3.460000431711742,3.2224625935747087,-3.088329569032048,-2.4813719698657577,-1.1909670305966835,-1.0786395360350536,0.5140705516084267,-3.7454125181520084,2.569141894495522,1.7261531030520194,-0.5292050001644596,0.0860082626952452,3.481731543384206,-2.2533744634879396,0.45808844720715713,3.3722380226369078,-0.3675777586040194,1.9224062028361268,-1.0495037680484363,1.8486615764473386,0.8547728639479031,1.7354152476746365,-1.9621130922472427,0.8426163166818847,-1.3421988289555389,2.483406259713621,1.450196432286346,-2.8741935664149683,-0.788765745184237,2.1510096743508855,-4.12,-0.4472598039175014,-0.7580043394823865,2.382407755820066,2.164266586976325,-2.7809124133747734,-1.4014022302796936,2.205534205625706,-3.2205252318406536,3.462515652590434,-1.2513497653644532,2.3890376444871047,-1.3928766759783309,3.5313834067418552,-1.0321053301736938,1.7088676516579797,1.3389585544145044,-0.3459614311606005,3.4282244802313064,2.82589677133734,2.9725374393072608
4,-3.075005843930197,0.9779655160934242,-3.1056342142932047,-3.070954107176468,3.9499188010867163,1.5209256927360815,2.393790805249844,0.1970466184025872,-1.6341363897001795,-3.045157063512441,-2.1475355683258535,0.514630457885497,-0.37884733303632495,-0.8082883251383004,2.9851719745010685,-2.8687253514690783,3.2221354446566415,-0.9793348933291313,-2.211643557992101,-2.1798732477713747,-1.2737763653258627,2.8079296013700175,0.07790848434022149,2.6921884640987264,-0.25077168373789177,-0.7484490422076232,-2.618900033857802,-1.0760119104215011,-0.11437605948165108,2.960000431711742,2.7224625935747087,-2.588329569032048,-1.9813719698657577,-0.9861306037501452,-0.5884630960044139,0.8341839488790871,-3.2454125181520084,2.069141894495522,2.050395938663997,-0.6131070005497951,-0.39672704134275405,2.981731543384206,-1.7533744634879396,-0.041911552792842866,2.8722380226369078,-0.8675777586040194,1.4224062028361268,-0.8810627427902097,1.3486615764473386,0.3547728639479031,1.2354152476746365,-1.4621130922472427,0.34261631668188475,-1.569802392343298,2.158571445304982,0.9501964322863461,-2.3741935664149683,-1.2266550870948372,1.6510096743508855,-3.62,-0.2281106109653858,-1.02764902572085,1.8824077558200658,1.664266586976325,-2.409795202214292,-1.1074963725073235,1.705534205625706,-2.7205252318406536,2.962515652590434,-1.4192613224518253,1.8890376444871047,-1.3059812027876672,3.0313834067418552,-1.2714607430506673,1.7257138660352045,1.1447909512081949,-0.4072881381104288,2.9282244802313064,2.32589677133734,2.4725374393072608
5,-2.575005843930197,0.4779655160934242,-2.6056342142932047,-2.570954107176468,3.4499188010867163,1.0209256927360815,2.338534454316461,-0.3029533815974128,-1.1341363897001795,-2.545157063512441,-1.6475355683258535,0.13261315000740337,-0.27675361224002454,-1.1171749108590667,2.4851719745010685,-2.3687253514690783,3.3556607981152458,-0.47933489332913126,-1.711643557992101,-1.6798732477713747,-0.7737763653258627,2.3079296013700175,-0.08341456843006048,2.1921884640987264,-0.5559706242051514,-0.5962828780074623,-2.118900033857802,-0.7015631810991134,-0.2588755155114556,2.460000431711742,2.6942691201121436,-2.088329569032048,-1.4813719698657577,-0.866857739961705,-0.25720244012243965,0.3341839488790871,-2.7454125181520084,1.5691418944955222,1.96631622744553,-1.0289286664564463,-0.6243757657179014,2.481731543384206,-1.2533744634879396,-0.5419115527928429,2.3722380226369078,-1.2235903543567348,0.9224062028361268,-0.971609533099348,0.8486615764473386,-0.09118957518531545,1.7170451280451262,-1.008029789802802,0.08900714911275409,-1.3066387236017607,1.658571445304982,0.4501964322863461,-1.8741935664149683,-1.2249969430993797,1.1510096743508855,-3.12,0.0731812939634496,-1.2697170646537674,1.3824077558200658,1.164266586976325,-1.9097952022142919,-0.889237577422324,1.5677124171044414,-2.2205252318406536,2.462515652590434,-1.7668283181180426,2.034661367909651,-1.6183267443961877,2.5313834067418552,-1.1403471415625865,1.3652518284133341,0.6447909512081949,0.0927118618895712,2.4282244802313064,1.8704852750725465,1.9725374393072608
6,-2.075005843930197,-0.022034483906575808,-2.1056342142932047,-2.070954107176468,2.9499188010867163,0.5209256927360815,2.346217168325934,-0.4443405670570213,-0.6341363897001795,-2.045157063512441,-1.2265371216238008,-0.36738684999259663,0.22324638775997546,-1.1446051646523998,1.9851719745010685,-1.8687253514690783,2.8556607981152458,-0.2600577297818525,-1.211643557992101,-1.7342848783428702,-0.2737763653258627,1.8079296013700175,0.20255657192951979,1.6921884640987264,-1.0559706242051514,-0.8394680614420277,-1.618900033857802,-0.701790022696585,-0.13478972298974137,1.9600004317117419,2.1942691201121436,-1.588329569032048,-0.9813719698657577,-0.951883168167152,0.24279755987756035,-0.1658160511209129,-2.2454125181520084,1.0691418944955222,1.46631622744553,-1.269367800012898,-0.12437576571790143,1.981731543384206,-0.7533744634879396,-0.608194699842209,1.8722380226369078,-1.1939691123552423,0.5724062028361269,-1.034992286315745,0.5109073270942284,-0.5911895751853155,1.6448284540138949,-0.6566213174362745,0.5890071491127541,-1.007317199464432,1.2656019619036152,-0.04980356771365391,-1.3741935664149683,-1.0936112164461922,0.6510096743508855,-2.62,0.5731812939634496,-0.9282114052249731,0.8824077558200658,0.8647886910661788,-1.4097952022142919,-0.7858836469667029,1.413522555020077,-1.7798802668831013,1.962515652590434,-1.2668283181180426,1.9702293007811278,-1.6668847588846263,2.080102827738667,-1.0910553497795148,0.8652518284133341,0.14479095120819485,0.5296312864137609,2.9282244802313064,1.3704852750725465,1.4725374393072608
7,-1.668139628145667,-0.4457660010836765,-1.6056342142932047,-1.570954107176468,2.4499188010867163,0.02092569273608147,1.8462171683259339,-0.4726355473810338,-0.6885379701083871,-1.5451570635124412,-0.8515474252216186,-0.8214547494686366,-0.05191621970009214,-0.943912453454951,1.4851719745010685,-1.3687253514690783,2.3556607981152458,-0.5134096569565019,-0.7896624195822344,-2.0735078982902686,-0.7737763653258627,1.3079296013700175,-0.2974434280704802,1.1921884640987264,-1.3070715317892865,-1.1420320037727678,-1.422418560959846,-0.7352202108241941,-0.6231752968333719,1.4600004317117419,1.6942691201121436,-1.088329569032048,-0.6313719698657577,-1.0114009679109648,-0.25720244012243965,-0.6658160511209129,-1.7454125181520084,0.5691418944955222,0.9663162274455299,-1.289888264017399,-0.6243757657179014,1.481731543384206,-1.2533744634879396,-0.7091714923156367,1.3722380226369078,-0.8585527975772462,0.20992379733418287,-1.030391325144232,0.01090732709422837,-0.9915139408412316,1.2431946345141773,-1.0029312434862767,1.0890071491127542,-1.2153284218028704,0.9200800562603009,-0.20749908501206704,-0.8939675518705318,-0.8878497834818397,0.15100967435088553,-2.12,0.07318129396344963,-0.8905666400649765,0.3824077558200658,0.36478869106617884,-0.9097952022142919,-0.9905085331195258,0.913522555020077,-1.9352608015740849,1.462515652590434,-0.7668283181180426,1.4702293007811278,-1.27869753951556,1.7380111107355376,-1.008070404380979,0.36525182841333415,-0.35520904879180515,0.029631286413760893,2.4282244802313064,0.8704852750725465,0.9725374393072608
8,-1.168139628145667,-0.798404681875678,-1.1056342142932047,-1.070954107176468,1.9499188010867163,-0.47907430726391853,1.3462171683259339,-0.732144652529434,-0.20407629705444086,-1.4844144600595122,-0.35154742522161864,-1.1998671934749532,-0.22833440454483922,-0.8312689449826486,0.9851719745010685,-0.8948768983940503,1.930449429918752,-0.9004148475729172,-0.2896624195822344,-1.5735078982902686,-0.2737763653258627,0.8079296013700175,-0.3099862272640288,0.7928038218671652,-0.8070715317892865,-0.8960944788632658,-0.9224185609598461,-0.7989234566450876,-0.5642936859104632,0.9600004317117419,1.1942691201121436,-0.7303433035449731,-0.13137196986575772,-0.9702430922423485,-0.013577659508882234,-0.7283890588194006,-1.2454125181520084,0.06914189449552222,0.4663162274455299,-1.0967829012734123,-0.41623167931453164,1.0686547824594024,-1.5391687161904546,-0.8016573399807644,0.8722380226369078,-0.88698133610678,-0.051690155978750485,-0.9324931753965072,-0.3390926729057716,-1.2717409968003728,0.7431946345141773,-1.233384241918674,0.5890071491127542,-1.1275836190274346,0.42008005626030087,-0.707499085012067,-0.3939675518705318,-0.746005521383381,-0.3382367312586574,-1.62,-0.3114569126340394,-0.9759464009025551,0.5264009938979638,-0.13521130893382116,-0.5448951593426341,-1.1346885448889659,0.41352255502007695,-1.5917730406795503,0.9625156525904339,-1.2161598625437584,1.1914069575336312,-1.5602459992879607,1.2380111107355376,-1.0045841324378995,-0.13474817158666585,-0.8552090487918051,-0.18724061234812128,2.3844207983447294,0.37048527507254647,0.4725374393072608
9,-0.6681396281456671,-0.8786277179071852,-0.6056342142932047,-0.6488312923803193,1.4499188010867163,-0.9240516981546639,0.8462171683259339,-1.1775625020190494,0.11501798822364812,-0.9844144600595122,-0.16901625511168802,-0.7929829492294383,-0.15833366185755207,-1.0490894481957225,0.4851719745010685,-0.5887939647609823,1.430449429918752,-1.2356346499266442,-0.08340053660936642,-1.360795896312911,0.2262236346741373,0.30792960137001746,0.1900137727359712,1.2928038218671651,-0.3070715317892865,-0.7883773968356367,-0.4224185609598461,-0.8760367571913731,-0.06429368591046325,0.4950463114652739,0.7335742833717882,-0.8406629000646582,-0.4420567152186927,-0.9480138467127055,0.17518701651222748,-0.9397546792995299,-0.7454125181520084,-0.4308581055044778,0.04009784902363667,-0.7425091557214403,0.08376832068546836,0.5686547824594024,-1.0391687161904546,-0.8616310855984155,0.37223802263690775,-0.9994879163011728,-0.22572577923815598,-0.8857856220390226,-0.37073922749318566,-1.0586166251104396,0.24319463451417733,-1.182520266294847,0.4656095159300012,-1.174451222811713,0.016180714142709274,-1.207499085012067,-0.2580805501307013,-1.0449533747953101,-0.18730550399991877,-1.12,-0.11872281972939991,-1.0317764091441683,0.8729354235823781,0.12186002905812165,-0.40402736409439644,-0.8921669680076003,0.611712333014014,-1.440371250486014,0.4625156525904339,-1.4905692497490048,1.6914069575336312,-1.689457819617378,0.7380111107355376,-1.0795536806688864,-0.3417373379479171,-1.3025579589445078,0.2333750691242964,1.8844207983447294,0.09729486570751517,-0.007170371473133819
