iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,4.71105218838511,-3.613541709244446,1.3041876598827447,3.268667689061819,-1.987509292949285,1.1634066282168485,-1.3082352992926385,1.7148808754915992,-2.201482062925194,-2.3610623985268036,4.065933923062361,4.509832017290381,3.6519279640265703,1.033521257287413,2.116998819312089,2.1567402938768785,-3.1774955160957266,4.4572704999063175,0.6536673411939731,-1.3383914349659745
1,4.21105218838511,-3.113541709244446,0.8041876598827447,2.768667689061819,-2.487509292949285,1.6634066282168485,-1.8082352992926385,2.214880875491599,-1.7014820629251939,-1.8610623985268036,4.565933923062361,5.009832017290381,3.1519279640265703,1.533521257287413,1.616998819312089,2.6567402938768785,-2.6774955160957266,3.9572704999063175,0.15366734119397307,-0.8383914349659745
2,3.7110521883851098,-2.613541709244446,0.30418765988274465,2.268667689061819,-1.987509292949285,1.1634066282168485,-1.3082352992926385,2.312912367278958,-1.2014820629251939,-1.3610623985268036,4.065933923062361,4.509832017290381,2.6519279640265703,1.033521257287413,1.5060293472435626,2.1567402938768785,-2.1774955160957266,3.4572704999063175,-0.1963326588060269,-0.4883914349659745
3,3.2110521883851098,-2.14753584632037,0.07635098884112149,1.768667689061819,-1.5742104297042188,0.6634066282168485,-0.9722701680109852,1.8129123672789582,-0.7014820629251939,-0.8610623985268036,3.565933923062361,4.009832017290381,2.1519279640265703,0.5624211039454015,1.6846343286932661,1.6567402938768785,-1.6774955160957266,2.9572704999063175,-0.15129599365154375,-0.7252544814564627
4,2.7110521883851098,-1.6475358463203702,-0.06239820802604812,1.268667689061819,-1.0742104297042188,0.16340662821684848,-0.4722701680109852,1.3129123672789582,-0.20148206292519388,-0.49196410294125414,3.065933923062361,3.509832017290381,1.6519279640265703,0.06242110394540146,1.1846343286932661,1.1567402938768785,-1.1774955160957266,2.4572704999063175,0.10855185047609536,-1.0256968311356323
5,2.2110521883851098,-1.3541115735894296,0.01838684366560689,0.8419608161983158,-0.5742104297042188,-0.3365933717831515,-0.34846452925672866,0.8129123672789582,-0.12260979565120513,-0.9919641029412541,2.6302541118382345,3.009832017290381,1.1519279640265703,-0.43757889605459854,0.6846343286932661,0.6567402938768785,-0.6774955160957266,1.9572704999063175,0.29044534136544276,-1.236006475911051
6,2.7110521883851098,-1.7894447298701002,0.11374975967818374,0.5402190255596456,-0.07421042970421876,-0.652337891344882,-0.7558142628283628,0.3129123672789582,0.17013249525466934,-1.3538005817098488,2.2859765492014024,2.509832017290381,0.6519279640265703,-0.9375788960545985,0.3698915516311671,0.1567402938768785,-0.17749551609572656,1.4572704999063175,0.11749165858270152,-1.0954460262266
7,2.2110521883851098,-1.973668666943845,0.12779065306431225,0.04021902555964563,-0.3042899359636381,-0.49963676554160213,-0.6937160244630778,-0.18708763272104179,0.13684267382271492,-0.8538005817098488,1.7859765492014024,2.009832017290381,0.15192796402657027,-1.4063783503754042,0.38364989561059515,0.45354601666765754,-0.2442204711471655,0.9572704999063175,-0.015405216931856536,-0.927949548177193
8,1.7110521883851098,-1.473668666943845,0.11745505797969487,-0.4597809744403544,-0.6554941234824865,-0.6084573536916819,-0.6323141491565452,0.3129123672789582,-0.08553202129599399,-0.659259565802351,1.2859765492014024,1.509832017290381,0.11402710637278168,-0.9063783503754042,0.005700216237147282,-0.04645398333234246,-0.04193873921807484,0.47379903355737324,-0.10843302979204718,-0.8107020135426082
9,1.2110521883851098,-0.973668666943845,0.004038387318568204,0.04021902555964563,-1.0779361564462289,-0.10845735369168186,-0.26682532128653913,0.8129123672789582,-0.2250027697740423,-0.2607363878677174,1.4382479330599298,1.009832017290381,-0.06331712179753246,-0.40637835037540415,-0.2588645593242662,-0.39645398333234244,0.02423556656294995,-0.02620096644262676,-0.015692215346433697,-0.3107020135426082
