iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,0.7142755075006697,1.205236731782355,3.950540787448843,-4.812347611255891,-3.4759274550616626,-4.316410202641819,4.806415456794135,-2.971887353153909,-2.2227970747987014,-2.150049463074881,2.434937121045153,2.4997300942819596,-3.552075906064621,-0.2009780966712853,-4.747423587373444,4.999301593884899,-2.612219814113038,4.463511500325894,-3.623444248422971,-2.7969350083532003
1,1.2142755075006697,0.7052367317823549,3.450540787448843,-4.312347611255891,-3.2147978859826774,-3.816410202641819,4.306415456794135,-2.471887353153909,-1.7227970747987014,-1.6500494630748812,2.69598650352902,2.9997300942819596,-3.052075906064621,0.2990219033287147,-4.247423587373444,5.019028124615123,-2.112219814113038,3.963511500325894,-3.123444248422971,-2.2969350083532003
2,0.7300405765762147,0.6530331664250608,3.0452425941347427,-3.812347611255891,-2.7147978859826774,-3.316410202641819,3.8064154567941353,-1.971887353153909,-1.2227970747987014,-1.1500494630748812,2.19598650352902,2.9025023388948927,-2.6667009485890683,0.7990219033287147,-3.7474235873734436,4.519028124615123,-1.612219814113038,3.463511500325894,-2.623444248422971,-1.7969350083532003
3,0.23004057657621468,0.9230889120887152,2.5452425941347427,-3.312347611255891,-2.2147978859826774,-2.9625362688429706,3.3064154567941353,-1.471887353153909,-0.8727970747987014,-0.8000494630748812,1.6959865035290198,2.4025023388948927,-2.6338966742911993,0.2990219033287147,-3.2474235873734436,4.019028124615123,-1.6762181703680201,2.963511500325894,-2.123444248422971,-1.2969350083532003
4,-0.1199594234237853,1.1121279340532733,2.0452425941347427,-2.812347611255891,-1.7147978859826774,-2.4625362688429706,2.8064154567941353,-0.971887353153909,-0.3727970747987014,-0.30004946307488123,1.1959865035290198,1.9025023388948927,-2.1338966742911993,0.4409902016558232,-2.885515288189416,3.519028124615123,-1.8334537929470411,3.23584787224685,-1.6234442484229712,-0.7969350083532003
5,-0.3649594234237853,1.244455249428464,1.5452425941347427,-2.312347611255891,-1.2147978859826774,-1.9625362688429706,2.3064154567941353,-0.47188735315390895,-0.3410458484840269,-0.22833256327508344,0.6959865035290198,1.4025023388948927,-1.6338966742911993,0.9409902016558231,-2.385515288189416,3.019028124615123,-1.3334537929470411,2.73584787224685,-1.1234442484229712,-0.2969350083532003
6,-0.3890178753957498,1.1075590676056355,1.0452425941347427,-1.8123476112558912,-0.7147978859826774,-1.4625362688429706,1.8064154567941353,0.02811264684609105,-0.767265218699509,-0.5778506410021379,0.4717508123345142,0.9025023388948927,-1.1338966742911993,1.3617118132388386,-1.8855152881894162,2.519028124615123,-0.8334537929470411,3.23584787224685,-0.6234442484229712,0.0661324943628801
7,0.02963313031520065,1.018479813167869,0.5452425941347427,-1.3123476112558912,-0.5945609122509364,-0.9625362688429706,1.3064154567941353,0.528112646846091,-0.9943078657669913,-0.0778506410021379,0.1531731440902786,1.4025023388948927,-0.6338966742911993,0.956292063821316,-1.3855152881894162,2.019028124615123,-1.0551993617351583,3.27602082389607,-0.31082351831243726,0.56613249436288
8,0.32268883431286594,0.9561243350614324,0.04524259413474274,-0.8123476112558912,-0.16007743338262737,-0.4625362688429706,0.8064154567941353,1.028112646846091,-0.9043171016215993,0.4221493589978621,0.6386309543912212,1.9025023388948927,-0.13389667429119934,0.7489825690311362,-0.8855152881894162,1.628341850565592,-0.5551993617351583,2.77602082389607,-0.33126355180507033,0.06613249436288005
9,0.03908312846020234,0.9930480708243191,-0.3061452054626594,-0.4414888069644835,-0.41059128578368753,-0.6423767177426418,0.3064154567941353,1.36963521498841,-0.4043171016215993,0.7951434850838315,0.33996909116942126,2.0558996052170158,0.3321416828802704,0.8489150288899963,-0.38551528818941616,1.128341850565592,-0.05519936173515827,2.27602082389607,0.08423422861185592,0.56613249436288
10,-0.17978509846794904,1.0577615085739362,-0.3392408594500142,0.058511193035516496,-0.9105912857836875,-1.0898039881378243,-0.1935845432058647,1.5285576274635633,0.07761617271790533,0.9964436062399574,0.7044548864256788,1.5558996052170158,0.3191731088894385,0.8838961804896972,-0.030228554080689418,0.7628669303301663,0.2991014104212024,1.8254736864968744,-0.1359352155664755,1.0137179481109597
11,0.07774961074487491,1.0030233901294434,0.12470291841080883,0.5585111930355164,-1.0085989054721083,-0.5898039881378243,-0.15747444004555322,1.083443700075641,0.35132781441809646,1.1394093894564332,0.5849922539714298,1.0558996052170158,-0.1808268911105615,0.857681874746911,0.2710911621401592,0.6092257979424439,-0.09701833978063401,1.3254736864968744,-0.12787125739883204,1.3298134988664057
12,0.17113867755345866,0.9882807336685312,0.3246010792549777,0.6466442626430658,-0.7072875093480322,-0.08980398813782431,0.05457278454596243,0.7049302760602802,0.06293748589299003,1.0303824636469836,1.0849922539714298,1.522954249487836,-0.4887833680305944,0.9340902582260424,0.029207990480461188,1.109225797942444,-0.28805983203431196,1.7466554003581538,-0.09648197876905946,1.0219896384976423
13,-0.02239821513047585,0.9898056712184491,0.19711195372997672,0.14664426264306585,-0.7020653795837369,0.4101960118621757,0.01869380045495917,0.8913431920214829,-0.13964443545582614,0.9456193788182352,0.87230038496796,1.802487142205678,0.011216631969405588,1.057455478307223,-0.1395626105639723,1.3601611424432816,0.1381514988695522,2.246655400358154,-0.049531551999848655,0.8016160021127087
14,-0.15787404000923,0.9908731275033916,-0.0396241864855337,0.16183629728440496,-0.20206537958373694,-0.08980398813782431,-0.03814266328036418,1.024952486186152,0.06843732355118343,0.9981613787083653,0.37230038496796003,1.6948896752519051,0.35672033973135,1.0507058331467076,-0.017993010849887303,1.2538515145835565,0.1867507976625615,2.1759338047342425,-0.03287930386663637,0.8407519164236084
15,-0.05226374626969321,0.989429240954744,-0.20067894086246885,0.661836297284405,0.044006469540484594,0.031962955501394885,-0.07147953222112809,1.1171851235284125,0.15883590238021345,1.0265453645363427,0.1037896161467009,1.6356545404764382,-0.011730581675899243,1.0525912631229872,0.10477255759068865,0.8409700347445255,0.08557103394853993,1.6759338047342425,-0.022538371800556154,1.0657257272839564
16,0.15709977826218502,0.48942924095474405,-0.0809966953494706,0.16183629728440496,0.21625676392743964,0.11719981604884831,-0.07697303139115141,0.925152348433162,0.10611874424158518,0.5265453645363427,0.6037896161467009,1.1356545404764382,-0.22939720447794856,0.5525912631229872,0.10116286235895071,0.3409700347445255,0.021950207623365636,1.1759338047342425,0.060427526723439,0.6592335122247223
17,0.1191735303325439,-0.01057075904525595,0.13625268210977193,-0.2805812047209195,0.26374309294196896,-0.015033928154997864,0.08673717811269671,0.46075893569527754,0.01911302486218762,0.04280685794493805,1.103789616146701,0.6356545404764382,0.08008788505838024,0.19998745942542157,0.025733042625379926,0.688951524360735,-0.021981328258364442,0.6759338047342425,0.09461396713936583,0.3214116339146101
18,-0.1722437344047696,-0.18315333983481213,0.16912204994141583,-0.13147237381648225,0.08487924990970758,-0.028547724170286948,0.057448182701436194,0.06752478166055093,-0.04179097870339067,-0.2958100966690452,0.97426557499999,0.1356545404764382,0.26497176203042616,0.6999874594254216,-0.030898318026542075,0.21663547602810396,0.014139195422603862,0.26663049567452435,-0.0696182198947639,-0.02384501310163023
19,-0.25348967080420404,0.31684666016518787,-0.12960317265915205,0.36852762618351775,-0.09973783455845828,0.09103988409398382,-0.10188863079788024,-0.1537064321702767,-0.05737813545555133,-0.10786329507429326,0.47426557499999,-0.2600399153845383,0.10027500000754125,1.1999874594254216,-0.05317539776643053,0.716635476028104,0.044272599523171516,0.6006697052435361,-0.11030366633818832,-0.22297121495220903
20,-0.060408440388842244,0.8168466601651878,-0.19527083578922516,0.5127182985513894,-0.1025019859537266,0.10304630439454188,-0.1617061350663573,0.3462935678297233,0.011702546652299958,0.14619169904102192,-0.025734425000009997,-0.4808957324888916,-0.165689801016212,1.2827502682720784,0.038117460166074715,0.940675239386145,0.05485442745010672,0.532995883027083,-0.10948892839831358,0.019943930822074102
