iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,6.5842598786552085,0.7071067811865477,3.7093759706978284,7,0.7,1.4,1.4
1,6.5842598786552085,0.6543187275912865,3.13433701581069,3,0.7,1.4,1.4
2,6.5842598786552085,0.6171778547126475,2.7203482222566047,8,0.7,1.4,1.4
3,6.5842598786552085,0.5853914619289824,2.255178470711783,1,0.7,1.4,1.4
4,2.0083984981532623,0.5395288713034387,1.821010321656863,6,0.7,1.4,1.4
5,2.0083984981532623,0.5987175263508923,1.476315688547473,5,0.7,1.4,1.4
6,1.9476127988547987,0.5387010490074864,1.7425495302877212,4,0.7,1.4,1.4
7,1.9476127988547987,0.5814230195674257,1.4067865830202333,3,0.7,1.4,1.4
8,1.9476127988547987,0.5999514402657764,0.9067787757207956,2,0.7,1.4,1.4
9,1.9476127988547987,0.5416949567967684,0.603846296454621,2,0.7,1.4,1.4
10,1.9476127988547987,0.4294386352282168,0.5805817779621888,2,0.7,1.4,1.4
11,1.6261905557310214,0.4194311710198457,0.6794048499834917,2,0.7,1.4,1.4
12,1.6261905557310214,0.3702657929360148,0.7075467242544347,2,0.7,1.4,1.4
13,1.6261905557310214,0.4490694489948662,0.635984498704828,0,0.7,1.4,1.4
14,1.6261905557310214,0.42556283482619284,0.48983024493702426,2,0.7,1.4,1.4
15,1.6261905557310214,0.3818176259746582,0.5624358208118329,2,0.7,1.4,1.4
16,1.0488499056566027,0.3572393914817821,0.3878207942772461,3,0.7,1.4,1.4
17,1.0488499056566027,0.3314780728414679,0.34841404069145787,2,0.7,1.4,1.4
18,1.0488499056566027,0.2861088879490547,0.38353418397295835,3,0.7,1.4,1.4
19,1.0488499056566027,0.3072898979900467,0.5214952369095773,1,0.7,1.4,1.4
20,1.0488499056566027,0.25433886065050476,0.5382828742864133,1,0.7,1.4,1.4
21,1.0277246117497967,0.27312876017924015,0.4119909233465641,2,0.7,1.4,1.4
22,1.0277246117497967,0.22999870873794093,0.3563339622552515,2,0.7,1.4,1.4
23,1.0277246117497967,0.19582062918031923,0.33338079553233235,0,0.7,1.4,1.4
24,0.9954885890273601,0.27376990836011383,0.39725726391981236,3,0.7,1.4,1.4
25,0.9954885890273601,0.19287966650437058,0.4200652220394588,1,0.7,1.4,1.4
26,0.9954885890273601,0.278708940028047,0.3370810803318502,3,0.7,1.4,1.4
27,0.9954885890273601,0.22282063282473766,0.39151353414297385,1,0.7,1.4,1.4
28,0.9954885890273601,0.24855830603944046,0.3607248481544668,1,0.7,1.4,1.4
29,0.9954885890273601,0.2322768617188002,0.333984168126295,1,0.7,1.4,1.4
30,0.9954885890273601,0.14243699843713745,0.35690040868449047,1,0.7,1.4,1.4
31,0.9954885890273601,0.21629961531891487,0.22929528996573456,2,0.7,1.4,1.4
32,0.9954885890273601,0.21578223839985586,0.22637265017788127,1,0.7,1.4,1.4
33,0.9954885890273601,0.21922171684055,0.28637056632660896,2,0.7,1.4,1.4
34,0.9954885890273601,0.1275326733803474,0.23746767212178893,0,0.7,1.4,1.4
35,0.9954885890273601,0.1937812581023659,0.236775077596778,4,0.7,1.4,1.4
36,0.9950639749777217,0.17284318035656274,0.2658377550860304,1,0.7,1.4,1.4
37,0.9950639749777217,0.1514412257315439,0.3272855442597093,0,0.7,1.4,1.4
38,0.9950639749777217,0.21091218151614832,0.23469502004703502,1,0.7,1.4,1.4
39,0.9949933429349045,0.1513140073612858,0.280210589812442,2,0.7,1.4,1.4
40,0.9949681413077656,0.13710494694013406,0.33798520038336044,4,0.7,1.4,1.4
41,0.9949681413077656,0.12269319334072844,0.26164538170059376,1,0.7,1.4,1.4
42,0.9949681413077656,0.11699158377152101,0.30580109570869973,1,0.7,1.4,1.4
43,0.9949607580045381,0.1300887363897331,0.24653609975299856,3,0.7,1.4,1.4
44,0.9949607580045381,0.10046666765321655,0.2599175721446632,2,0.7,1.4,1.4
45,0.9949607580045381,0.1414227050675067,0.28017757519321346,1,0.7,1.4,1.4
46,0.9949607580045381,0.12786733981036863,0.21490349083740856,3,0.7,1.4,1.4
47,0.9949601916825266,0.11909889246267809,0.2293965472977207,3,0.7,1.4,1.4
48,0.9949601916825266,0.10948754337981663,0.20925323954153585,1,0.7,1.4,1.4
49,0.9949599471906936,0.11721790648308225,0.2030344896303598,3,0.7,1.4,1.4
50,0.9949599471906936,0.1270934359366302,0.23388504438295216,4,0.7,1.4,1.4
51,0.9949595893083227,0.08078019102739217,0.25074170465226586,3,0.7,1.4,1.4
52,0.9949594089564187,0.10372383720037712,0.21064326683238327,3,0.7,1.4,1.4
53,0.9949593318651253,0.10432105414783417,0.22577009236120857,2,0.7,1.4,1.4
54,0.9949593019871941,0.08994996102452837,0.3021257587606492,3,0.7,1.4,1.4
55,0.9949592928747677,0.11334769310192172,0.2859769228647265,2,0.7,1.4,1.4
56,0.9949592197063026,0.0785700509356567,0.22597738040660298,3,0.7,1.4,1.4
57,0.9949592197063026,0.10459846345872999,0.14967673883069954,0,0.7,1.4,1.4
58,0.9949592197063026,0.11205091834429752,0.24772133560194778,0,0.7,1.4,1.4
59,0.9949591721343936,0.11544956667709234,0.26535899127710827,4,0.7,1.4,1.4
60,0.9949591329746426,0.10776028209037784,0.17432536067779827,1,0.7,1.4,1.4
61,0.9949591030406353,0.11340707187395185,0.2433809845369101,2,0.7,1.4,1.4
62,0.9949590939599311,0.12890857183556712,0.2705856002140394,3,0.7,1.4,1.4
63,0.9949590934212651,0.10803168614968146,0.25600040389918605,1,0.7,1.4,1.4
64,0.9949590845140222,0.0925714051387999,0.22664131721079012,4,0.7,1.4,1.4
65,0.9949590831909774,0.10336915719565176,0.16611001467294736,2,0.7,1.4,1.4
66,0.9949590831909774,0.09511958691133704,0.17701515112304333,2,0.7,1.4,1.4
67,0.9949590587372512,0.08306320872197162,0.18043717495499068,2,0.7,1.4,1.4
68,0.9949590587372512,0.08243909014816007,0.15813710500012507,1,0.7,1.4,1.4
69,0.9949590587372512,0.09193926447516527,0.17529609407388766,2,0.7,1.4,1.4
70,0.9949590587372512,0.07921957204523707,0.22982772107436394,1,0.7,1.4,1.4
71,0.9949590587372512,0.06446955835073075,0.23165032569637817,1,0.7,1.4,1.4
72,0.9949590587372512,0.10413207148137091,0.20209042290802376,0,0.7,1.4,1.4
73,0.9949590587372512,0.09427667248089586,0.17841434496305772,1,0.7,1.4,1.4
74,0.9949590587372512,0.07950614397647685,0.12372155355057946,2,0.7,1.4,1.4
