iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,3.2530920098645693,4.94748332378149,-2.011984118201915,0.20073018991379588,-4.091879667679154,-3.578592251239116,-5.098528729336055,2.549318420903263,-5.0707121592884254,-2.178876948239198,3.6159965575512176,0.44841489154081415,-2.725157761635575,-4.757009346029389,-3.103053627106907,-5.077011084036563,-4.375579283521055,3.4772412249493376,-4.747602294894316,4.6611016849277265
1,3.7530920098645693,5.12,-2.511984118201915,0.7007301899137959,-3.5918796676791542,-3.078592251239116,-4.598528729336055,2.049318420903263,-4.5707121592884254,-2.678876948239198,3.1159965575512176,0.9484148915408142,-3.225157761635575,-4.257009346029389,-2.603053627106907,-5.12,-4.875579283521055,2.9772412249493376,-5.12,4.1611016849277265
2,3.2530920098645693,4.62,-2.011984118201915,0.4876861446721148,-3.0918796676791542,-2.578592251239116,-4.098528729336055,1.5493184209032629,-4.0707121592884254,-2.178876948239198,2.6159965575512176,0.8177257397527379,-2.9828324553538446,-3.757009346029389,-2.4974990429194857,-4.62,-4.375579283521055,2.4772412249493376,-5.104835548594509,3.6611016849277265
3,2.7530920098645693,4.12,-1.6619841182019148,-0.012313855327885204,-2.726857791633845,-2.078592251239116,-3.5985287293360546,1.0493184209032629,-3.5707121592884254,-1.678876948239198,2.1159965575512176,0.5776636485029607,-2.4828324553538446,-3.257009346029389,-2.3043134546094435,-4.12,-3.8755792835210547,1.9772412249493376,-4.604835548594509,3.1611016849277265
4,2.2530920098645693,3.62,-2.161984118201915,-0.09766466681488936,-2.4274879913844156,-1.5785922512391162,-3.0985287293360546,0.5493184209032629,-3.0707121592884254,-1.178876948239198,1.6159965575512176,0.1280572760848352,-2.3582165859537936,-2.757009346029389,-1.8232774528893918,-3.62,-3.396781072275614,1.4772412249493376,-4.263850583875589,2.6611016849277265
5,1.7530920098645693,3.5881766070603622,-2.353044816774874,0.4023353331851106,-2.456710110011587,-1.0785922512391162,-2.5985287293360546,0.04931842090326288,-2.5707121592884254,-0.6788769482391981,1.1159965575512176,0.11575173163333184,-2.552274626506645,-2.257009346029389,-1.8894598250201133,-3.12,-2.896781072275614,0.9772412249493376,-4.763850583875589,2.1611016849277265
6,1.7414766635513197,3.0881766070603622,-1.853044816774874,0.1920403108898812,-1.9567101100115871,-1.0176701452178987,-2.0985287293360546,-0.2330161193843558,-2.0707121592884254,-0.17887694823919809,0.7659965575512176,0.1071378505172795,-2.052274626506645,-1.7570093460293892,-1.3894598250201133,-2.62,-2.396781072275614,0.47724122494933763,-4.263850583875589,1.6611016849277265
7,1.2414766635513197,2.5881766070603622,-1.529020983710867,-0.30795968911011884,-1.606710110011587,-0.9750246710030465,-1.6054945630970014,-0.7330161193843558,-1.5707121592884254,-0.18421276210377124,0.26599655755121765,-0.39286214948272047,-1.6832733681596723,-1.2570093460293892,-1.8894598250201133,-2.12,-1.91801604807394,-0.022758775050662372,-3.7638505838755894,1.1611016849277265
8,0.7414766635513197,2.0881766070603622,-1.3719553255782473,-0.2878999175918453,-1.6492732335822544,-0.47502467100304646,-1.6212054179688495,-0.23301611938435585,-1.6043505387155803,0.0036673522637099554,-0.23400344244878235,-0.6066537858480052,-1.7715233022802668,-0.7570093460293892,-2.2492938689258763,-1.62,-1.5828805311327683,-0.37275877505066235,-3.2638505838755894,0.6611016849277265
9,0.2414766635513197,1.6629462416492014,-1.512968281386174,0.0719144309613241,-2.1492732335822544,-0.13635370943306602,-1.7248652762812866,0.18745264734372757,-2.1043505387155803,-0.01218637213739357,-0.7340034424487824,-0.10665378584800522,-2.1059064388398636,-0.9611187892097824,-2.164303836395351,-1.2951330589536276,-1.5559294071236076,-0.4489358299089554,-2.7638505838755894,0.16110168492772647
10,-0.2585233364486803,1.1629462416492014,-2.012968281386174,0.3477551620045853,-2.4648048417036086,-0.636353709433066,-2.2248652762812866,0.3996191437770606,-2.4271886970918253,-0.023985121438975764,-0.9606775488026247,0.3823463098481799,-2.112634839226999,-0.46111878920978244,-1.7942571345220228,-0.7951330589536276,-2.0559294071236076,-0.028198567912863792,-2.27326615046022,-0.19097434422478204
11,-0.7585233364486803,0.6629462416492014,-2.421816189610738,0.3988501141963789,-2.0423148049315496,-1.136353709433066,-2.3271029425180147,-0.03734762121935342,-2.1326559105271663,-0.027125203818266694,-0.4606775488026247,-0.0005228688054977337,-2.0547520607312357,-0.16227847967296444,-1.7775216357475785,-0.5196711656264632,-2.4059294071236077,0.2663175154844003,-2.1914708340974043,-0.1465243685558146
12,-0.8734524477723433,0.7390215561875266,-1.921816189610738,0.3936729547708963,-1.7288128040495931,-0.636353709433066,-1.975107942066708,-0.5220814590293147,-1.865777458318189,-0.026697991672232982,0.03932245119737532,-0.19582660615518058,-2.0655519785465395,-0.5059152863718531,-2.1751442250711146,-1.0196711656264632,-1.9059294071236077,0.3555222404965085,-2.016810003708244,-0.019338159393000987
13,-1.29819018783677,0.23902155618752663,-1.7168218710602756,-0.10632704522910369,-1.8477812322171252,-0.5446418928577338,-1.9128667221030768,-0.15279738041388474,-2.1044810444261737,-0.006723807299859358,-0.4606775488026247,-0.061420583461368417,-2.0602659885129526,-0.799234428965776,-2.26646840613876,-0.5252871983496403,-1.6984973409753628,-0.1444777595034915,-1.8945474224358319,0.06969218702096854
14,-1.3180057313117999,-0.24188990574385594,-1.7500251636637407,-0.12471175528819775,-2.055858193487288,-0.04464189285773379,-1.9971380543732724,0.26482994414853,-2.227122029808549,-0.0024127225627680673,-0.42565048038448006,0.3158387605234544,-2.071716124078986,-0.8834250842658907,-2.081630970552089,-0.7637490812095734,-1.7206997005423004,-0.3570178806304848,-2.040405879221709,0.014823071353496621
15,-1.4319236747405815,0.07044227909534251,-2.012833477842947,0.2194197102552761,-2.167029232108072,0.32546318740801117,-2.0424518045757627,0.06822204159608583,-2.0116444684911445,-0.01792542736329574,-0.09419357117841598,-0.07752815113066891,-2.0665268114271136,-0.3834250842658907,-2.0106805291129204,-0.36406771389052794,-2.2206997005423004,-0.23266573948661337,-2.101372924424304,-0.05812194310185056
16,-1.0857661163420307,0.3164606474577953,-1.512833477842947,0.3842737015646682,-1.6670292321080722,0.4483632655716917,-1.5424518045757627,-0.14120430512633295,-1.5116444684911445,-0.10684066340199797,0.13782626526582886,-0.3528849892885552,-1.5665268114271136,-0.5843094933140045,-1.5106805291129204,0.13593228610947206,-2.3725158851104426,-0.07193362307471679,-1.6013729244243038,-0.08684804853123686
17,-0.5857661163420307,0.4060134687022026,-1.012833477842947,0.12027349936550247,-1.1670292321080722,-0.051636734428308295,-1.0424518045757627,-0.16604830794258002,-1.0116444684911445,-0.04484729406770893,-0.014144262242671402,-0.13380717277320944,-1.0665268114271136,-0.3615917024092349,-1.072263088804098,-0.36406771389052794,-1.8725158851104426,0.07572657628996976,-1.1013729244243038,-0.010817248513151731
18,-0.628319720498112,0.5052426002738717,-0.6624617957373349,-0.18056754188741359,-1.4999032119146554,-0.38599822116371296,-1.3535462830651928,0.18818524749958204,-0.6616444684911446,-0.001451935533706608,-0.2440183672476225,0.11414252893675891,-0.881775956209427,-0.23183987908991951,-1.572263088804098,-0.8640677138905279,-1.3725158851104426,0.0672421904343851,-0.6613182354325466,0.016549661245882797
