iter,best_fit,avg_velocity,diversity,num_improving,w,c1,c2
0,5.455479626657304,0.6396510398770542,5.190967377885766,7,0.7,2.5,0.5
1,5.455479626657304,0.6169129248975753,4.660986313590969,6,0.7,2.5,0.5
2,5.455479626657304,0.6268026559120774,4.2987925560762275,8,0.7,2.5,0.5
3,5.455479626657304,0.5336941396166296,4.042222796437611,9,0.7,2.5,0.5
4,5.455479626657304,0.5396256005066662,3.7468041841340542,4,0.7,2.5,0.5
5,5.455479626657304,0.49767826195568093,3.398512125340315,5,0.7,2.5,0.5
6,5.455479626657304,0.5233740357601511,3.1892258957839386,9,0.7,2.5,0.5
7,4.5029123591397635,0.5101716404492128,2.5031574391531604,3,0.7,2.5,0.5
8,1.389280917991897,0.508339898678172,2.1575094644235913,5,0.7,2.5,0.5
9,1.389280917991897,0.48648067582484505,2.0513853225539527,5,0.7,2.5,0.5
10,1.389280917991897,0.48169977939953795,1.994571438067831,2,0.7,2.5,0.5
11,1.389280917991897,0.44888622206092343,2.0169948158944493,1,0.7,2.5,0.5
12,1.284565470818599,0.4179340947511645,2.4040037151442664,5,0.7,2.5,0.5
13,1.284565470818599,0.4375067852795699,2.2535981766384614,1,0.7,2.5,0.5
14,0.4752792995386095,0.4915310135064949,1.8427366386299653,4,0.7,2.5,0.5
15,0.4752792995386095,0.4604232287874222,1.673015871804084,2,0.7,2.5,0.5
16,0.4752792995386095,0.4435810787686851,1.7499062707993178,3,0.7,2.5,0.5
17,0.4752792995386095,0.439887734302034,1.6874686578489975,2,0.7,2.5,0.5
18,0.4752792995386095,0.3804875275953431,1.6804471191069397,1,0.7,2.5,0.5
19,0.4752792995386095,0.40792302065854685,1.6610732901226144,1,0.7,2.5,0.5
20,0.4752792995386095,0.3337332786812745,1.556948444527889,5,0.7,2.5,0.5
21,0.2992281237934904,0.3655561566530375,1.481712459719987,2,0.7,2.5,0.5
22,0.12476860030292158,0.36332946996829,1.4787016022718182,3,0.7,2.5,0.5
23,0.12476860030292158,0.3706424401511409,1.3281687866680127,2,0.7,2.5,0.5
24,0.12476860030292158,0.3235351884917891,1.3013931244641004,1,0.7,2.5,0.5
25,0.11372865529763487,0.34276491481907057,1.3515171351295865,2,0.7,2.5,0.5
26,0.11372865529763487,0.339256034567348,1.4238057217153122,2,0.7,2.5,0.5
27,0.11372865529763487,0.3249686748694496,1.384215939776083,3,0.7,2.5,0.5
28,0.11372865529763487,0.36643834966866295,1.2902934252982234,3,0.7,2.5,0.5
29,0.11372865529763487,0.4237939123631498,1.2353828411927745,1,0.7,2.5,0.5
30,0.11372865529763487,0.3632609626656327,1.3276656532519522,2,0.7,2.5,0.5
31,0.11205941022883792,0.3658743226931862,1.3208868693719729,2,0.7,2.5,0.5
32,0.11205941022883792,0.3861564230975757,1.328471443304784,0,0.7,2.5,0.5
33,0.10055446595764295,0.32799037798135067,1.158418367907047,1,0.7,2.5,0.5
34,0.10055446595764295,0.3205953520163276,1.1591412575005635,3,0.7,2.5,0.5
35,0.10055446595764295,0.307419370289339,1.2701625894795885,2,0.7,2.5,0.5
36,0.10055446595764295,0.392214147905936,1.3162657737286136,0,0.7,2.5,0.5
37,0.10055446595764295,0.32750505032418376,1.1643550419042683,1,0.7,2.5,0.5
38,0.07197306469623044,0.4187183631208504,1.2313480242301842,2,0.7,2.5,0.5
39,0.05338525226597213,0.35128523577268495,1.1773960429879404,4,0.7,2.5,0.5
40,0.0420374354141444,0.3127454369040603,1.0457547613925178,3,0.7,2.5,0.5
41,0.034910132135692606,0.36368438768038064,1.1422705001151099,3,0.7,2.5,0.5
42,0.03032124226100308,0.3405303925728432,1.2559462513722222,2,0.7,2.5,0.5
43,0.01976304977651111,0.3936720900720033,1.1282718834134826,3,0.7,2.5,0.5
44,0.013473979599208263,0.3169433567775421,1.0918929686451235,2,0.7,2.5,0.5
45,0.010091059218666487,0.28970178640989114,1.1268753542347119,2,0.7,2.5,0.5
46,0.008222623638395987,0.252706251075438,1.1934995310908938,2,0.7,2.5,0.5
47,0.007159550646917978,0.3118468789041708,1.183757058290849,4,0.7,2.5,0.5
48,0.005096277942879368,0.34619585310283424,1.1670934580118901,3,0.7,2.5,0.5
49,0.0032328062700415217,0.3475317082533115,1.159385240540475,3,0.7,2.5,0.5
50,0.0024040752366190077,0.32927951182822335,1.0762396040754632,3,0.7,2.5,0.5
51,0.0020570780410054113,0.3309088590458063,1.0417580611334096,3,0.7,2.5,0.5
52,0.0019284116440587695,0.3451855493164602,1.2048280694542035,2,0.7,2.5,0.5
53,0.0018943200815542127,0.2819871642956332,1.2028252484525896,3,0.7,2.5,0.5
54,0.0018943200815542127,0.27933771901058535,1.1183734484574503,2,0.7,2.5,0.5
55,0.0018399162159923321,0.2716620710116352,1.061923024597991,3,0.7,2.5,0.5
56,0.0018233640064124756,0.3397157414246265,1.0215753867163229,3,0.7,2.5,0.5
57,0.0016094344037433927,0.34409305424781633,1.0702057707424704,4,0.7,2.5,0.5
58,0.0014628851804303622,0.2965089471465704,1.13725586563925,2,0.7,2.5,0.5
59,0.0013649169857075094,0.32297978084346374,1.1388592305221616,3,0.7,2.5,0.5
60,0.0012986012335858277,0.30632642834576956,1.005281358395202,2,0.7,2.5,0.5
61,0.0012240606412561306,0.3147059808877204,0.9883905578598238,2,0.7,2.5,0.5
62,0.0011495892829955778,0.30378609741496326,1.0518280365420971,3,0.7,2.5,0.5
