iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1
0,0.0041667484359262374,1.6497086857117473,-1.0241154233404997,0.5415185213989187,3.0405883482848006,-4.540109047448127,-4.332799912229643,-3.592021284845587,4.464463889524473,-4.80139449913683,-4.037120247459101,-4.817460519252076,0.4649910553347727,-2.8651297755329677,-3.0132266651617012,-0.6171239887768749,-0.3688361155415567,-1.7503396881693574,0.8632654021261361,2.3290095506707704
1,-0.49583325156407376,1.1497086857117473,-1.5241154233404997,1.0415185213989187,2.5405883482848006,-5.040109047448127,-3.8327999122296426,-3.092021284845587,4.641775717485214,-4.30139449913683,-3.537120247459101,-4.317460519252076,-0.035008944665227304,-2.3651297755329677,-2.5132266651617012,-0.11712398877687491,-0.8688361155415567,-1.2503396881693574,0.3632654021261361,1.8290095506707704
2,-0.549348150527254,0.6497086857117473,-1.4302787042942275,0.5415185213989187,2.0405883482848006,-4.540109047448127,-3.3327999122296426,-2.592021284845587,4.141775717485214,-3.80139449913683,-3.037120247459101,-3.8174605192520756,-0.5350089446652273,-1.8651297755329677,-2.0132266651617012,-0.6171239887768749,-1.2188361155415568,-0.9003396881693574,-0.13673459787386388,1.3290095506707704
3,-0.10389998293306624,0.14970868571174734,-0.9302787042942275,0.04151852139891865,1.5405883482848006,-4.040109047448127,-2.8327999122296426,-2.092021284845587,3.6417757174852143,-3.30139449913683,-2.537120247459101,-3.3174605192520756,-1.0350089446652273,-1.963273870373095,-1.5132266651617012,-1.0111484960141528,-1.4638361155415567,-0.6553396881693574,-0.6367345978738639,0.8290095506707704
4,-0.22933041533820087,-0.3320152558085213,-0.5802787042942276,-0.3084814786010813,1.0405883482848006,-3.5401090474481274,-2.3327999122296426,-1.592021284845587,3.1417757174852143,-3.182763144507106,-2.2475850956960106,-2.8174605192520756,-1.3049517010451743,-1.463273870373095,-1.3038695190438494,-0.5111484960141528,-1.1859421455061412,-0.1553396881693574,-1.1192869490294406,0.3290095506707704
5,-0.37617277116386527,-0.0006009951817903536,-0.505978442169717,0.11291489547749167,0.5405883482848006,-3.0401090474481274,-1.8327999122296426,-1.17868743025734,2.6417757174852143,-2.682763144507106,-1.7475850956960106,-2.3174605192520756,-0.9517984705484275,-1.6315567964392985,-1.5857652495341408,-0.04363554999836505,-0.7949935514367595,0.3446603118306426,-1.2486005373891063,-0.17099044932922958
6,-0.8071387955082768,0.434217373011381,-1.005978442169717,0.3662289271049474,0.040588348284800624,-2.5401090474481274,-1.3327999122296426,-0.67868743025734,2.1417757174852143,-2.182763144507106,-1.2475850956960106,-1.8174605192520756,-0.6959933923413822,-1.1315567964392985,-1.146161279099185,0.35377000694544003,-1.0670449633620613,-0.005653369137956665,-1.1397710410643986,-0.32463117119097457
7,-0.5722307850772567,0.5419295065438963,-1.3969418511831195,0.4723075140802806,-0.4594116517151994,-2.0401090474481274,-1.0073994008500244,-0.17868743025734002,1.6417757174852143,-1.6827631445071058,-0.7475850956960106,-1.3174605192520756,-1.180658068475544,-0.6315567964392985,-0.8365227034444779,0.511208835138284,-1.2574809517097727,-0.25087294581597613,-1.1348474100483554,-0.07149738947729128
8,-0.6000433294091239,0.2015423786570522,-1.1933140015545678,-0.0276924859197194,-0.9594116517151994,-1.5401090474481274,-0.8271686058323258,0.29375242008779645,1.1417757174852143,-1.8652264024682301,-1.2475850956960106,-0.8174605192520756,-1.416733866115583,-1.1315567964392985,-1.124577949873855,0.24367727451639837,-1.0554194127558634,-0.29792397291019035,-1.0856158084627234,0.15291300252537113
9,-0.19183821130680084,-0.2984576213429478,-0.6933140015545678,-0.28435604018073835,-1.4205576056958382,-1.0401090474481274,-0.8919974830658017,0.2008821196863304,0.6417757174852143,-1.3652264024682301,-1.456355989005349,-0.31746051925207563,-1.1672607248830094,-1.0953550286519311,-1.2557055367942098,-0.1919033338957314,-0.9313351577289578,0.12871977760016295,-1.0559795663835474,0.020215645724794312
10,-0.1869246737921626,-0.07259119150117643,-0.6412586134165129,0.09404751341196504,-1.452781613499957,-0.5401090474481274,-1.2195487026056016,0.023939081990002692,0.14177571748521434,-0.8652264024682301,-0.9837277737118051,0.18253948074792437,-0.9500790244861136,-1.4791130573877194,-1.1232946687384984,-0.13904940609940097,-0.9247416615583531,0.2958065656140051,-1.0352341969281242,-0.07267250403560946
11,-0.47937311822607365,0.2637719251612235,-0.9799948651093653,0.28994230741906474,-1.0818088758763074,-0.04010904744812738,-1.178588389398668,-0.35879433097125457,-0.35822428251478566,-0.3652264024682301,-0.707133587707298,0.35859590080027504,-0.8636097952088385,-1.5919165784886358,-0.9789709068095696,-0.028172209436330115,-1.062953364210326,-0.04701581149989642,-1.0483313235618141,-0.00899534127897833
