iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1,p10_x0,p10_x1,p11_x0,p11_x1,p12_x0,p12_x1,p13_x0,p13_x1,p14_x0,p14_x1,p15_x0,p15_x1,p16_x0,p16_x1,p17_x0,p17_x1,p18_x0,p18_x1,p19_x0,p19_x1,p20_x0,p20_x1,p21_x0,p21_x1,p22_x0,p22_x1,p23_x0,p23_x1,p24_x0,p24_x1,p25_x0,p25_x1,p26_x0,p26_x1,p27_x0,p27_x1,p28_x0,p28_x1,p29_x0,p29_x1,p30_x0,p30_x1,p31_x0,p31_x1,p32_x0,p32_x1,p33_x0,p33_x1,p34_x0,p34_x1,p35_x0,p35_x1,p36_x0,p36_x1,p37_x0,p37_x1,p38_x0,p38_x1,p39_x0,p39_x1
0,0.0041667484359262374,1.6497086857117473,-1.0241154233404997,0.5415185213989187,3.0405883482848006,-4.540109047448127,-4.332799912229643,-3.592021284845587,4.464463889524473,-4.80139449913683,-4.037120247459101,-4.817460519252076,0.4649910553347727,-2.8651297755329677,-3.0132266651617012,-0.6171239887768749,-0.3688361155415567,-1.7503396881693574,0.8632654021261361,2.3290095506707704,-2.9521852092209007,-4.086041326996128,-2.64593701590616,-0.3354421520641768,-0.0636504678908274,-2.3693198177186092,-2.368333373345863,4.076626851654525,1.6894924450583915,-0.02639361038928545,-1.8697618301937395,2.2021364213182544,0.17130208046519257,-1.0142275433746883,-5.089675636811006,-1.5015763931970558,4.507925262808755,-1.0038344059428024,-4.1891201063186445,-5.0419816983674925,3.85653216532146,-3.6065076943750958,-1.1179478058302168,2.836036656814665,0.5749161956345237,-2.5273175689189453,4.507131557931321,-0.7800560365863216,-1.7823946054551083,-3.8425559577783144,2.03919619911812,0.41479436249438884,-3.3458450320700868,-2.099472019722091,-3.4926079240306738,-1.5529380150983672,-1.055772783889224,1.4153328591989478,-4.565234803969105,-4.2222384940193205,2.483173854239279,1.3123678648747266,2.365566202123939,-1.1736605621026968,2.449275033142089,-1.1443413143158625,4.3553373539030575,1.68156713556872,0.710432938506913,0.5922581100831872,3.501960529331364,0.5950500259995897,2.1437192507324117,1.658989712415548,4.085247392705361,-2.623532645799868,-1.6116360134948593,-0.40489347138188947,1.6402247688148508,3.8972153589627085
1,-0.49583325156407376,1.1497086857117473,-1.5241154233404997,0.04151852139891865,2.610340315683966,-5.040109047448127,-3.8327999122296426,-3.092021284845587,3.964463889524473,-4.30139449913683,-3.537120247459101,-4.317460519252076,-0.035008944665227304,-3.3651297755329677,-2.5132266651617012,-0.11712398877687491,-0.8688361155415567,-1.2530256599069947,0.3632654021261361,1.8290095506707704,-2.4521852092209007,-3.5860413269961278,-3.14593701590616,-0.8354421520641768,-0.5636504678908274,-2.8693198177186092,-2.868333373345863,3.5766268516545248,1.1894924450583915,-0.5263936103892854,-1.3697618301937395,1.7021364213182544,-0.3286979195348074,-0.5142275433746883,-4.589675636811006,-1.0015763931970558,4.007925262808755,-0.5038344059428024,-3.6891201063186445,-4.5419816983674925,3.35653216532146,-3.1065076943750958,-1.6179478058302168,2.336036656814665,1.0749161956345237,-2.0273175689189453,4.007131557931321,-0.2800560365863216,-1.2823946054551083,-3.3425559577783144,2.53919619911812,-0.08520563750561116,-2.8458450320700868,-2.599472019722091,-2.9926079240306738,-1.0529380150983672,-1.0508337765800668,1.9153328591989478,-4.065234803969105,-3.7222384940193205,1.9831738542392792,1.8123678648747266,1.8655662021239392,-1.6736605621026968,1.9492750331420892,-0.6443413143158625,4.8553373539030575,1.18156713556872,0.21043293850691303,1.0922581100831872,3.001960529331364,0.09505002599958967,2.6437192507324117,1.158989712415548,3.5852473927053614,-3.123532645799868,-2.1116360134948593,-0.9048934713818895,2.140224768814851,3.3972153589627085
2,-0.3952133398570028,0.6497086857117473,-1.0241154233404997,-0.11810553953271041,2.110340315683966,-4.540109047448127,-3.3327999122296426,-2.592021284845587,3.464463889524473,-3.8411919212747474,-3.037120247459101,-3.8174605192520756,-0.2551455454811221,-3.6261190348552725,-2.0132266651617012,-0.6147874146009857,-0.3688361155415567,-0.787996172852553,0.5277843384791439,1.3290095506707704,-2.313954606016165,-3.0860413269961278,-2.64593701590616,-1.3236075648093752,-0.0636504678908274,-2.3693198177186092,-2.368333373345863,3.0766268516545248,0.6894924450583915,-1.0263936103892854,-0.8697618301937395,1.2021364213182544,-0.09344977143474137,-1.0142275433746883,-4.089675636811006,-0.6641756801517815,3.5079252628087554,-0.6028133197860777,-3.1891201063186445,-4.0419816983674925,2.85653216532146,-2.6065076943750958,-1.1179478058302168,1.8360366568146649,0.704712292472241,-1.5273175689189453,3.507131557931321,-0.0834147269658008,-0.7823946054551083,-2.8425559577783144,2.03919619911812,-0.5852056375056112,-2.3458450320700868,-2.4734309385308344,-2.4926079240306738,-0.6508587474669207,-0.7482021136939077,1.4153328591989478,-3.565234803969105,-3.2222384940193205,1.4831738542392792,1.8417995075210567,1.3655662021239392,-1.467479726165924,1.4492750331420892,-0.7925932370360647,4.3553373539030575,0.6815671355687201,-0.14717998505993124,0.5922581100831872,2.501960529331364,-0.40494997400041033,2.1437192507324117,0.6589897124155479,3.0852473927053614,-2.623532645799868,-1.6116360134948593,-1.3187737874366268,1.6402247688148508,2.8972153589627085
3,0.031950994867498195,0.14970868571174734,-0.5241154233404997,-0.6181055395327104,1.610340315683966,-4.040109047448127,-2.98146193297774,-2.092021284845587,2.964463889524473,-3.3411919212747474,-2.537120247459101,-3.3174605192520756,-0.12206321339589826,-3.1261190348552725,-1.5132266651617012,-0.9730553418957305,-0.2846893400159833,-0.5583811840345357,0.43047245048524313,0.8290095506707704,-2.722605072638231,-2.5860413269961278,-2.14593701590616,-1.0282212044040244,0.2646492038901429,-1.8693198177186092,-1.868333373345863,2.5766268516545248,0.32889112451580416,-1.3632009161264076,-0.36976183019373954,0.7127991426914277,0.07122393223530485,-1.3642275433746884,-3.5896756368110063,-0.8206626551042409,3.0079252628087554,-1.0905224034773982,-2.6891201063186445,-3.5419816983674925,2.35653216532146,-2.2022418265443413,-0.6179478058302168,1.3360366568146649,0.2762076120515099,-1.6105484403473298,3.007131557931321,-0.2489511638456988,-0.356264185249745,-2.3425559577783144,1.5391961991181198,-0.4278250168898473,-2.8458450320700868,-1.9734309385308344,-1.9926079240306738,-0.9526370001275599,-0.24820211369390766,0.9153328591989478,-3.065234803969105,-2.7222384940193205,0.9831738542392792,1.3417995075210567,0.8655662021239392,-1.2268054061804379,0.9492750331420892,-0.9666075977023934,3.8553373539030575,0.18156713556872006,0.014366018543986558,0.09225811008318718,2.001960529331364,-0.9049499740004103,1.6437192507324117,0.15898971241554793,2.6959468338521155,-2.123532645799868,-1.1116360134948593,-0.9409304377742178,1.1402247688148508,2.3972153589627085
4,0.3260938684486531,-0.21865682175802514,-0.6211686865342969,-0.25801558898963683,1.110340315683966,-3.5401090474481274,-2.48146193297774,-1.592021284845587,2.464463889524473,-2.8411919212747474,-2.037120247459101,-2.8174605192520756,0.0027389504666184006,-2.6261190348552725,-1.053995827057487,-0.8002876649147936,-0.7846893400159833,-0.34918523811239494,0.19872998170027303,0.6580020422330062,-2.222605072638231,-2.0860413269961278,-1.64593701590616,-0.5282212044040244,0.28040942186813644,-1.4237740559189356,-1.368333373345863,2.0766268516545248,0.3686180526464678,-1.5058326409404001,-0.3747436772003884,0.21279914269142775,0.007014614843955852,-0.8642275433746884,-3.0896756368110063,-0.32066265510424086,2.5079252628087554,-1.4301142885945006,-2.4376165377863344,-3.0419816983674925,1.8565321653214601,-1.7022418265443413,-0.2516134734912613,0.8360366568146649,0.19622754181244698,-1.8173372146413989,2.507131557931321,0.00815678888531482,-0.03119958091156505,-1.8425559577783144,1.0391961991181198,0.04131761938672451,-2.3458450320700868,-1.4734309385308344,-1.4926079240306738,-0.4554995463188105,-0.6439245447815458,0.7606112067469497,-2.565234803969105,-2.2222384940193205,1.1541174699621046,0.8417995075210567,0.3655662021239392,-0.7268054061804379,0.44927503314208916,-0.46660759770239335,3.3553373539030575,-0.27832180599900275,0.127448221066729,-0.2577418899168128,1.501960529331364,-0.40494997400041033,1.1437192507324117,-0.2796792058875567,2.1959468338521155,-1.7071643802778467,-0.6116360134948593,-0.4409304377742178,0.6402247688148508,1.8972153589627085
5,-0.027031135555851404,-0.16260677766921564,-0.8494763284819622,0.24198441101036317,0.610340315683966,-3.0401090474481274,-1.9814619329777399,-1.092021284845587,1.964463889524473,-2.3411919212747474,-1.537120247459101,-2.3174605192520756,0.004855364666815642,-2.1261190348552725,-0.6321167195880221,-0.30028766491479364,-0.9797861836200048,-0.849185238112395,-0.12331791565577019,0.15800204223300618,-1.7226050726382311,-1.5860413269961278,-1.14593701590616,-0.028221204404024425,0.21391162325546215,-1.5464994855053458,-0.8683333733458629,1.5766268516545248,0.057911233264641815,-1.0058326409404001,-0.4151535107939708,0.47296368205044315,-0.09833923062214661,-0.36422754337468843,-2.5896756368110063,0.17933734489575914,2.046589410994918,-0.9301142885945006,-2.2822669702103324,-2.5419816983674925,1.3565321653214601,-1.2022418265443413,-0.7516134734912613,0.8016094530897736,0.696227541812447,-1.5870260662655897,2.007131557931321,-0.10945307582067479,0.20015176444656932,-1.3425559577783144,0.5391961991181198,0.4127254064915506,-1.8458450320700868,-0.9734309385308344,-0.9926079240306738,0.04450045368118949,-1.1439245447815458,1.1345404982742389,-2.065234803969105,-1.7222384940193205,0.9424426931629912,0.3417995075210567,0.5172263878034039,-0.22680540618043787,0.414958789184334,-0.45791342138803426,2.8553373539030575,-0.24427060195790878,0.07495839400668364,-0.07806813243542773,1.001960529331364,-0.17456310842215278,0.6437192507324117,-0.4185323198055116,1.6959468338521155,-1.2071643802778467,-0.1116360134948593,-0.2738106129660692,0.20566193566533264,1.3972153589627085
6,-0.5270311355558515,0.27673560187042423,-1.1470205754687373,0.4307408440877723,0.11034031568396596,-2.5401090474481274,-1.4814619329777399,-0.592021284845587,1.464463889524473,-1.8411919212747474,-1.1538703111363677,-1.8174605192520756,-0.37864809743563893,-1.6261190348552725,-1.132116719588022,-0.2685342119631775,-1.1289422330988144,-0.349185238112395,-0.6233179156557702,-0.2058077360944594,-1.274689645679259,-1.0860413269961278,-0.6459370159061599,0.37037734682565276,-0.28608837674453785,-1.0464994855053458,-1.1702814249000204,1.0766268516545248,-0.4420887667353582,-0.5058326409404001,-0.9151535107939708,0.8093581136751408,-0.537841255523633,-0.7068818381822115,-2.0896756368110063,-0.0786849254399421,1.546589410994918,-0.43710854951636036,-2.156671209466738,-2.0419816983674925,0.8565321653214601,-0.7022418265443413,-1.2516134734912612,0.6800710822871758,0.19622754181244695,-1.671500972128561,1.507131557931321,-0.07573466699442172,-0.29984823555343065,-0.8425559577783144,0.6298067991737117,0.5123868680895514,-1.3458450320700868,-0.4734309385308344,-0.6426079240306738,0.39450045368118947,-1.4116921534419185,0.6345404982742389,-1.5652348039691049,-1.2222384940193205,0.8039340529579053,-0.003480424408117133,0.9085268868849954,-0.7268054061804379,-0.08504121081566601,-0.6530985939417298,2.3553373539030575,0.1037919992284061,-0.42504160599331636,0.088443436381931,0.501960529331364,0.07803384972232669,0.14371925073241165,-0.2341020152601509,1.1959468338521155,-0.7071643802778467,-0.5155464543537159,-0.6432149430313956,-0.29433806433466736,0.8972153589627085
7,-0.7399947786177996,0.21909117445939752,-1.1363866643982383,-0.0692591559122277,-0.38965968431603404,-2.0401090474481274,-1.6252754137517225,-0.09202128484558703,1.2900138035869688,-1.3411919212747474,-0.8139696184208514,-1.3174605192520756,-0.3499706323609266,-1.1261190348552725,-1.409852792940862,-0.3311983278093331,-0.9553810762066551,-0.3216285208973891,-1.0480868446620404,-0.04750718224850686,-0.9140866152304044,-0.5860413269961278,-0.8714727132905673,-0.12962265317434724,-0.7860883767445379,-0.5464994855053458,-1.379749558538473,0.5766268516545248,-0.3473596773404095,-0.005832640940400147,-1.3496868790916365,0.9690316419892178,-0.9990341675487577,-0.22848773883611018,-1.6816345680292748,-0.2317208620262529,1.046589410994918,-0.45534492934996224,-1.656671209466738,-1.5419816983674925,0.35653216532146015,-0.2022418265443413,-1.3386277537926463,1.0531647729803617,-0.30377245818755305,-1.171500972128561,1.007131557931321,0.004065357505104575,-0.7998482355534307,-0.3425559577783144,0.12980679917371174,0.012386868089551362,-0.9782237496057391,0.0265690614691656,-0.558883494398672,0.2694092191451325,-0.9116921534419185,1.1345404982742389,-1.5458276718272046,-0.7222384940193205,0.3039340529579053,-0.1797026536982591,0.7596902084657271,-0.9915879877989637,-0.09056079972150782,-0.8013950190586019,1.8553373539030575,0.11979008916971857,-0.5846977302368742,0.14532263798555706,0.001960529331364036,0.1893389955926726,-0.35628074926758835,0.24927063249121933,0.6959468338521155,-0.20716438027784667,-0.9358925243478783,-0.26954069891318544,-0.7943380643346674,0.39721535896270854
8,-0.2399947786177996,-0.1337452855814984,-0.7273072362222309,-0.43289171750719907,0.009189944172832143,-1.5401090474481274,-1.1252754137517225,-0.592021284845587,1.5053264225460603,-0.8411919212747474,-0.31396961842085136,-0.8174605192520756,0.15002936763907337,-0.9957774320071827,-0.909852792940862,-0.045928970238155564,-0.45538107620665513,-0.0012942898717668294,-0.5480868446620404,0.11432147868741796,-0.5442077961938164,-0.08604132699612776,-0.3714727132905673,-0.3097433728547244,-0.2860883767445379,-0.04649948550534577,-0.9184078775474498,0.13033651905307653,0.1526403226595905,0.32878320409701195,-0.8496868790916365,0.46903164198921776,-0.49903416754875773,-0.5079099800336853,-1.1816345680292748,-0.16713577156207626,0.817580937358208,-0.8789268375610544,-1.156671209466738,-1.0419816983674925,0.33491840023320807,0.18995837447884,-0.8386277537926463,1.5531647729803617,0.19622754181244695,-0.671500972128561,0.6571315579313209,0.059925374654772975,-0.29984823555343065,0.15744404222168562,0.6298067991737117,-0.3346138729694917,-0.4782237496057391,0.3693225707926054,-0.05888349439867202,-0.2305907808548675,-0.41169215344191845,1.460122778030212,-1.0458276718272046,-0.3154926412940874,0.7305523577442461,0.08174498115527284,0.6815911412150835,-1.029540206567878,0.4094392002784922,-0.3013950190586019,1.3553373539030575,0.08193396547227991,-0.08469773023687421,-0.01661830119628549,-0.04860120340494578,0.1763764533899243,0.07550940846141513,0.14736574736524158,0.7608990291268609,0.21078622577767692,-0.4358925243478783,-0.23740744436515487,-0.29433806433466736,0.021630776903604987
9,0.2600052213822004,-0.2493085691622895,-0.22730723622223092,0.041472850898911284,0.32038829923385875,-1.0401090474481274,-0.6252754137517225,-0.6001070210110104,1.7361107239045812,-1.3411919212747474,-0.4798535392426338,-0.6910560771258757,0.6500293676390734,-0.4957774320071827,-0.40985279294086197,0.22058493855328765,0.04461892379334487,-0.5012942898717668,-0.048086844662040384,0.09560775549703662,-0.04420779619381643,0.10453947521455678,0.05430068649077291,0.19025662714527558,0.2139116232554621,0.34815567167278133,-0.4184078775474498,-0.2415652575019031,0.6526403226595905,-0.06491205396439587,-0.34968687909163654,0.028098138004868434,0.0009658324512422656,-0.7335703246644629,-0.7425493626098412,-0.007351926557648408,1.317580937358208,-0.6440558430783835,-0.656671209466738,-0.5419816983674925,0.8349184002332081,-0.2489051312477253,-0.3386277537926463,1.1759277524930067,0.696227541812447,-1.171500972128561,0.9515055647460852,0.01532627300363839,0.20015176444656935,-0.3425559577783144,1.1298067991737117,0.1653861270305083,0.0217762503942609,0.42820584071836754,0.441116505601328,-0.33480361798807456,0.08830784655808155,0.960122778030212,-0.5458276718272046,-0.01863591763779121,1.230552357744246,0.08845801253005318,0.6852591211915868,-0.529540206567878,0.9094392002784921,-0.16556310455564832,1.3018754993332864,0.027790708813033152,0.4153022697631258,-0.1263924582676311,0.4513987965950542,0.008497132566853555,0.5755094084614152,-0.0430602110450341,1.1393085259395115,0.49190997774227596,0.06410747565212171,-0.10484974383796822,0.20566193566533264,-0.24720778592024306
