iter,p0_x0,p0_x1,p1_x0,p1_x1,p2_x0,p2_x1,p3_x0,p3_x1,p4_x0,p4_x1,p5_x0,p5_x1,p6_x0,p6_x1,p7_x0,p7_x1,p8_x0,p8_x1,p9_x0,p9_x1,p10_x0,p10_x1,p11_x0,p11_x1,p12_x0,p12_x1,p13_x0,p13_x1,p14_x0,p14_x1,p15_x0,p15_x1,p16_x0,p16_x1,p17_x0,p17_x1,p18_x0,p18_x1,p19_x0,p19_x1
0,-4.665285111557775,-0.25329466426429725,1.9024045340919722,2.565695704584077,2.6274899070893847,-4.6519822642089945,3.651756872296084,4.230539150320772,3.566705568221491,-3.311615489185657,-5.01688641852943,3.9894360662447914,-0.04769154126148578,-0.18342559954504623,-0.16561069505611492,3.2772299971116245,-3.1875558008396387,4.273399032660012,-0.5394945567887666,-3.2031702758748817,-2.668159387726598,-4.045799439605117,-1.0354042066932028,1.3195553068295602,1.5434692595922943,-2.961926198267953,-4.216410626424404,1.8358863705205852,2.4572181110185056,-2.5697037891532433,-1.6106951710425652,0.600648678212452,2.703192030493531,-3.5363237331325834,-4.969813282991567,3.188874845846782,-1.03116345456281,1.739641989862192,-0.6981696209270511,-2.5904417176752204
1,-5.12,-0.7532946642642973,1.4024045340919722,2.065695704584077,2.1274899070893847,-4.1519822642089945,3.151756872296084,3.730539150320772,3.066705568221491,-3.811615489185657,-5.12,3.9947395258525615,-0.5476915412614858,-0.6834255995450462,0.3343893049438851,2.7772299971116245,-3.6875558008396387,3.773399032660012,-1.0394945567887666,-2.7031702758748817,-2.168159387726598,-3.5457994396051173,-1.5354042066932028,0.8195553068295602,1.0434692595922943,-3.461926198267953,-3.7164106264244037,2.3358863705205852,1.9572181110185056,-3.0697037891532433,-1.1106951710425652,0.10064867821245205,3.203192030493531,-3.484903977965897,-5.12,2.688874845846782,-0.5311634545628099,1.239641989862192,-0.19816962092705115,-2.0904417176752204
2,-4.62,-0.25329466426429725,0.9024045340919722,1.5656957045840771,1.6274899070893847,-3.6519822642089945,2.651756872296084,3.230539150320772,2.566705568221491,-3.961674413317936,-4.62,3.4947395258525615,-0.7030114042755867,-0.5969516749660152,-0.09078788667924254,2.932910837907428,-3.1875558008396387,3.427954889460162,-1.4814030350683058,-2.2031702758748817,-1.668159387726598,-3.1784885794566247,-1.729258504428923,0.31955530682956024,0.5434692595922943,-2.961926198267953,-3.2164106264244037,1.8358863705205852,1.4572181110185056,-2.5697037891532433,-0.7606951710425652,-0.24935132178754793,3.48473556573613,-3.0236551711692456,-4.62,2.188874845846782,-1.03116345456281,0.7444177340880032,-0.22145272562066792,-1.5904417176752204
3,-4.12,0.010933436660795826,0.4024045340919722,1.0656957045840771,1.1753616052482516,-3.1519822642089945,2.151756872296084,2.730539150320772,2.066705568221491,-3.461674413317936,-4.12,2.9947395258525615,-0.6887692045623489,-0.0969516749660152,-0.5907878866792425,2.432910837907428,-2.6875558008396387,2.927954889460162,-0.9814030350683058,-2.0928742597242778,-1.168159387726598,-2.6784885794566247,-1.229258504428923,0.588642233659622,0.04346925959229431,-2.461926198267953,-2.7164106264244037,1.3358863705205852,0.9572181110185056,-2.0697037891532433,-1.0191981289253658,-0.027026225794796938,2.98473556573613,-2.5236551711692456,-4.12,2.283454423895529,-1.4267157029237874,0.24441773408800316,-0.3036052773467848,-1.3893528432073095
4,-3.62,0.14455365894512034,-0.09759546590802781,0.5656957045840771,0.8062774544649847,-2.6519822642089945,1.651756872296084,2.230539150320772,1.566705568221491,-2.961674413317936,-3.62,2.4947395258525615,-0.7593785473455175,0.22942486136512474,-0.9677622942947293,1.932910837907428,-2.3142478991826643,2.427954889460162,-0.6749482538589615,-1.5928742597242778,-0.7021193590891368,-2.1784885794566247,-0.729258504428923,0.9732463343408563,-0.4565307404077057,-1.9619261982679528,-2.2164106264244037,1.2970036580004032,0.4572181110185056,-1.5697037891532433,-1.2001501994433261,0.12860134140012874,2.48473556573613,-2.0236551711692456,-3.62,1.7834544238955292,-0.9267157029237874,-0.25558226591199684,-0.7172867450012201,-1.0526617512586929
5,-3.3081102516452994,0.08351138265172994,-0.16787329876993085,0.23155189377185326,0.30627745446498467,-2.1519822642089945,1.151756872296084,1.730539150320772,1.066705568221491,-2.461674413317936,-3.12,1.9947395258525615,-0.8962667816576089,0.1938752140340662,-1.2934097394911699,1.432910837907428,-1.8142478991826643,1.9279548894601621,-0.97480797199699,-1.0928742597242778,-0.6555260418641267,-1.7067509291489178,-0.7450027831034036,1.1871578088091357,-0.9565307404077057,-1.4619261982679528,-1.7164106264244037,0.7970036580004032,-0.042781888981494376,-1.1674720834056735,-0.9842292054098901,-0.005114481301495721,1.98473556573613,-1.5236551711692456,-3.2293364804390046,1.2834544238955292,-0.7709210594566043,0.24441773408800316,-1.2172867450012201,-0.5526617512586929
6,-2.8081102516452994,-0.15193702898460046,-0.6508412978882017,-0.04135847724320463,0.14363105767422435,-1.6519822642089945,0.651756872296084,1.3181997536376437,0.566705568221491,-1.9616744133179358,-2.62,1.609853456476009,-1.0389079311691445,-0.2848345417372862,-1.2507230224706174,0.932910837907428,-1.3142478991826643,1.4279548894601621,-1.1928059172095395,-0.5928742597242778,-0.7014664461702306,-1.2067509291489178,-0.8906026626770766,0.6871578088091357,-1.3363538839059328,-0.9619261982679528,-1.2164106264244037,0.2970036580004032,-0.5427818889814944,-0.874673887064521,-0.833084509586485,-0.09871555719263284,1.48473556573613,-1.0236551711692456,-2.7293364804390046,0.7834544238955292,-0.7881075981141922,0.7444177340880032,-0.9425667388394781,-0.05266175125869288
7,-2.3081102516452994,-0.15616811621804172,-0.4898309172593427,-0.03672358485429166,-0.35636894232577565,-1.1519822642089945,0.15175687229608403,0.8181997536376437,0.06670556822149099,-1.4616744133179358,-2.12,1.109853456476009,-0.7191238908001875,-0.4888099933578937,-0.7507230224706174,0.432910837907428,-1.1665003806105412,0.9279548894601621,-0.9806404943905325,-0.40975145884179637,-0.7367805818092171,-0.7067509291489178,-0.8668680165071848,0.22793882771085194,-1.1590017386112825,-0.4619261982679528,-0.7164106264244037,-0.20299634199959682,-0.6817215851613924,-0.374673887064521,-1.0787810754150449,-0.04513256742014113,0.9847355657361301,-0.5236551711692456,-2.2293364804390046,0.2834544238955292,-0.9987349510696666,0.24441773408800316,-0.7566713517149171,0.3508038128876947
8,-2.083022181963358,-0.01956386478088784,-0.4828761825958645,0.1841426822265824,-0.697653065929123,-0.7587784931018824,-0.34824312770391597,0.31819975363764375,-0.433294431778509,-0.9616744133179358,-1.62,0.609853456476009,-0.4460835560179466,-0.017814044217174196,-0.743724631916605,-0.06708916209257199,-0.8216055468355355,0.42795488946016214,-0.830736263385309,-0.417044649763406,-0.9656579293612874,-0.2067509291489178,-0.8746285440060926,-0.23132399598748132,-0.926142183852727,0.03807380173204722,-0.4590441122619936,-0.4617082940686829,-0.8337706322247231,-0.874673887064521,-1.150124231502454,0.05105623360215407,0.4847355657361301,-0.023655171169245648,-1.7293364804390046,-0.21654557610447078,-1.1311717935051633,-0.25558226591199684,-0.8893110646733251,-0.1491961871123053
9,-1.5830221819633579,0.0764063733977512,-0.865662871567974,0.12612958241061703,-0.8604491058199133,-0.2587784931018824,-0.4735605994782828,-0.03389718142865267,-0.933294431778509,-0.4616744133179358,-1.2816442894861375,0.49172952809310033,0.04926200189444102,0.25617248941116705,-1.2172002142436698,-0.252819044827433,-0.8084793307021534,0.03549477867852646,-0.971953094410171,-0.395126115983379,-1.137327208448625,0.2932490708510822,-0.9963959147426175,-0.2796988234339917,-0.8035657065663198,0.38372370178721377,-0.9590441122619936,-0.24913776647724598,-0.8894456430604513,-1.322727326241202,-1.0428985567359643,0.11132495771192868,-0.01526443426386992,0.3445487712154174,-1.2530288730609742,-0.3558409684001596,-1.184693065829695,-0.12894067001793524,-1.1200944898025005,-0.3606241197278134
10,-1.3476653201874589,-0.07848015177136959,-1.177730420888429,0.06073752763078778,-1.0480090361432288,0.2412215068981176,0.026439400521717227,0.46610281857134733,-0.6766611072638107,-0.5028044705717232,-1.7816442894861375,-0.008270471906899668,0.13430419551219647,0.12622555464675903,-1.2175803892873878,0.247180955172567,-0.9477834255898063,-0.2826985325049755,-1.0743221120217534,-0.5482289979153155,-1.0450253204339548,0.20627624113965404,-1.0634396220201157,-0.05844289914911299,-0.8563073276338509,-0.11627629821278623,-1.3314678620207099,-0.029765208482000427,-0.38944564306045126,-1.3646497678604557,-0.8645343296051907,-0.07654180601732008,-0.5152644342638699,0.5328169071718039,-0.9391929416743868,-0.3150436581290388,-0.9617521139670524,0.07090661908278817,-1.1025767589868631,-0.0034208678030237527
11,-1.5841434506684395,-0.11149085845089308,-0.9098537675574631,0.08652770395557124,-1.1225868934533696,0.3832773091638012,-0.30195778223989067,0.4696261054631969,-0.7356780269984868,-0.002804470571723172,-1.7107491436442868,-0.05621966523625375,0.18281295921383772,-0.060997030064779745,-1.0155787911420555,0.747180955172567,-0.9409721054302009,-0.027814581787484027,-1.0485247069876105,-1.0482289979153157,-0.8923907684596055,-0.29372375886034596,-1.0620780531405432,0.16493214764837466,-1.0174367296583744,-0.23873668028577455,-1.4498157669017497,0.12007004202156682,0.11055435693954874,-0.8646497678604557,-1.014369846320394,-0.08622612241318006,-1.01526443426387,0.032816907171803855,-0.7429910356892082,0.11086073787586126,-0.8120515103023811,0.11173207803600817,-0.8828222258234861,0.22850990827571646
